branch,time_since_step_s,pressure_progress_fraction,selected_model,theta_s,tau_s,tau_fast_s,tau_slow_s,weight_fast,calibrated_horizon_s,runtime_horizon_s,interval
up,0.41000000000000003,0.9568485754853285,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.42,0.9575148924647812,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.43,0.9581537626230953,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.44,0.9587689408374502,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.45,0.9593635178329307,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.46,0.9599400402534106,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.47000000000000003,0.9605006089903503,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.48,0.9610469597069556,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.49,0.9615805287820727,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.5,0.9621025073142673,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.51,0.9626138853483477,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.52,0.963115488095009,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.53,0.9636080055936085,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.54,0.964092017005486,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.55,0.9645680105102022,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.56,0.9650363996009729,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.5700000000000001,0.9654975364313723,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.58,0.9659517227472884,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.59,0.9663992188414096,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.6,0.9668402508883309,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.61,0.9672750169535195,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.62,0.9677036919162741,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.63,0.9681264315033242,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.64,0.9685433755941026,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.65,0.9689546509295648,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.66,0.9693603733325423,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.67,0.9697606495280658,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.68,0.9701555786360748,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.6900000000000001,0.9705452533958181,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.7000000000000001,0.9709297611705101,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.71,0.9713091847720119,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.72,0.9716836031381043,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.73,0.9720530918890253,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.74,0.9724177237851086,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.75,0.9727775691034127,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.76,0.9731326959479845,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.77,0.973483170505753,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.78,0.9738290572578757,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.79,0.974170419154583,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.8,0.9745073177601042,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.81,0.9748398133730758,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.8200000000000001,0.9751679651268452,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.8300000000000001,0.975491831073292,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.84,0.9758114682531258,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.85,0.9761269327550935,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.86,0.9764382797660782,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.87,0.9767455636137206,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.88,0.9770488378028953,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.89,0.9773481550471368,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.9,0.9776435672959052,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.91,0.9779351257584284,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.92,0.9782228809247212,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.93,0.9785068825842702,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.9400000000000001,0.9787871798427904,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.9500000000000001,0.9790638211373842,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.96,0.9793368542503704,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.97,0.9796063263220092,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.98,0.9798722838623025,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.99,0.9801347727620191,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1,0.9803938383030695,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.01,0.9806495251683267,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.02,0.9809018774509813,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.03,0.9811509386634922,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.04,0.9813967517461946,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.05,0.9816393590756062,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.06,0.9818788024724747,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.07,0.9821151232095924,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.08,0.9823483620194066,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.09,0.9825785591014471,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.1,0.9828057541295888,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.11,0.9830299862591603,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.12,0.9832512941339164,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.1300000000000001,0.9834697158928809,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.1400000000000001,0.9836852891770681,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.1500000000000001,0.9838980511360933,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.16,0.9841080384346741,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.17,0.984315287259032,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.18,0.9845198333231944,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.19,0.9847217118752056,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.2,0.9849209577032445,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.21,0.9851176051416576,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.22,0.9853116880769047,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.23,0.9855032399534243,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.24,0.9856922937794159,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.25,0.9858788821325455,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.26,0.9860630371655723,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.27,0.9862447906119007,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.28,0.9864241737910577,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.29,0.9866012176140976,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.3,0.9867759525889339,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.31,0.9869484088256022,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.32,0.9871186160414525,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.33,0.987286603566273,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.34,0.9874524003473476,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.35,0.9876160349544463,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.36,0.9877775355847491,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.37,0.9879369300677077,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.3800000000000001,0.9880942458698412,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.3900000000000001,0.9882495100994712,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.4000000000000001,0.9884027495113924,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.41,0.9885539905114853,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.42,0.9887032591612653,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.43,0.9888505811823756,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.44,0.9889959819610183,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.45,0.9891394865523307,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.46,0.9892811196847018,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.47,0.9894209057640342,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.48,0.98955886887795,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.49,0.9896950327999414,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.5,0.989829420993467,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.51,0.9899620566159962,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.52,0.9900929625229985,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.53,0.9902221612718825,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.54,0.9903496751258831,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.55,0.9904755260578981,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.56,0.9905997357542736,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.57,0.990722325618542,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.58,0.9908433167751096,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.59,0.9909627300728973,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.6,0.9910805860889323,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,1.61,0.9911969051318951,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
