branch,s_ref_mm,u_ff_v,p_ff_bar
down,23.27492211055276,6.062939049804745,3.285598448568141
down,23.396532035175877,6.071323899024232,3.2914996791184836
down,23.518141959798996,6.075282362908675,3.2942612386372474
down,23.63975188442211,6.078252657890911,3.2960630397443693
down,23.761361809045226,6.084457039101696,3.2995820946128487
down,23.88297173366834,6.096276533807849,3.3062834573211672
down,24.004581658291457,6.119256214261769,3.319579029459895
down,24.126191582914572,6.148859286253796,3.3368323895447185
down,24.247801507537687,6.182325929815137,3.3564430711296813
down,24.369411432160803,6.216195621168544,3.376693243992241
down,24.491021356783918,6.247030143881177,3.395402995512463
down,24.612631281407033,6.270607242822278,3.409895313517347
down,24.73424120603015,6.28692691799185,3.4201701980068933
down,24.855851130653267,6.295989169389894,3.426227648981101
down,24.977461055276382,6.3084917022772515,3.4343913474030976
down,25.099070979899498,6.327666444589404,3.446548313580757
down,25.220680904522613,6.353513396326353,3.4626985475140812
down,25.34229082914573,6.386032557488095,3.4828420492030694
down,25.463900753768844,6.425223928074631,3.5069788186477218
down,25.58551067839196,6.471087508085963,3.535108855848038
down,25.707120603015074,6.52362329752209,3.5672321608040183
down,25.82873052763819,6.5719001926195,3.59674251553333
down,25.950340452261305,6.613976778752133,3.6224588003647122
down,26.07195037688442,6.649853055919993,3.6443810152981646
down,26.19356030150754,6.679529024123077,3.6625091603336872
down,26.315170226130654,6.703004683361387,3.67684323547128
down,26.43678015075377,6.703004683361387,3.67684323547128
down,26.558390075376884,6.703004683361387,3.67684323547128
down,26.68,6.703004683361387,3.67684323547128
