hold_id,branch,n_samples,full_modal_n,is_full_hold,u_prev_v,u_cmd_v,delta_u_v,duration_s,tail_n_samples,s_start_mm,s_terminal_mm,p_start_bar,p_terminal_bar,displacement_step_mm,s_terminal_sd_mm,p_terminal_sd_bar,s_terminal_slope_mm_s,p_terminal_slope_bar_s,accepted_for_creep,exclusion_reason
127,down,400,400,TRUE,2.439,1.35,-1.089,4,20,5.36,2.923,1.1,0.451,-2.4370000000000003,0.007326950970650471,0.010208355710680819,-0.07669172932330762,0.14887218045112927,TRUE,NA
128,up,400,400,TRUE,1.35,2.591,1.241,4,20,2.92,5.64,0.46,1.2,2.7199999999999998,0,0,0,0,TRUE,NA
129,down,400,400,TRUE,2.591,1.149,-1.4420000000000002,4,20,5.64,2.46,1.2,0.331,-3.1799999999999997,0.014509525002200246,0.010208355710680819,-0.22556390977443552,-0.14887218045112824,TRUE,NA
130,up,400,400,TRUE,1.149,6.369,5.22,4,20,2.44,22.628,0.32,3.46,20.188,0.015078740698500718,0,0.231578947368434,0,TRUE,NA
131,down,400,400,TRUE,6.369,4.273,-2.096,4,20,22.66,13.56,3.46,2.2,-9.1,0,0,0,0,TRUE,NA
132,down,400,400,TRUE,4.273,2.511,-1.7619999999999996,4,20,13.56,6.46,2.2,1.16,-7.1000000000000005,0,0,0,0,TRUE,NA
133,up,400,400,TRUE,2.511,3.419,0.9079999999999999,4,20,6.46,8.86,1.16,1.7,2.3999999999999995,0,0,0,0,TRUE,NA
134,up,400,400,TRUE,3.419,4.074,0.6549999999999998,4,20,8.86,11.4,1.7,2.1,2.540000000000001,0,0,0,0,TRUE,NA
135,down,400,400,TRUE,4.074,1.595,-2.479,4,20,11.4,3.724,2.1,0.592,-7.676,0.00820782681668124,0.010052493799000702,-0.09624060150375822,0.12030075187969871,TRUE,NA
136,up,400,400,TRUE,1.595,2.495,0.9000000000000001,4,20,3.72,5.56,0.6,1.14,1.8399999999999994,0,0,0,0,TRUE,NA
137,down,400,400,TRUE,2.495,1.036,-1.459,4,20,5.56,2.268,1.14,0.274,-3.292,0.011964860832322332,0.009403246919632553,-0.17744360902255388,-0.12631578947368452,TRUE,NA
138,up,400,400,TRUE,1.036,3.329,2.293,4,20,2.24,7.914,0.26,1.64,5.6739999999999995,0.009403246919632345,0,0.12631578947368044,0,TRUE,NA
139,up,400,400,TRUE,3.329,4.313,0.9839999999999995,4,20,7.92,11.975000000000001,1.64,2.24,4.0550000000000015,0.008885233166386196,0,0.11278195488722084,0,TRUE,NA
140,down,400,400,TRUE,4.313,2.999,-1.3139999999999996,4,20,11.98,7.74,2.24,1.44,-4.24,0,0,0,0,TRUE,NA
141,up,400,400,TRUE,2.999,3.422,0.42300000000000004,4,20,7.74,8.72,1.44,1.7,0.9800000000000004,0,0,0,0,FALSE,small_displacement_step
142,up,400,400,TRUE,3.422,5.661,2.2389999999999994,4,20,8.72,18.904,1.7,3.04,10.184,0.013917047478770395,0,0.2135338345864854,0,TRUE,NA
143,up,400,400,TRUE,5.661,6.664,1.0030000000000001,4,20,18.92,24.508,3.04,3.64,5.587999999999997,0.010052493799000478,0,0.14436090225566076,0,TRUE,NA
144,down,400,400,TRUE,6.664,5.197,-1.4669999999999996,4,20,24.52,18.58,3.64,2.76,-5.940000000000001,0,0,0,0,TRUE,NA
145,down,400,400,TRUE,5.197,4.519,-0.6779999999999999,4,20,18.58,15.217,2.76,2.36,-3.3629999999999978,0.007326950970650959,0,-0.07368421052634326,0,TRUE,NA
146,down,400,400,TRUE,4.519,2.684,-1.835,4,20,15.2,7.3100000000000005,2.36,1.26,-7.889999999999999,0.010259783520851778,0,-0.15037593984963227,0,TRUE,NA
147,down,400,400,TRUE,2.684,1.147,-1.5370000000000001,4,20,7.3,2.7060000000000004,1.26,0.335,-4.593999999999999,0.014653901941300942,0.008885233166386394,-0.2255639097744387,-0.1037593984962406,TRUE,NA
148,up,400,400,TRUE,1.147,2.975,1.828,4,20,2.68,7,0.32,1.42,4.32,0,0,0,0,TRUE,NA
149,down,400,400,TRUE,2.975,2.144,-0.831,4,20,7,5.0169999999999995,1.42,0.94,-1.9830000000000005,0.007326950970650309,0,-0.05864661654134703,0,TRUE,NA
150,up,400,400,TRUE,2.144,4.894,2.75,4,20,5,14.888,0.94,2.58,9.888,0.010052493799000478,0,0.14436090225565554,0,TRUE,NA
151,down,400,400,TRUE,4.894,2.64,-2.254,4,20,14.9,6.773,2.58,1.24,-8.127,0.009787209698592083,0,-0.13684210526317828,0,TRUE,NA
152,up,400,400,TRUE,2.64,4.746,2.1060000000000003,4,20,6.76,14.301,1.24,2.5,7.541,0.007880689256524204,0,0.0827067669172804,0,TRUE,NA
153,down,400,400,TRUE,4.746,3.911,-0.8350000000000004,4,20,14.32,11.5,2.5,2,-2.8200000000000003,0,0,0,0,TRUE,NA
154,down,400,400,TRUE,3.911,3.57,-0.3410000000000002,4,20,11.5,10.14,2,1.8,-1.3599999999999994,0,0,0,0,FALSE,small_command_step
155,down,400,400,TRUE,3.57,2.654,-0.9159999999999999,4,20,10.14,6.92,1.8,1.24,-3.2200000000000006,0,0,0,0,TRUE,NA
156,up,400,400,TRUE,2.654,4.631,1.9770000000000003,4,20,6.92,13.766,1.24,2.42,6.846,0.009403246919632345,0,0.12631578947368768,0,TRUE,NA
157,up,400,400,TRUE,4.631,6.647,2.016,4,20,13.78,24.332,2.42,3.64,10.552000000000001,0.010052493799000478,0,0.14436090225564913,0,TRUE,NA
158,down,400,400,TRUE,6.647,5.895,-0.7520000000000007,4,20,24.34,21.96,3.64,3.18,-2.379999999999999,0,0,0,0,TRUE,NA
159,down,400,400,TRUE,5.895,3.254,-2.6409999999999996,4,20,21.96,9.508,3.18,1.6,-12.452000000000002,0.010052493799000478,0,-0.14436090225563997,0,TRUE,NA
160,up,400,400,TRUE,3.254,4.635,1.3809999999999998,4,20,9.5,14.462000000000002,1.6,2.42,4.9620000000000015,0.006155870112510793,0,0.054135338345884035,0,TRUE,NA
161,up,400,400,TRUE,4.635,7.107,2.4720000000000004,4,20,14.48,26.815,2.42,3.92,12.335,0.012773327473169829,0,0.1909774436090052,0,TRUE,NA
162,down,400,400,TRUE,7.107,6.291,-0.8159999999999998,4,20,26.84,24.38,3.92,3.42,-2.460000000000001,0,0,0,0,TRUE,NA
163,up,400,400,TRUE,6.291,7.061,0.7699999999999996,4,20,24.38,27.12,3.42,3.88,2.740000000000002,0,0,0,0,TRUE,NA
164,down,400,400,TRUE,7.061,6.049,-1.0119999999999996,4,20,27.14,23.76,3.88,3.28,-3.379999999999999,0,0,0,0,TRUE,NA
165,down,400,400,TRUE,6.049,4.604,-1.4450000000000003,4,20,23.76,16.436,3.28,2.42,-7.324000000000002,0.008207826816681058,0,-0.09624060150376644,0,TRUE,NA
166,up,400,400,TRUE,4.604,5.855,1.2510000000000003,4,20,16.42,21.62,2.42,3.16,5.199999999999999,0,0,0,0,TRUE,NA
167,up,400,400,TRUE,5.855,6.704,0.8489999999999993,4,20,21.62,25.641000000000002,3.16,3.68,4.021000000000001,0.004472135954999484,0,0.028571428571413857,0,TRUE,NA
168,down,400,400,TRUE,6.704,5.366,-1.338,4,20,25.66,20.443,3.68,2.86,-5.216999999999999,0.007326950970650309,0,-0.07669172932333937,0,TRUE,NA
169,up,400,400,TRUE,5.366,6.562,1.1960000000000006,4,20,20.44,25.138,2.86,3.58,4.698,0.006155870112510793,0,0.05413533834584866,0,TRUE,NA
170,down,400,400,TRUE,6.562,3.384,-3.1780000000000004,4,20,25.14,10.709,3.58,1.68,-14.431000000000001,0.010208355710681497,0,-0.14887218045112066,0,TRUE,NA
171,down,400,400,TRUE,3.384,1.892,-1.492,4,20,10.7,5.02,1.68,0.78,-5.68,0,0,0,0,TRUE,NA
172,up,400,400,TRUE,1.892,2.57,0.6779999999999999,4,20,5.02,6.38,0.78,1.18,1.3600000000000003,0,0,0,0,TRUE,NA
173,down,400,400,TRUE,2.57,1.475,-1.0949999999999998,4,20,6.38,3.54,1.18,0.539,-2.84,0,0.004472135954999583,0,0.028571428571429375,TRUE,NA
174,up,400,400,TRUE,1.475,3.017,1.5419999999999998,4,20,3.54,7.34,0.54,1.46,3.8,0,0,0,0,TRUE,NA
175,down,400,400,TRUE,3.017,1.37,-1.6469999999999998,4,20,7.34,3.17,1.46,0.46,-4.17,0.012139539573337691,0,-0.17744360902255585,0,TRUE,NA
176,up,400,400,TRUE,1.37,4.529,3.159,4,20,3.16,13.314,0.46,2.36,10.154,0.009403246919632345,0,0.12631578947366978,0,TRUE,NA
177,up,400,400,TRUE,4.529,5.155,0.6260000000000003,4,20,13.32,16.735999999999997,2.36,2.74,3.415999999999997,0.008207826816681058,0,0.09624060150379223,0,TRUE,NA
178,up,400,400,TRUE,5.155,6.139,0.984,4,20,16.74,22.168,2.74,3.34,5.428000000000001,0.010052493799000478,0,0.14436090225565204,0,TRUE,NA
179,down,400,400,TRUE,6.139,3.521,-2.6180000000000003,4,20,22.18,10.638,3.34,1.76,-11.542,0.0061558701125113404,0,-0.05413533834588738,0,TRUE,NA
180,down,400,400,TRUE,3.521,2.332,-1.189,4,20,10.62,6.13,1.76,1.04,-4.489999999999999,0.010259783520851322,0,-0.1503759398496215,0,TRUE,NA
181,up,400,400,TRUE,2.332,4.883,2.551,4,20,6.12,15.457,1.04,2.58,9.337,0.007326950970650959,0,0.07669172932333387,0,TRUE,NA
182,up,400,400,TRUE,4.883,5.752,0.8689999999999998,4,20,15.46,20.174,2.58,3.1,4.713999999999999,0.009403246919632345,0,0.12631578947368974,0,TRUE,NA
183,down,400,400,TRUE,5.752,3.005,-2.747,4,20,20.18,8.556000000000001,3.1,1.44,-11.623999999999999,0.008207826816681788,0,-0.09624060150375388,0,TRUE,NA
184,up,400,400,TRUE,3.005,4.278,1.2729999999999997,4,20,8.54,12.86,1.44,2.22,4.32,0,0,0,0,TRUE,NA
185,down,400,400,TRUE,4.278,3.262,-1.0159999999999996,4,20,12.86,9.38,2.22,1.6,-3.4799999999999986,0,0,0,0,TRUE,NA
186,up,400,400,TRUE,3.262,5.748,2.486,4,20,9.38,20.003,1.6,3.1,10.623,0.00978720969859165,0,0.12481203007513815,0,TRUE,NA
187,up,400,400,TRUE,5.748,6.379,0.6309999999999993,4,20,20.02,23.544999999999998,3.1,3.48,3.5249999999999986,0.008885233166386196,0,0.11278195488721758,0,TRUE,NA
188,down,400,400,TRUE,6.379,5.93,-0.44899999999999984,4,20,23.56,22.36,3.48,3.2,-1.1999999999999993,0,0,0,0,TRUE,NA
189,up,400,400,TRUE,5.93,6.511,0.5810000000000004,4,20,22.36,24.56,3.2,3.56,2.1999999999999993,0,0,0,0,TRUE,NA
190,down,400,400,TRUE,6.511,4.701,-1.8100000000000005,4,20,24.56,16.825,3.56,2.473,-7.734999999999999,0.008885233166386196,0.009787209698591866,-0.11278195488721436,-0.04661654135338412,TRUE,NA
191,up,400,400,TRUE,4.701,6.225,1.524,4,20,16.82,23.268,2.48,3.38,6.448,0.010052493799000478,0,0.14436090225560713,0,TRUE,NA
192,down,400,400,TRUE,6.225,4.979,-1.2459999999999996,4,20,23.28,18.26,3.38,2.64,-5.02,0,0,0,0,TRUE,NA
193,down,400,400,TRUE,4.979,4.508,-0.4710000000000001,4,20,18.26,15.92,2.64,2.36,-2.3400000000000016,0,0,0,0,TRUE,NA
194,down,400,400,TRUE,4.508,3.35,-1.158,4,20,15.92,10.355,2.36,1.66,-5.5649999999999995,0.008885233166386196,0,-0.11278195488721837,0,TRUE,NA
195,up,400,400,TRUE,3.35,4.87,1.52,4,20,10.34,16.2,1.66,2.56,5.859999999999999,0,0,0,0,TRUE,NA
196,down,400,400,TRUE,4.87,2.487,-2.383,4,20,16.2,6.999,2.56,1.14,-9.201,0.010208355710680591,0,-0.13082706766917698,0,TRUE,NA
197,up,400,400,TRUE,2.487,3.306,0.819,4,20,6.98,9.06,1.14,1.62,2.08,0,0,0,0,TRUE,NA
198,up,400,400,TRUE,3.306,5.232,1.9260000000000002,4,20,9.06,17.557,1.62,2.78,8.496999999999998,0.007326950970650309,0,0.07669172932333386,0,TRUE,NA
199,down,400,400,TRUE,5.232,4.821,-0.4110000000000005,4,20,17.56,16.38,2.78,2.54,-1.1799999999999997,0,0,0,0,TRUE,NA
200,down,400,400,TRUE,4.821,1.221,-3.5999999999999996,4,20,16.38,3.244,2.54,0.394,-13.136,0.01788854381999814,0.009403246919632553,-0.28571428571428076,-0.12631578947368438,TRUE,NA
201,up,400,400,TRUE,1.221,2.054,0.8329999999999997,4,20,3.22,4.66,0.38,0.88,1.44,0,0,0,0,TRUE,NA
202,up,400,400,TRUE,2.054,3.953,1.899,4,20,4.66,10.997,0.88,2.02,6.337,0.007326950970650309,0,0.07669172932331945,0,TRUE,NA
203,down,400,400,TRUE,3.953,2.642,-1.311,4,20,11,6.92,2.02,1.24,-4.08,0,0,0,0,TRUE,NA
204,down,400,400,TRUE,2.642,2.056,-0.5859999999999999,4,20,6.92,5.1,1.24,0.88,-1.8200000000000003,0,0,0,0,TRUE,NA
205,up,400,400,TRUE,2.056,3.409,1.3529999999999998,4,20,5.1,8.72,0.88,1.68,3.620000000000001,0,0,0,0,TRUE,NA
206,down,400,400,TRUE,3.409,3.011,-0.3979999999999997,4,20,8.72,7.84,1.68,1.46,-0.8800000000000008,0,0,0,0,FALSE,small_displacement_step
207,up,400,400,TRUE,3.011,6.479,3.468,4,20,7.84,23.589,1.46,3.54,15.748999999999999,0.012096106376587432,0,0.17894736842111222,0,TRUE,NA
208,down,400,400,TRUE,6.479,3.911,-2.568,4,20,23.62,12.218,3.54,2,-11.402000000000001,0.0061558701125113404,0,-0.05413533834587437,0,TRUE,NA
209,up,400,400,TRUE,3.911,5.043,1.1320000000000001,4,20,12.2,16.695,2,2.68,4.495000000000001,0.008885233166386196,0,0.11278195488722137,0,TRUE,NA
210,down,400,400,TRUE,5.043,2.68,-2.363,4,20,16.7,7.4,2.68,1.26,-9.299999999999999,0,0,0,0,TRUE,NA
211,up,400,400,TRUE,2.68,5.458,2.778,4,20,7.4,18.535,1.26,2.92,11.135,0.008885233166386196,0,0.11278195488724535,0,TRUE,NA
212,down,400,400,TRUE,5.458,3.392,-2.0660000000000003,4,20,18.54,10.057,2.92,1.68,-8.482999999999999,0.007326950970650959,0,-0.07669172932331102,0,TRUE,NA
213,up,400,400,TRUE,3.392,6.083,2.6910000000000003,4,20,10.04,21.872999999999998,1.68,3.3,11.832999999999998,0.00978720969859165,0,0.13684210526315205,0,TRUE,NA
214,down,400,400,TRUE,6.083,4.611,-1.4720000000000004,4,20,21.88,15.777999999999999,3.3,2.42,-6.102,0.006155870112510793,0,-0.054135338345894374,0,TRUE,NA
215,down,400,400,TRUE,4.611,3.249,-1.3619999999999997,4,20,15.76,9.652000000000001,2.42,1.6,-6.107999999999999,0.010052493799000478,0,-0.14436090225563916,0,TRUE,NA
216,down,400,400,TRUE,3.249,2.191,-1.0580000000000003,4,20,9.64,5.82,1.6,0.96,-3.8200000000000003,0,0,0,0,TRUE,NA
217,up,400,400,TRUE,2.191,3.666,1.475,4,20,5.82,10.08,0.96,1.84,4.26,0,0,0,0,TRUE,NA
218,up,400,400,TRUE,3.666,4.37,0.7040000000000002,4,20,10.08,13.08,1.84,2.26,3,0,0,0,0,TRUE,NA
219,up,400,400,TRUE,4.37,6.832,2.4619999999999997,4,20,13.08,25.596,2.26,3.74,12.516,0.010462967275613145,0,0.14135338345866116,0,TRUE,NA
220,down,400,400,TRUE,6.832,4.033,-2.7989999999999995,4,20,25.62,13.116,3.74,2.06,-12.504000000000001,0.008207826816681058,0,-0.09624060150373892,0,TRUE,NA
221,up,400,400,TRUE,4.033,5.537,1.5039999999999996,4,20,13.1,19.441000000000003,2.06,2.96,6.341000000000003,0.004472135954999484,0,0.028571428571425403,0,TRUE,NA
222,down,400,400,TRUE,5.537,4.609,-0.9279999999999999,4,20,19.46,15.86,2.96,2.42,-3.6000000000000014,0,0,0,0,TRUE,NA
223,down,400,400,TRUE,4.609,3.002,-1.6070000000000002,4,20,15.86,8.801,2.42,1.46,-7.058999999999999,0.010208355710680976,0,-0.13082706766917152,0,TRUE,NA
224,up,400,400,TRUE,3.002,4.167,1.165,4,20,8.78,12.6,1.46,2.14,3.8200000000000003,0,0,0,0,TRUE,NA
225,down,400,400,TRUE,4.167,2.027,-2.1399999999999997,4,20,12.6,5.36,2.14,0.86,-7.239999999999999,0,0,0,0,TRUE,NA
226,up,400,400,TRUE,2.027,2.766,0.7389999999999999,4,20,5.36,6.96,0.86,1.3,1.5999999999999996,0,0,0,0,TRUE,NA
227,up,400,400,TRUE,2.766,3.729,0.9630000000000001,4,20,6.96,10.22,1.3,1.88,3.2600000000000007,0,0,0,0,TRUE,NA
228,down,400,400,TRUE,3.729,1.839,-1.8900000000000001,4,20,10.22,4.638,1.88,0.76,-5.582000000000001,0.006155870112510793,0,0.012030075187977239,0,TRUE,NA
229,up,400,400,TRUE,1.839,3.687,1.8479999999999999,4,20,4.64,9.88,0.76,1.86,5.240000000000001,0,0,0,0,TRUE,NA
230,up,400,400,TRUE,3.687,4.864,1.177,4,20,9.88,15.202,1.86,2.56,5.321999999999999,0.0061558701125113404,0,0.05413533834585715,0,TRUE,NA
231,down,400,400,TRUE,4.864,3.535,-1.3289999999999997,4,20,15.22,10.34,2.56,1.78,-4.880000000000001,0,0,0,0,TRUE,NA
232,down,400,400,TRUE,3.535,1.488,-2.047,4,20,10.34,3.6670000000000003,1.78,0.526,-6.673,0.009787209698591866,0.009403246919632553,-0.1368421052631539,0.12631578947368471,TRUE,NA
233,up,400,400,TRUE,1.488,3.586,2.098,4,20,3.66,9.42,0.54,1.8,5.76,0,0,0,0,TRUE,NA
234,up,400,400,TRUE,3.586,4.577,0.9910000000000001,4,20,9.42,13.737,1.8,2.4,4.317,0.007326950970650309,0,0.07669172932328772,0,TRUE,NA
235,up,400,400,TRUE,4.577,6.065,1.4880000000000004,4,20,13.74,21.585,2.4,3.28,7.845000000000001,0.014327007988228838,0,0.22105263157900196,0,TRUE,NA
236,down,400,400,TRUE,6.065,3.758,-2.3070000000000004,4,20,21.6,11.599,3.28,1.9,-10.001000000000001,0.004472135954999484,0,-0.028571428571415057,0,TRUE,NA
237,up,400,400,TRUE,3.758,4.521,0.7629999999999999,4,20,11.58,14.18,1.9,2.36,2.5999999999999996,0,0,0,0,TRUE,NA
238,down,400,400,TRUE,4.521,1.094,-3.4269999999999996,4,20,14.18,2.8649999999999998,2.36,0.32,-11.315,0.01701392618446803,0,-0.2691729323308292,0,TRUE,NA
239,up,400,400,TRUE,1.094,2.668,1.574,4,20,2.84,6.26,0.32,1.24,3.42,0,0,0,0,TRUE,NA
240,down,400,400,TRUE,2.668,1.722,-0.9460000000000002,4,20,6.26,4.04,1.24,0.68,-2.2199999999999998,0,0,0,0,TRUE,NA
241,up,400,400,TRUE,1.722,3.866,2.144,4,20,4.04,10.36,0.68,1.96,6.319999999999999,0,0,0,0,TRUE,NA
242,up,400,400,TRUE,3.866,7.121,3.2550000000000003,4,20,10.38,26.724,1.96,3.92,16.344,0.013917047478768891,0,0.21353383458650135,0,TRUE,NA
243,down,400,400,TRUE,7.121,5.146,-1.9750000000000005,4,20,26.74,18.6,3.92,2.74,-8.139999999999997,0,0,0,0,TRUE,NA
244,up,400,400,TRUE,5.146,5.738,0.5920000000000005,4,20,18.6,20.84,2.74,3.095,2.2399999999999984,0,0.008885233166386394,0,0.04360902255639568,TRUE,NA
245,down,400,400,TRUE,5.738,3.24,-2.498,4,20,20.84,9.644,3.1,1.6,-11.196,0.008207826816681058,0,-0.09624060150375309,0,TRUE,NA
246,up,400,400,TRUE,3.24,4.02,0.7799999999999994,4,20,9.64,12,1.6,2.06,2.3599999999999994,0,0,0,0,TRUE,NA
247,down,400,400,TRUE,4.02,2.722,-1.2979999999999996,4,20,12,7.548,2.06,1.28,-4.452,0.010052493799000478,0,-0.14135338345863815,0,TRUE,NA
248,up,400,400,TRUE,2.722,3.869,1.1470000000000002,4,20,7.54,11.02,1.28,1.96,3.4799999999999995,0,0,0,0,TRUE,NA
249,up,400,400,TRUE,3.869,5.813,1.9439999999999995,4,20,11.02,20.406,1.96,3.14,9.386,0.009403246919634015,0,0.12631578947369762,0,TRUE,NA
250,down,400,400,TRUE,5.813,4.76,-1.053,4,20,20.42,16.375999999999998,3.14,2.5,-4.044000000000004,0.008207826816681058,0,-0.06015037593987006,0,TRUE,NA
251,up,400,400,TRUE,4.76,5.305,0.5449999999999999,4,20,16.36,18.36,2.5,2.82,2,0,0,0,0,TRUE,NA
252,down,400,400,TRUE,5.305,4.299,-1.0059999999999993,4,20,18.36,14.338,2.82,2.22,-4.022,0.006155870112510793,0,-0.05413533834588774,0,TRUE,NA
253,up,400,400,TRUE,4.299,6.02,1.7209999999999992,4,20,14.32,21.815,2.22,3.26,7.495000000000001,0.008885233166386196,0,0.11278195488723348,0,TRUE,NA
254,down,400,400,TRUE,6.02,5.32,-0.6999999999999993,4,20,21.82,19.44,3.26,2.84,-2.379999999999999,0,0,0,0,TRUE,NA
255,down,400,400,TRUE,5.32,1.853,-3.4670000000000005,4,20,19.44,4.984,2.84,0.748,-14.456000000000001,0.008207826816681058,0.010052493799000702,-0.09624060150375863,0.14436090225563933,TRUE,NA
256,up,400,400,TRUE,1.853,2.93,1.0770000000000002,4,20,4.98,7.56,0.76,1.4,2.579999999999999,0,0,0,0,TRUE,NA
257,up,400,400,TRUE,2.93,3.378,0.44799999999999995,4,20,7.56,9.02,1.4,1.678,1.46,0,0.00615587011251093,0,-0.030075187969924293,TRUE,NA
258,down,400,400,TRUE,3.378,2.955,-0.42300000000000004,4,20,9.02,7.98,1.68,1.42,-1.0399999999999991,0,0,0,0,TRUE,NA
259,up,400,400,TRUE,2.955,3.836,0.8809999999999998,4,20,7.98,10.682,1.42,1.94,2.702,0.006155870112510793,0,0.05413533834587063,0,TRUE,NA
260,down,400,400,TRUE,3.836,2.859,-0.9769999999999999,4,20,10.7,7.74,1.94,1.36,-2.959999999999999,0,0,0,0,TRUE,NA
261,up,400,400,TRUE,2.859,4.677,1.8179999999999996,4,20,7.74,14.381,1.36,2.46,6.641,0.004472135954999484,0,0.02556390977442214,0,TRUE,NA
262,down,400,400,TRUE,4.677,3.083,-1.5939999999999994,4,20,14.4,8.673,2.46,1.5,-5.727,0.00978720969859165,0,-0.13684210526314583,0,TRUE,NA
263,up,400,400,TRUE,3.083,6.464,3.3810000000000002,4,20,8.66,23.686,1.5,3.52,15.026,0.014653901941300618,0,0.22556390977441793,0,TRUE,NA
264,down,400,400,TRUE,6.464,4.909,-1.5550000000000006,4,20,23.7,17.297,3.52,2.5940000000000003,-6.402999999999999,0.007326950970650309,0.009403246919632553,-0.06466165413534013,0.10827067669173364,TRUE,NA
265,down,400,400,TRUE,4.909,2.443,-2.4659999999999997,4,20,17.28,6.75,2.6,1.1,-10.530000000000001,0.010259783520851322,0,-0.15037593984960426,0,TRUE,NA
266,up,400,400,TRUE,2.443,3.279,0.8359999999999999,4,20,6.74,8.837,1.1,1.609,2.0969999999999995,0.007326950970650309,0.010208355710680819,0.0015037593984927441,-0.1157894736842101,TRUE,NA
267,up,400,400,TRUE,3.279,6.119,2.84,4,20,8.82,22.009999999999998,1.6,3.32,13.189999999999998,0.010259783520851322,0,0.15037593984965175,0,TRUE,NA
268,up,400,400,TRUE,6.119,6.684,0.5650000000000004,4,20,22.02,25.185,3.32,3.66,3.164999999999999,0.008885233166386196,0,0.11278195488719131,0,TRUE,NA
269,down,400,400,TRUE,6.684,5.961,-0.7229999999999999,4,20,25.2,22.92,3.66,3.22,-2.2799999999999976,0,0,0,0,TRUE,NA
270,down,400,400,TRUE,5.961,4.917,-1.0440000000000005,4,20,22.92,17.929000000000002,3.22,2.6,-4.991,0.010208355710680591,0,-0.148872180451106,0,TRUE,NA
271,down,400,400,TRUE,4.917,3.482,-1.4349999999999996,4,20,17.92,10.897,2.6,1.721,-7.0230000000000015,0.007326950970650309,0.004472135954999583,-0.07669172932330909,0.013533834586464575,TRUE,NA
272,up,400,400,TRUE,3.482,5.276,1.7939999999999996,4,20,10.88,18.24,1.72,2.8,7.359999999999998,0,0,0,0,TRUE,NA
273,down,400,400,TRUE,5.276,4.214,-1.0619999999999994,4,20,18.24,14.06,2.8,2.18,-4.179999999999998,0,0,0,0,TRUE,NA
274,up,400,400,TRUE,4.214,4.68,0.4659999999999993,4,20,14.06,15.54,2.18,2.46,1.4799999999999986,0,0,0,0,TRUE,NA
275,down,400,400,TRUE,4.68,3.708,-0.9719999999999995,4,20,15.54,11.8,2.46,1.88,-3.7399999999999984,0,0,0,0,TRUE,NA
276,up,400,400,TRUE,3.708,5.964,2.2560000000000002,4,20,11.8,21.597,1.88,3.22,9.797,0.007326950970651611,0,0.0766917293233357,0,TRUE,NA
277,up,400,400,TRUE,5.964,7.177,1.2129999999999992,4,20,21.62,27.613,3.22,3.96,5.9929999999999986,0.00978720969859165,0,0.13684210526311089,0,TRUE,NA
278,down,400,400,TRUE,7.177,6.741,-0.43599999999999994,4,20,27.62,26.68,3.96,3.7,-0.9400000000000013,0,0,0,0,FALSE,small_displacement_step
279,down,400,400,TRUE,6.741,3.082,-3.659,4,20,26.68,9.575,3.7,1.5,-17.105,0.012773327473169829,0,-0.19097744360901392,0,TRUE,NA
280,up,400,400,TRUE,3.082,3.964,0.8820000000000001,4,20,9.56,12.24,1.5,2.02,2.6799999999999997,0,0,0,0,TRUE,NA
281,up,400,400,TRUE,3.964,5.461,1.4970000000000003,4,20,12.24,19.26,2.02,2.92,7.020000000000001,0,0,0,0,TRUE,NA
282,up,400,400,TRUE,5.461,6.662,1.2009999999999996,4,20,19.26,25.438000000000002,2.92,3.64,6.178000000000001,0.006155870112510793,0,0.05413533834584406,0,TRUE,NA
283,down,400,400,TRUE,6.662,4.878,-1.7839999999999998,4,20,25.44,17.919,3.64,2.58,-7.521000000000001,0.004472135955000279,0,-0.028571428571418558,0,TRUE,NA
284,down,400,400,TRUE,4.878,2.766,-2.112,4,20,17.9,8.285,2.58,1.3,-9.614999999999998,0.008885233166386985,0,-0.11278195488723866,0,TRUE,NA
285,up,400,400,TRUE,2.766,4.098,1.3319999999999999,4,20,8.28,12.62,1.3,2.1,4.34,0,0,0,0,TRUE,NA
286,up,400,400,TRUE,4.098,4.992,0.8940000000000001,4,20,12.62,16.822,2.1,2.64,4.202,0.006155870112510793,0,0.0541353383458488,0,TRUE,NA
287,down,400,400,TRUE,4.992,3.513,-1.479,4,20,16.84,10.974,2.64,1.74,-5.866,0.009403246919632345,0,-0.126315789473682,0,TRUE,NA
288,down,400,400,TRUE,3.513,2.88,-0.633,4,20,10.96,8.46,1.74,1.38,-2.5,0,0,0,0,TRUE,NA
289,down,400,400,TRUE,2.88,2.208,-0.6719999999999997,4,20,8.46,6.029999999999999,1.38,0.98,-2.4300000000000015,0.010259783520851778,0,-0.1503759398496302,0,TRUE,NA
290,up,400,400,TRUE,2.208,3.49,1.282,4,20,6.02,9.62,0.98,1.74,3.5999999999999996,0,0,0,0,TRUE,NA
291,down,400,400,TRUE,3.49,2.801,-0.6890000000000001,4,20,9.62,7.74,1.74,1.32,-1.879999999999999,0,0,0,0,TRUE,NA
292,up,400,400,TRUE,2.801,4.716,1.915,4,20,7.74,14.83,1.32,2.48,7.09,0.010259783520851322,0,0.15037593984962958,0,TRUE,NA
293,down,400,400,TRUE,4.716,1.357,-3.359,4,20,14.84,3.569,2.48,0.46,-11.271,0.019973666874689117,0,-0.32330827067669443,0,TRUE,NA
