hold_id,u_ss_v,u_prev_v,du_v,branch,n_samples,tail_fraction_used,tail_n_samples,s_ss_mm,p_ss_bar,s_tail_std_mm,p_tail_std_bar,s_tail_slope_mm_s,p_tail_slope_bar_s,steady_enough,u_ff_v,p_ff_bar,u_abs_error_v,p_abs_error_bar,dataset_role
431,4.976,2.751,2.225,up,400,0.05,20,16.865,2.6199999999999997,0.008660254037844203,4.440892098500626e-16,0.09999999999999787,0.0,True,5.064925748093384,2.6900597078399495,0.08892574809338427,0.07005970783994986,single_design_dataset
433,4.377,3.489,0.8879999999999999,up,400,0.05,20,13.959999999999999,2.2800000000000002,1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,True,4.567840507770277,2.390767530733256,0.19084050777027706,0.11076753073325563,single_design_dataset
434,4.869,4.377,0.492,up,400,0.05,20,16.300000000000004,2.5600000000000005,3.552713678800501e-15,4.440892098500626e-16,0.0,0.0,True,4.982865499895012,2.6401334468145268,0.11386549989501216,0.08013344681452628,single_design_dataset
435,6.096,4.869,1.2270000000000003,up,400,0.05,20,22.651000000000003,3.2999999999999994,0.009949874371065986,4.440892098500626e-16,0.09999999999999787,0.0,True,6.180902277890359,3.362919482196531,0.0849022778903592,0.06291948219653154,single_design_dataset
437,6.359,5.382,0.9770000000000003,up,400,0.05,20,24.211000000000006,3.4599999999999995,0.009949874371065988,4.440892098500626e-16,0.09999999999999787,0.0,True,6.4548636679543865,3.5233108186248585,0.0958636679543865,0.06331081862485899,single_design_dataset
440,2.17,1.328,0.8419999999999999,up,400,0.05,20,5.379999999999999,0.9400000000000001,8.881784197001252e-16,1.1102230246251565e-16,0.0,0.0,True,2.31303088450287,1.0241383969696385,0.14303088450287005,0.08413839696963843,single_design_dataset
441,5.983,2.17,3.8129999999999997,up,400,0.05,20,21.831999999999994,3.2400000000000007,0.009797958971132503,4.440892098500626e-16,0.09999999999999787,0.0,True,6.048694072544947,3.2772999988650344,0.06569407254494752,0.03729999886503377,single_design_dataset
443,5.699,4.644,1.0549999999999997,up,400,0.05,20,20.802,3.0600000000000005,0.005999999999999873,4.440892098500626e-16,0.09999999999999787,0.0,True,5.7956269235223825,3.1214026317066783,0.09662692352238267,0.06140263170667781,single_design_dataset
444,6.785,5.699,1.0860000000000003,up,400,0.05,20,26.225,3.72,0.008660254037844201,0.0,0.09999999999999787,0.0,True,6.83318450360918,3.747500105549796,0.04818450360918014,0.027500105549795872,single_design_dataset
446,6.727,5.429,1.298,up,400,0.05,20,26.183,3.680000000000001,0.007141428428542699,8.881784197001252e-16,0.09999999999999787,0.0,True,6.81985669619715,3.7395510697745307,0.09285669619714998,0.05955106977452962,single_design_dataset
452,2.038,1.222,0.8159999999999998,up,400,0.05,20,4.739999999999999,0.86,8.881784197001252e-16,0.0,0.0,0.0,True,2.047384811359266,0.8653419985999173,0.009384811359266276,0.0053419985999173525,single_design_dataset
454,3.485,1.273,2.2119999999999997,up,400,0.05,20,9.180000000000001,1.72,1.7763568394002505e-15,0.0,0.0,0.0,True,3.418992537584872,1.6906658021882865,0.0660074624151279,0.029334197811713425,single_design_dataset
455,3.975,3.485,0.4900000000000002,up,400,0.05,20,11.34,2.0200000000000005,0.0,4.440892098500626e-16,0.0,0.0,True,3.971185633983471,2.0266723491193943,0.0038143660165292914,0.00667234911939385,single_design_dataset
456,6.43,3.975,2.4549999999999996,up,400,0.05,20,23.989,3.5,0.009949874371065986,0.0,0.09999999999999787,0.0,True,6.403531320369279,3.4914565469565666,0.02646867963072097,0.008543453043433402,single_design_dataset
457,6.946,6.43,0.516,up,400,0.05,20,26.872999999999998,3.819999999999999,0.009539392014169255,8.881784197001252e-16,0.09999999999999787,0.0,True,7.0255792498811225,3.8654304205088916,0.07957924988112275,0.04543042050889268,single_design_dataset
459,4.764,4.178,0.5860000000000003,up,400,0.05,20,16.420000000000005,2.5,3.552713678800501e-15,0.0,0.0,0.0,True,5.00432502600431,2.6530912657180847,0.24032502600431016,0.15309126571808473,single_design_dataset
462,1.656,1.303,0.353,up,400,0.05,20,3.819999999999999,0.6370000000000001,8.881784197001252e-16,0.007141428428542855,0.0,0.0,True,1.0266854900019053,0.40849108302723136,0.6293145099980946,0.22850891697276876,single_design_dataset
463,3.77,1.656,2.114,up,400,0.05,20,10.373,1.8999999999999997,0.009539392014170102,2.220446049250313e-16,0.10000000000000675,0.0,True,3.7777400641222143,1.9096057484598652,0.007740064122214285,0.009605748459865504,single_design_dataset
466,3.118,2.026,1.092,up,400,0.05,20,7.919999999999997,1.52,2.6645352591003757e-15,0.0,0.0,0.0,True,3.1359993145857126,1.5226453571688252,0.01799931458571269,0.002645357168825191,single_design_dataset
468,4.642,1.423,3.2190000000000003,up,400,0.05,20,14.127999999999997,2.4399999999999995,0.009797958971133372,4.440892098500626e-16,0.10000000000000675,0.0,True,4.580818011102151,2.3983241495473004,0.061181988897849315,0.04167585045269906,single_design_dataset
470,2.071,1.53,0.5410000000000001,up,400,0.05,20,4.72,0.8800000000000001,0.0,1.1102230246251565e-16,0.0,0.0,True,2.0402968101766277,0.8610552309243571,0.0307031898233725,0.01894476907564302,single_design_dataset
471,6.291,2.071,4.220000000000001,up,400,0.05,20,22.819999999999997,3.4200000000000004,0.015491933384829338,4.440892098500626e-16,0.19999999999999574,0.0,True,6.1989439253880025,3.3710017040686027,0.09205607461199783,0.048998295931397706,single_design_dataset
473,6.888,5.09,1.798,up,400,0.05,20,26.349,3.78,0.009949874371065986,0.0,0.09999999999999787,0.0,True,6.876701372018087,3.773960704593024,0.011298627981912723,0.0060392954069756755,single_design_dataset
475,6.992,5.744,1.2480000000000002,up,400,0.05,20,27.179999999999996,3.8400000000000007,3.552713678800501e-15,8.881784197001252e-16,0.0,0.0,True,7.066088382079592,3.887413331242778,0.07408838207959167,0.04741333124277736,single_design_dataset
477,7.012,4.727,2.2849999999999993,up,400,0.05,20,27.339999999999996,3.8600000000000003,3.552713678800501e-15,4.440892098500626e-16,0.0,0.0,True,7.076677092854221,3.8916955105545523,0.06467709285422174,0.031695510554552,single_design_dataset
479,7.17,6.1,1.0700000000000003,up,400,0.05,20,28.243000000000002,3.944,0.007141428428543966,0.008000000000000007,0.10000000000001563,-0.10000000000000009,True,7.137199705141592,3.9241438132779374,0.03280029485840785,0.019856186722062574,single_design_dataset
483,3.773,2.61,1.1630000000000003,up,400,0.05,20,11.360000000000003,1.8999999999999997,3.552713678800501e-15,2.220446049250313e-16,0.0,0.0,True,3.9719344947935946,2.0271379523856363,0.19893449479359449,0.12713795238563663,single_design_dataset
485,4.081,2.244,1.8370000000000002,up,400,0.05,20,12.313999999999998,2.1000000000000005,0.009165151389911485,4.440892098500626e-16,0.09999999999999787,0.0,True,4.083204014747055,2.0972481993845626,0.0022040147470550053,0.0027518006154378938,single_design_dataset
486,6.484,4.081,2.4029999999999996,up,400,0.05,20,24.610000000000003,3.5400000000000005,0.009999999999999787,4.440892098500626e-16,0.09999999999999787,0.0,True,6.548803830974231,3.5793635284630287,0.06480383097423115,0.03936352846302826,single_design_dataset
488,2.959,1.828,1.131,up,400,0.05,20,7.840000000000001,1.4200000000000004,8.881784197001252e-16,4.440892098500626e-16,0.0,0.0,True,3.111580469119174,1.5082786597356748,0.1525804691191741,0.08827865973567439,single_design_dataset
489,4.144,2.959,1.185,up,400,0.05,20,12.468999999999998,2.14,0.009949874371065986,0.0,0.09999999999999787,0.0,True,4.127594356017518,2.1263720799634434,0.016405643982482232,0.013627920036556773,single_design_dataset
491,4.742,3.342,1.4,up,400,0.05,20,15.322999999999997,2.4799999999999995,0.007141428428542699,4.440892098500626e-16,0.09999999999999787,0.0,True,4.781476943310813,2.520786325174019,0.039476943310813084,0.04078632517401948,single_design_dataset
493,5.635,3.773,1.8619999999999997,up,400,0.05,20,20.065999999999995,3.0200000000000005,0.009165151389911483,4.440892098500626e-16,0.09999999999999787,0.0,True,5.687995444204354,3.0588815262901012,0.052995444204354314,0.038881526290100776,single_design_dataset
494,6.643,5.635,1.008,up,400,0.05,20,25.476000000000006,3.6399999999999997,0.007999999999999828,4.440892098500626e-16,0.09999999999999787,0.0,True,6.697108591412929,3.6706465708400366,0.05410859141292956,0.03064657084003697,single_design_dataset
496,4.832,2.833,1.9989999999999997,up,400,0.05,20,16.199999999999996,2.54,3.552713678800501e-15,0.0,0.0,0.0,True,4.961932294259262,2.6275413732071877,0.12993229425926245,0.08754137320718769,single_design_dataset
498,3.272,2.48,0.7919999999999998,up,400,0.05,20,9.161999999999999,1.6000000000000003,0.005999999999999872,2.220446049250313e-16,0.0,0.0,True,3.4161556955661285,1.6887305590063966,0.14415569556612873,0.08873055900639626,single_design_dataset
500,2.309,0.994,1.3150000000000002,up,400,0.05,20,5.42,1.02,0.0,0.0,0.0,0.0,True,2.3296855970507973,1.0343136693400687,0.02068559705079709,0.014313669340068724,single_design_dataset
501,6.624,2.309,4.3149999999999995,up,400,0.05,20,24.883999999999993,3.62,0.014966629547095446,0.0,0.19999999999999574,0.0,True,6.604844026376657,3.612551047283791,0.019155973623342426,0.007448952716209156,single_design_dataset
506,2.732,1.866,0.8660000000000001,up,400,0.05,20,6.899000000000001,1.2800000000000002,0.004358898943540774,2.220446049250313e-16,0.0,0.0,True,2.8704329966447686,1.3612600253766016,0.13843299664476838,0.08126002537660137,single_design_dataset
507,3.377,2.732,0.6449999999999996,up,400,0.05,20,9.020000000000001,1.6599999999999997,1.7763568394002505e-15,2.220446049250313e-16,0.0,0.0,True,3.3943107638382637,1.6741721159396863,0.01731076383826391,0.014172115939686591,single_design_dataset
508,4.639,3.377,1.2620000000000005,up,400,0.05,20,14.51,2.4399999999999995,0.009999999999999787,4.440892098500626e-16,0.09999999999999787,0.0,True,4.638868690745185,2.432675323465018,0.00013130925481519284,0.007324676534981478,single_design_dataset
510,6.295,3.067,3.2279999999999998,up,400,0.05,20,23.221,3.4200000000000004,0.011789826122551346,4.440892098500626e-16,0.19999999999999574,0.0,True,6.257536290577113,3.400101966670466,0.03746370942288735,0.019898033329534215,single_design_dataset
512,5.545,3.121,2.424,up,400,0.05,20,19.558,2.9799999999999995,0.008717797887081161,4.440892098500626e-16,0.19999999999999574,0.0,True,5.5875046495679515,2.9980049388029855,0.042504649567951525,0.018004938802985926,single_design_dataset
514,4.421,3.217,1.2040000000000002,up,400,0.05,20,13.998000000000001,2.2999999999999994,0.005999999999999872,4.440892098500626e-16,0.09999999999999787,0.0,True,4.56963792924703,2.391823323186771,0.14863792924702945,0.09182332318677178,single_design_dataset
517,3.664,0.956,2.708,up,400,0.05,20,9.961000000000002,1.8400000000000005,0.004358898943540581,4.440892098500626e-16,0.09999999999999787,0.0,True,3.653242756596258,1.837501400175068,0.010757243403741956,0.0024985998249325014,single_design_dataset
518,5.312,3.664,1.6480000000000001,up,400,0.05,20,17.945999999999998,2.8400000000000007,0.009165151389911483,8.881784197001252e-16,0.09999999999999787,0.0,True,5.277614235500387,2.8046043001414915,0.03438576449961328,0.03539569985850921,single_design_dataset
520,5.274,3.85,1.424,up,400,0.05,20,18.002,2.7999999999999994,0.005999999999999873,4.440892098500626e-16,0.09999999999999787,0.0,True,5.2856072536112935,2.8092572711514077,0.011607253611293444,0.009257271151408286,single_design_dataset
522,5.734,3.974,1.7599999999999998,up,400,0.05,20,20.494,3.0799999999999996,0.009165151389911487,4.440892098500626e-16,0.09999999999999787,0.0,True,5.732574765015518,3.082151930514618,0.0014252349844818823,0.002151930514618261,single_design_dataset
525,4.131,3.044,1.0870000000000002,up,400,0.05,20,12.773,2.1199999999999997,0.009539392014169253,4.440892098500626e-16,0.09999999999999787,0.0,True,4.242195741798654,2.1985047919843232,0.11119574179865399,0.07850479198432359,single_design_dataset
527,4.708,2.982,1.726,up,400,0.05,20,15.196999999999997,2.4679999999999995,0.007141428428542699,0.009797958971132722,0.09999999999999787,0.0,True,4.75830608211329,2.506356575996379,0.05030608211328946,0.038356575996379316,single_design_dataset
529,4.001,3.028,0.9730000000000003,up,400,0.05,20,12.039999999999997,2.04,1.7763568394002505e-15,0.0,0.0,0.0,True,4.025112076193131,2.0605310581172986,0.024112076193130605,0.020531058117298606,single_design_dataset
531,3.547,1.786,1.7610000000000001,up,400,0.05,20,9.800000000000002,1.78,1.7763568394002505e-15,0.0,0.0,0.0,True,3.601051142953361,1.8067997921233492,0.054051142953361,0.026799792123349153,single_design_dataset
533,3.602,1.907,1.6949999999999998,up,400,0.05,20,9.875,1.7999999999999996,0.008660254037844971,4.440892098500626e-16,0.10000000000000675,0.0,True,3.62598742611925,1.8216024065890863,0.023987426119250088,0.021602406589086742,single_design_dataset
535,3.291,1.655,1.636,up,400,0.05,20,8.577000000000002,1.6200000000000003,0.007141428428542697,2.220446049250313e-16,0.09999999999999787,0.0,True,3.3268790844387697,1.6337270261663213,0.03587908443876975,0.013727026166320933,single_design_dataset
538,5.628,1.115,4.513,up,400,0.05,20,19.214000000000006,3.0200000000000005,0.012806248474865424,4.440892098500626e-16,0.19999999999999574,0.0,True,5.491397130924296,2.941348281827038,0.13660286907570374,0.07865171817296268,single_design_dataset
542,2.215,1.3,0.9149999999999998,up,400,0.05,20,5.040000000000001,0.9600000000000002,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,True,2.164974011304295,0.9357274667079568,0.05002598869570507,0.024272533292043375,single_design_dataset
543,2.592,2.215,0.3770000000000002,up,400,0.05,20,6.0600000000000005,1.1999999999999997,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,True,2.5656201300778907,1.1832891513614254,0.02637986992210939,0.016710848638574305,single_design_dataset
544,3.147,2.592,0.5549999999999997,up,400,0.05,20,7.840000000000001,1.5399999999999998,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,True,3.111580469119174,1.5082786597356748,0.03541953088082561,0.03172134026432505,single_design_dataset
546,4.838,2.36,2.478,up,400,0.05,20,15.004,2.54,0.00799999999999983,0.0,0.09999999999999787,0.0,True,4.725096166263838,2.4855801034517695,0.11290383373616208,0.05441989654823054,single_design_dataset
547,5.63,4.838,0.7919999999999998,up,400,0.05,20,19.446999999999996,3.0200000000000005,0.009539392014169255,4.440892098500626e-16,0.09999999999999787,0.0,True,5.556047812402046,2.979073155952704,0.0739521875979543,0.040926844047296296,single_design_dataset
548,6.782,5.63,1.1520000000000001,up,400,0.05,20,25.698,3.72,0.010770329614268779,0.0,0.19999999999999574,0.0,True,6.723735319572986,3.6858055467742026,0.058264680427013715,0.034194453225797616,single_design_dataset
551,5.579,4.78,0.7989999999999995,up,400,0.05,20,20.399999999999995,3.0,3.552713678800501e-15,0.0,0.0,0.0,True,5.7200668658235525,3.075125808935141,0.14106686582355277,0.07512580893514098,single_design_dataset
553,4.987,4.157,0.8300000000000001,up,400,0.05,20,17.326,2.64,0.009165151389911487,0.0,0.0,0.0,True,5.140841345939911,2.732539147325668,0.15384134593991128,0.09253914732566804,single_design_dataset
554,6.896,4.987,1.9089999999999998,up,400,0.05,20,26.539000000000005,3.78,0.007681145747868444,0.0,0.19999999999999574,0.0,True,6.94282411842638,3.8149012459039833,0.04682411842637979,0.03490124590398347,single_design_dataset
556,6.767,5.723,1.0440000000000005,up,400,0.05,20,26.339999999999996,3.7030000000000007,3.552713678800501e-15,0.007141428428542856,0.0,0.0,True,6.8733068853926556,3.771870764768896,0.1063068853926552,0.06887076476889531,single_design_dataset
561,3.15,0.997,2.153,up,400,0.05,20,8.120000000000001,1.5399999999999998,1.7763568394002505e-15,2.220446049250313e-16,0.0,0.0,True,3.200976664541043,1.5607932975480499,0.05097666454104299,0.020793297548050038,single_design_dataset
564,2.37,1.634,0.7360000000000002,up,400,0.05,20,5.5600000000000005,1.0599999999999998,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,True,2.3855139416430062,1.0692042728414788,0.015513941643006124,0.009204272841478955,single_design_dataset
566,2.483,1.114,1.369,up,400,0.05,20,5.645999999999999,1.1200000000000003,0.009165151389911893,2.220446049250313e-16,0.10000000000000231,0.0,True,2.418239286616236,1.0897592149944995,0.06476071338376421,0.03024078500550087,single_design_dataset
567,2.867,2.483,0.3839999999999999,up,400,0.05,20,6.860000000000001,1.3599999999999999,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,True,2.857756756722479,1.3539093018725004,0.009243243277520907,0.0060906981274995164,single_design_dataset
568,6.352,2.867,3.4850000000000003,up,400,0.05,20,23.233999999999998,3.4599999999999995,0.012806248474866146,4.440892098500626e-16,0.2000000000000135,0.0,True,6.259683412351348,3.401303521022986,0.09231658764865269,0.058696478977013467,single_design_dataset
570,4.487,3.979,0.508,up,400,0.05,20,14.420000000000002,2.3400000000000007,1.7763568394002505e-15,8.881784197001252e-16,0.0,0.0,True,4.622511014430436,2.4229643761095057,0.13551101443043567,0.08296437610950491,single_design_dataset
574,1.724,1.36,0.3639999999999999,up,400,0.05,20,3.94,0.6799999999999999,0.0,1.1102230246251565e-16,0.0,0.0,True,1.2930659936698339,0.5170089914458588,0.4309340063301661,0.16299100855414117,single_design_dataset
575,2.754,1.724,1.03,up,400,0.05,20,6.56,1.3000000000000003,0.0,2.220446049250313e-16,0.0,0.0,True,2.747976331202193,1.2903922525227822,0.006023668797806803,0.009607747477218043,single_design_dataset
577,3.06,1.602,1.458,up,400,0.05,20,7.460000000000001,1.48,8.881784197001252e-16,0.0,0.0,0.0,True,3.0168580821052164,1.4520789439260482,0.04314191789478361,0.02792105607395179,single_design_dataset
578,5.106,3.06,2.046,up,400,0.05,20,16.463000000000005,2.718,0.011445523142259354,0.0060000000000000045,0.19999999999999574,0.0,True,5.0114453866464785,2.6574026649758666,0.09455461335352133,0.060597335024133336,single_design_dataset
582,1.748,0.963,0.785,up,400,0.05,20,3.7000000000000006,0.6799999999999999,4.440892098500626e-16,1.1102230246251565e-16,0.0,0.0,True,1.0266854900019053,0.40849108302723136,0.7213145099980947,0.2715089169727686,single_design_dataset
583,3.313,1.748,1.5650000000000002,up,400,0.05,20,8.240000000000002,1.64,1.7763568394002505e-15,0.0,0.0,0.0,True,3.23828082750768,1.5825432441762515,0.07471917249231996,0.05745675582374843,single_design_dataset
585,2.724,1.17,1.5540000000000003,up,400,0.05,20,6.242,1.2800000000000002,0.005999999999999873,2.220446049250313e-16,0.09999999999999787,0.0,True,2.630620587214184,1.222846761217341,0.0933794127858163,0.05715323878265921,single_design_dataset
586,4.153,2.724,1.4289999999999994,up,400,0.05,20,11.568000000000003,2.14,0.009797958971132503,0.0,0.09999999999999787,0.0,True,3.9802418076920882,2.0319802263545528,0.17275819230791134,0.10801977364544735,single_design_dataset
588,4.754,3.076,1.6779999999999995,up,400,0.05,20,14.602,2.5,0.005999999999999873,0.0,0.09999999999999787,0.0,True,4.6565293943553066,2.4432288227370123,0.09747060564469301,0.05677117726298775,single_design_dataset
589,5.964,4.754,1.2100000000000009,up,400,0.05,20,21.184999999999995,3.22,0.010723805294763378,0.0,0.19999999999999574,0.0,True,5.8924049528037346,3.1804649567129504,0.07159504719626586,0.03953504328704982,single_design_dataset
591,2.476,1.528,0.948,up,400,0.05,20,5.879999999999999,1.1200000000000003,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,True,2.5032826077412236,1.1436223819526283,0.027282607741223597,0.023622381952628002,single_design_dataset
592,4.512,2.476,2.0359999999999996,up,400,0.05,20,13.553,2.36,0.0095393920141701,0.0,0.10000000000000675,0.0,True,4.5455872713758785,2.377192060312037,0.03358727137587891,0.01719206031203724,single_design_dataset
593,6.755,4.512,2.2430000000000003,up,400,0.05,20,25.363,3.7000000000000006,0.01452583904633364,4.440892098500626e-16,0.19999999999999574,0.0,True,6.682321326612265,3.661638679741019,0.0726786733877347,0.038361320258981646,single_design_dataset
597,2.441,1.709,0.7319999999999998,up,400,0.05,20,5.840000000000001,1.1000000000000003,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,True,2.489076077977925,1.1345858036279473,0.048076077977925014,0.03458580362794694,single_design_dataset
598,4.126,2.441,1.6850000000000005,up,400,0.05,20,11.798000000000002,2.1199999999999997,0.006000000000000404,4.440892098500626e-16,0.10000000000000675,0.0,True,3.9940950797189725,2.0407676671789807,0.13190492028102785,0.07923233282101894,single_design_dataset
600,4.574,3.093,1.4809999999999999,up,400,0.05,20,13.974,2.3999999999999995,0.009165151389911487,4.440892098500626e-16,0.09999999999999787,0.0,True,4.568502715682765,2.3911565069003404,0.00549728431723473,0.008843493099659039,single_design_dataset
601,6.126,4.574,1.5520000000000005,up,400,0.05,20,22.211000000000006,3.3199999999999994,0.009949874371065988,4.440892098500626e-16,0.09999999999999787,0.0,True,6.126917996913914,3.330215021233826,0.0009179969139134769,0.010215021233826782,single_design_dataset
603,5.437,4.58,0.8570000000000002,up,400,0.05,20,19.171000000000003,2.918,0.009949874371065986,0.006000000000000005,0.09999999999999787,0.0,True,5.4799206103018205,2.9348137002183567,0.04292061030182026,0.016813700218356598,single_design_dataset
605,5.398,4.159,1.2389999999999999,up,400,0.05,20,18.959999999999997,2.8800000000000003,3.552713678800501e-15,4.440892098500626e-16,0.0,0.0,True,5.427490970686148,2.9060599878573763,0.029490970686148366,0.026059987857375955,single_design_dataset
607,5.226,2.964,2.262,up,400,0.05,20,17.865999999999996,2.7800000000000002,0.009165151389911483,4.440892098500626e-16,0.09999999999999787,0.0,True,5.264488196324189,2.797822387948692,0.038488196324188984,0.01782238794869162,single_design_dataset
609,3.602,2.209,1.3929999999999998,up,400,0.05,20,10.180000000000001,1.7999999999999996,1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,True,3.7201750450986895,1.8758076122000067,0.11817504509868959,0.07580761220000709,single_design_dataset
610,4.367,3.602,0.7650000000000001,up,400,0.05,20,13.419999999999998,2.2599999999999993,1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,True,4.518062274157327,2.360869653650728,0.15106227415732665,0.10086965365072853,single_design_dataset
612,4.883,2.853,2.03,up,400,0.05,20,15.813999999999998,2.5799999999999996,0.009165151389911485,4.440892098500626e-16,0.09999999999999787,0.0,True,4.87565119415603,2.57655537178382,0.007348805843969686,0.003444628216179524,single_design_dataset
613,6.583,4.883,1.7000000000000002,up,400,0.05,20,24.785000000000004,3.599999999999999,0.01072380529476338,8.881784197001252e-16,0.19999999999999574,0.0,True,6.58563423593854,3.6010984868918294,0.0026342359385393976,0.0010984868918302304,single_design_dataset
617,5.341,2.308,3.0330000000000004,up,400,0.05,20,18.452999999999996,2.8569999999999998,0.009539392014169253,0.007141428428542858,0.09999999999999787,0.0,True,5.33967300359986,2.8483493802906072,0.0013269964001398904,0.008650619709392515,single_design_dataset
618,6.762,5.341,1.4209999999999994,up,400,0.05,20,25.895999999999997,3.7000000000000006,0.007999999999999828,4.440892098500626e-16,0.09999999999999787,0.0,True,6.753400355513073,3.702185987545063,0.008599644486926294,0.0021859875450624955,single_design_dataset
622,3.266,2.659,0.6070000000000002,up,400,0.05,20,9.379999999999999,1.6000000000000003,1.7763568394002505e-15,2.220446049250313e-16,0.0,0.0,True,3.4575877678813107,1.7168834536218287,0.1915877678813107,0.11688345362182839,single_design_dataset
623,4.14,3.266,0.8739999999999997,up,400,0.05,20,12.718,2.14,0.006000000000000405,0.0,0.10000000000000675,0.0,True,4.218929049513436,2.1842674945152103,0.07892904951343649,0.04426749451521017,single_design_dataset
624,5.108,4.14,0.968,up,400,0.05,20,17.399999999999995,2.711,3.552713678800501e-15,0.009949874371066208,0.0,0.10000000000000009,True,5.160512184772911,2.7432078420451815,0.05251218477291175,0.03220784204518168,single_design_dataset
627,3.784,3.458,0.3259999999999996,up,400,0.05,20,11.56,1.9200000000000004,0.0,4.440892098500626e-16,0.0,0.0,True,3.979888644796347,2.031793985048056,0.19588864479634704,0.1117939850480556,single_design_dataset
628,5.442,3.784,1.6580000000000004,up,400,0.05,20,19.048,2.916,0.009797958971132503,0.008000000000000007,0.09999999999999787,0.0,True,5.448460556860868,2.9174080492283636,0.006460556860868216,0.0014080492283636836,single_design_dataset
631,3.464,1.612,1.8519999999999999,up,400,0.05,20,9.647,1.72,0.009539392014169253,0.0,0.0,0.0,True,3.5452915203069986,1.7726896788353572,0.0812915203069986,0.052689678835357245,single_design_dataset
633,5.993,2.3,3.6930000000000005,up,400,0.05,20,21.631,3.2400000000000007,0.009949874371065988,4.440892098500626e-16,0.09999999999999787,0.0,True,6.001498645641832,3.246695986529521,0.008498645641831892,0.006695986529520415,single_design_dataset
635,2.487,1.136,1.3510000000000002,up,400,0.05,20,6.0600000000000005,1.1200000000000003,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,True,2.5656201300778907,1.1832891513614254,0.0786201300778906,0.0632891513614251,single_design_dataset
637,2.717,1.408,1.3090000000000002,up,400,0.05,20,6.540000000000001,1.2800000000000002,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,True,2.740448778169221,1.286052277627669,0.023448778169220752,0.006052277627668801,single_design_dataset
638,6.165,2.717,3.448,up,400,0.05,20,22.338,3.3600000000000003,0.0139999999999997,4.440892098500626e-16,0.19999999999999574,0.0,True,6.145129266947674,3.3425532822171826,0.01987073305232645,0.0174467177828177,single_design_dataset
640,4.187,1.843,2.3440000000000003,up,400,0.05,20,12.419999999999998,2.1599999999999993,1.7763568394002505e-15,8.881784197001252e-16,0.0,0.0,True,4.112256310800921,2.1162187812203723,0.07474368919907892,0.04378121877962693,single_design_dataset
641,5.2,4.187,1.013,up,400,0.05,20,17.516,2.7599999999999993,0.007999999999999828,4.440892098500626e-16,0.09999999999999787,0.0,True,5.190557529773508,2.7593318686929056,0.009442470226492361,0.0006681313070937556,single_design_dataset
642,6.588,5.2,1.388,up,400,0.05,20,24.888999999999996,3.599999999999999,0.009949874371065986,8.881784197001252e-16,0.09999999999999787,0.0,True,6.605798474828447,3.613122027543948,0.017798474828446764,0.013122027543948978,single_design_dataset
644,5.064,4.608,0.4560000000000004,up,400,0.05,20,17.828999999999997,2.68,0.009949874371065986,0.0,0.09999999999999787,0.0,True,5.258275222377588,2.7946745276991893,0.19427522237758765,0.11467452769918918,single_design_dataset
649,4.994,1.29,3.7039999999999997,up,400,0.05,20,16.353,2.64,0.009539392014169253,0.0,0.09999999999999787,0.0,True,4.993120220520495,2.646309221326193,0.0008797794795043501,0.0063092213261928265,single_design_dataset
651,4.445,3.752,0.6930000000000005,up,400,0.05,20,14.066999999999998,2.2999999999999994,0.009539392014169253,4.440892098500626e-16,0.09999999999999787,0.0,True,4.575407290580356,2.395179198057646,0.13040729058035527,0.09517919805764663,single_design_dataset
653,3.255,2.478,0.7769999999999997,up,400,0.05,20,8.950000000000001,1.6000000000000003,0.010000000000000675,2.220446049250313e-16,0.10000000000000675,0.0,True,3.38393259841477,1.6675128774440904,0.12893259841477,0.06751287744409007,single_design_dataset
654,5.278,3.255,2.0229999999999997,up,400,0.05,20,17.868,2.7999999999999994,0.009797958971132503,4.440892098500626e-16,0.09999999999999787,0.0,True,5.264824032753736,2.7979925425567735,0.013175967246263909,0.002007457443225835,single_design_dataset
656,6.294,4.206,2.087999999999999,up,400,0.05,20,23.413000000000004,3.4200000000000004,0.009539392014170948,4.440892098500626e-16,0.10000000000001563,0.0,True,6.289361935329987,3.418466794942961,0.004638064670012376,0.0015332050570395772,single_design_dataset
660,2.001,1.401,0.5999999999999999,up,400,0.05,20,4.959999999999999,0.8400000000000001,8.881784197001252e-16,1.1102230246251565e-16,0.0,0.0,True,2.131523017510068,0.915827577822817,0.13052301751006823,0.0758275778228169,single_design_dataset
661,3.437,2.001,1.436,up,400,0.05,20,9.34,1.7,0.0,0.0,0.0,0.0,True,3.447229587393269,1.7100923933986527,0.010229587393268957,0.010092393398652755,single_design_dataset
