branch,s_ref_mm,u_ff_v,p_ff_bar
up,20.162998324958124,5.4354999999999905,2.9199999999999875
up,20.295502512562813,5.4565000000000055,2.960000000000008
up,20.428006700167504,5.475999999999999,3
up,20.560510887772196,5.502999999999986,3.019999999999982
up,20.693015075376884,5.524999999999977,3.0400000000000205
up,20.825519262981576,5.555250000000001,3.0400000000000205
up,20.958023450586264,5.555250000000001,3.0600000000000023
up,21.090527638190956,5.604166666666667,3.0600000000000023
up,21.223031825795644,5.604166666666667,3.0600000000000023
up,21.355536013400336,5.604166666666667,3.079999999999984
up,21.488040201005028,5.635499999999979,3.079999999999984
up,21.620544388609716,5.655249999999967,3.1000000000000227
up,21.753048576214407,5.655249999999967,3.1000000000000227
up,21.885552763819096,5.7205000000000155,3.1200000000000045
up,22.018056951423787,5.7205000000000155,3.1200000000000045
up,22.150561139028476,5.750999999999976,3.160000000000025
up,22.283065326633167,5.778999999999996,3.160000000000025
up,22.415569514237855,5.778999999999996,3.180000000000007
up,22.548073701842547,5.79849999999999,3.180000000000007
up,22.680577889447235,5.810500000000047,3.193333333333328
up,22.813082077051927,5.861166666666652,3.193333333333328
up,22.94558626465662,5.861166666666652,3.193333333333328
up,23.078090452261307,5.861166666666652,3.2200000000000273
up,23.210594639866,5.910500000000013,3.2200000000000273
up,23.343098827470687,5.910500000000013,3.259999999999991
up,23.47560301507538,5.948499999999967,3.2799999999999727
up,23.608107202680067,5.969500000000039,3.3000000000000114
up,23.74061139028476,6.021999999999991,3.3000000000000114
up,23.873115577889447,6.021999999999991,3.339999999999975
up,24.00561976549414,6.069499999999948,3.339999999999975
up,24.138123953098827,6.09699999999998,3.3600000000000136
up,24.27062814070352,6.1235000000000355,3.3799999999999955
up,24.40313232830821,6.138000000000034,3.3799999999999955
up,24.5356365159129,6.1404999999999745,3.3999999999999773
up,24.66814070351759,6.17674999999997,3.3999999999999773
up,24.80064489112228,6.17674999999997,3.420000000000016
up,24.93314907872697,6.2105000000000246,3.420000000000016
up,25.06565326633166,6.228000000000009,3.420000000000016
up,25.19815745393635,6.228000000000009,3.4399999999999977
up,25.33066164154104,6.239000000000033,3.4599999999999795
up,25.46316582914573,6.284749999999974,3.4599999999999795
up,25.59567001675042,6.284749999999974,3.480000000000018
up,25.72817420435511,6.3125,3.5
up,25.8606783919598,6.323999999999955,3.519999999999982
up,25.99318257956449,6.383000000000038,3.519999999999982
up,26.12568676716918,6.405999999999949,3.5400000000000205
up,26.25819095477387,6.414999999999964,3.5600000000000023
up,26.39069514237856,6.4424999999999955,3.579999999999984
up,26.52319932998325,6.463499999999954,3.579999999999984
up,26.65570351758794,6.49249999999995,3.6000000000000227
up,26.78820770519263,6.519749999999988,3.6000000000000227
up,26.92071189279732,6.519749999999988,3.6200000000000045
up,27.053216080402013,6.54525000000001,3.6200000000000045
up,27.1857202680067,6.54525000000001,3.6399999999999864
up,27.318224455611393,6.563499999999976,3.660000000000025
up,27.45072864321608,6.596499999999992,3.680000000000007
up,27.583232830820773,6.6200000000000045,3.6999999999999886
up,27.71573701842546,6.662500000000023,3.7200000000000273
up,27.848241206030153,6.717999999999961,3.7200000000000273
