branch,time_since_step_s,n_samples,n_holds,normalized_remaining_median,normalized_remaining_q10,normalized_remaining_q90,terminal_relative_s_median_mm,terminal_relative_p_median_bar,terminal_relative_p_q10_bar,terminal_relative_p_q90_bar
down,1.98,408,408,0.08989220645927662,0.04369212377305512,0.18274058929645204,0.5544999999999991,0.07649999999999997,0,0.10000000000000003
down,1.99,408,408,0.08964383566673718,0.04236921836198785,0.181560837350944,0.5450000000000008,0.06000000000000005,0,0.10000000000000003
down,2,408,408,0.08830833258812933,0.04236921836198785,0.17670918975447356,0.5389999999999997,0.06000000000000005,0,0.10000000000000003
down,2.0100000000000002,408,408,0.08685415540952562,0.04101955059245918,0.1757778464708913,0.5384999999999991,0.06000000000000005,0,0.09999999999999999
down,2.02,408,408,0.08537224423416395,0.040034553502127014,0.1757778464708913,0.5254999999999996,0.06000000000000005,0,0.09999999999999999
down,2.0300000000000002,408,408,0.08445435096040155,0.03935635642631935,0.17031824079961583,0.5199999999999996,0.06000000000000005,0,0.09999999999999998
down,2.04,408,408,0.08306426875890413,0.038190682556879206,0.17031824079961583,0.5164999999999997,0.06000000000000005,0,0.09999999999999998
down,2.05,408,408,0.0827729207087714,0.03665842675098213,0.16793343239227337,0.5125,0.06000000000000005,0,0.09999999999999998
down,2.06,408,408,0.08199011614571397,0.03442593990984189,0.16480347465419742,0.5015000000000001,0.06000000000000005,0,0.09999999999999998
down,2.07,408,408,0.08110202839563743,0.0338706035605732,0.16429246174192313,0.5,0.06000000000000005,0,0.09999999999999998
down,2.08,408,408,0.07972287823917135,0.03337571222626485,0.1600063795853267,0.4955000000000005,0.06000000000000005,0,0.09999999999999998
down,2.09,408,408,0.07892411656840523,0.03337571222626485,0.15891982572021263,0.4910000000000001,0.06000000000000005,0,0.09999999999999998
down,2.1,408,408,0.07713574659238295,0.032146165407383735,0.1566642357868162,0.48649999999999993,0.06000000000000005,0,0.09999999999999987
down,2.11,408,408,0.07654706271047465,0.030167345092718477,0.15531275172188996,0.4794999999999998,0.05999999999999994,0,0.09999999999999987
down,2.12,408,408,0.07503282140404519,0.030167345092718477,0.15012002651524076,0.4754999999999998,0.05999999999999994,0,0.09999999999999987
down,2.13,408,408,0.07490758554947266,0.02895181741335528,0.1494400713415994,0.4710000000000003,0.05999999999999989,0,0.09999999999999987
down,2.14,408,408,0.07368353005548503,0.027246036406341392,0.1494400713415994,0.4700000000000002,0.05999999999999983,0,0.09999999999999987
down,2.15,408,408,0.0729172488018161,0.026278047652093645,0.14905683143627077,0.4684999999999999,0.05999999999999983,0,0.09629999999999998
down,2.16,408,408,0.07143716278909912,0.025699285169964427,0.14423122102009253,0.4574999999999996,0.05999999999999983,0,0.0953
down,2.17,408,408,0.06962407583702825,0.025699285169964427,0.14355693039857229,0.4525000000000001,0.05999999999999983,0,0.09430000000000002
down,2.18,408,408,0.06877293180700256,0.023610300858404373,0.14209653553752755,0.4505000000000001,0.05999999999999983,0,0.094
down,2.19,408,408,0.06795025702588739,0.023610300858404373,0.14209653553752755,0.4400000000000013,0.057499999999999996,0,0.094
down,2.2,408,408,0.06746650377223651,0.022077294685990352,0.1373038924076475,0.43900000000000183,0.040000000000000036,0,0.09130000000000002
down,2.21,408,408,0.06611945171993723,0.022077294685990352,0.13610287209152386,0.4305000000000003,0.040000000000000036,0,0.08929999999999998
down,2.22,408,408,0.06553081698591985,0.022077294685990352,0.13550271172298725,0.42500000000000093,0.040000000000000036,0,0.08590000000000009
down,2.23,408,408,0.0644444167295448,0.021276595744680406,0.1345522707093295,0.41999999999999993,0.040000000000000036,0,0.08360000000000006
down,2.24,408,408,0.06398205949866427,0.020933885477652348,0.12998261925207077,0.41999999999999993,0.040000000000000036,0,0.08000000000000007
down,2.25,408,408,0.06262071319447524,0.02001501236312298,0.129149907868373,0.41999999999999993,0.040000000000000036,0,0.08000000000000007
down,2.2600000000000002,408,408,0.06198117254529158,0.019585020242914572,0.1280815342367888,0.4090000000000005,0.040000000000000036,0,0.08000000000000007
down,2.27,408,408,0.0611352753707762,0.019585020242914572,0.12744295925067745,0.40000000000000036,0.040000000000000036,0,0.08000000000000007
down,2.2800000000000002,408,408,0.06056454326401527,0.01893669696983006,0.12744295925067745,0.40000000000000036,0.040000000000000036,0,0.08000000000000007
down,2.29,408,408,0.05974968199254214,0.01893669696983006,0.12457011892469724,0.39750000000000063,0.040000000000000036,0,0.08000000000000003
down,2.3000000000000003,408,408,0.05923602164522312,0.018502947680425215,0.12132168551330147,0.38900000000000023,0.040000000000000036,0,0.08000000000000002
down,2.31,408,408,0.057999512472576634,0.018502947680425215,0.12115964420982611,0.38000000000000034,0.040000000000000036,0,0.08000000000000002
down,2.32,408,408,0.05772206700618882,0.018068519018073968,0.11840516978601481,0.37999999999999967,0.040000000000000036,0,0.08000000000000002
down,2.33,408,408,0.05576125117195628,0.016079623820912044,0.11840516978601481,0.37749999999999995,0.040000000000000036,0,0.08000000000000002
down,2.34,408,408,0.055113684107494454,0.016079623820912044,0.11624405831430601,0.36849999999999983,0.040000000000000036,0,0.08000000000000002
down,2.35,408,408,0.054439995886921666,0.01603221396223181,0.11467617712207132,0.3625000000000005,0.040000000000000036,0,0.08000000000000002
down,2.36,408,408,0.05321760818813537,0.015951089259981018,0.11347517730496465,0.3595000000000006,0.039999999999999925,0,0.08000000000000002
down,2.37,408,408,0.05246830895000544,0.014877692588536525,0.11347517730496465,0.35850000000000026,0.03999999999999987,0,0.08000000000000002
down,2.38,408,408,0.05165410795820605,0.01422246044137895,0.11196025818309512,0.34900000000000087,0.039999999999999813,0,0.07999999999999997
down,2.39,408,408,0.050607575435889895,0.01415443012686008,0.10890897068547495,0.3410000000000011,0.03849999999999998,0,0.07999999999999996
down,2.4,408,408,0.05020354475142701,0.01415443012686008,0.10799244040724262,0.33950000000000014,0.03749999999999998,0,0.07999999999999996
down,2.41,408,408,0.04953975620058797,0.013673431563339708,0.10584111898336793,0.33799999999999986,0.020000000000000018,0,0.07999999999999996
down,2.42,408,408,0.0483129097586929,0.013389529064391347,0.10490757441325735,0.3330000000000004,0.020000000000000018,0,0.07999999999999996
down,2.43,408,408,0.04780455429187726,0.013240515173833518,0.10303705895892931,0.3229999999999995,0.020000000000000018,0,0.07999999999999985
down,2.44,408,408,0.046655989137493914,0.013044392130485768,0.10268172194777697,0.3200000000000003,0.020000000000000018,0,0.07859999999999995
down,2.45,408,408,0.045964435725244626,0.013016306178828783,0.1011512954452469,0.31999999999999984,0.020000000000000018,0,0.07730000000000005
down,2.46,408,408,0.04537763251600724,0.012606275927219012,0.09896716795664148,0.3155000000000001,0.020000000000000018,0,0.07630000000000009
down,2.47,408,408,0.045003620041335284,0.011927364725075862,0.09827599408642992,0.3120000000000003,0.020000000000000018,0,0.07599999999999998
down,2.48,408,408,0.043680346123773924,0.011854704632026671,0.09791329375787008,0.30650000000000066,0.020000000000000018,0,0.0743
down,2.49,408,408,0.04304630233924311,0.011722507540556003,0.09728632478632478,0.2999999999999998,0.020000000000000018,0,0.07399999999999997
down,2.5,408,408,0.042243875668021465,0.01019103806714438,0.0969086021505376,0.29699999999999926,0.020000000000000018,0,0.07299999999999997
down,2.5100000000000002,408,408,0.04173089561788634,0.01019103806714438,0.09537490691020271,0.29100000000000037,0.020000000000000018,0,0.0723
down,2.52,408,408,0.04117623648000848,0.010142725186973043,0.09277994114060813,0.2885,0.020000000000000018,0,0.07199999999999997
down,2.5300000000000002,408,408,0.03992610795806468,0.010088176631321019,0.09100711314960946,0.28,0.020000000000000018,0,0.07029999999999997
down,2.54,408,408,0.03966731612519955,0.010088176631321019,0.09034909412284575,0.2695000000000003,0.020000000000000018,0,0.06800000000000006
down,2.5500000000000003,408,408,0.03830595512080466,0.010088176631321019,0.08993602262778636,0.2695000000000003,0.020000000000000018,0,0.06660000000000002
down,2.56,408,408,0.038092398346736375,0.010088176631321019,0.08918668913887043,0.2624999999999993,0.020000000000000018,0,0.06530000000000005
down,2.57,408,408,0.03753182908824019,0.01005083952103807,0.08837466943034802,0.25100000000000033,0.020000000000000018,0,0.06430000000000005
down,2.58,408,408,0.03643099383415842,0.01005083952103807,0.08773957948269875,0.24799999999999933,0.020000000000000018,0,0.06260000000000004
down,2.59,408,408,0.0361863470522758,0.01005083952103807,0.08724884058583895,0.24549999999999983,0.020000000000000018,0,0.060600000000000064
down,2.6,408,408,0.03489962123051894,0.009852193108743895,0.08479685461603684,0.2400000000000002,0.020000000000000018,0,0.06000000000000005
down,2.61,408,408,0.034585668119973684,0.009571600477854166,0.08479685461603684,0.2295000000000007,0.020000000000000018,0,0.06000000000000005
down,2.62,408,408,0.033529386310257314,0.009431075949630536,0.08349462365591395,0.2239999999999993,0.01949999999999985,0,0.06000000000000005
down,2.63,408,408,0.033051355624547904,0.009431075949630536,0.08312043795620443,0.21999999999999997,0.01749999999999996,0,0.06000000000000005
down,2.64,408,408,0.032768911725498694,0.008732642715450767,0.08180664612873902,0.20900000000000052,0.008500000000000063,0,0.06000000000000005
down,2.65,408,408,0.03169957570273611,0.008732642715450767,0.08180664612873902,0.2079999999999984,0.00649999999999995,0,0.06000000000000005
down,2.66,408,408,0.03134440180296512,0.008559564858433294,0.08180664612873902,0.2005000000000008,0.005499999999999838,0,0.06000000000000001
down,2.67,408,408,0.03079329581954026,0.008559564858433294,0.07908984440354706,0.1905000000000001,0.00649999999999995,0,0.06
down,2.68,408,408,0.030117814037372004,0.008559564858433294,0.07844210676971511,0.18700000000000028,0.00649999999999995,0,0.06
down,2.69,408,408,0.029654461170026337,0.008453211793191674,0.07844210676971511,0.18200000000000038,0.005499999999999838,0,0.06
down,2.7,408,408,0.02876390119082759,0.008341369334619028,0.07666137022151606,0.17549999999999955,0,0,0.06
down,2.71,408,408,0.02856500369430425,0.008176729308276516,0.07645569214388166,0.1645000000000003,0,0,0.06
down,2.72,408,408,0.02744018370775849,0.008176729308276516,0.07512594175388375,0.1645000000000003,0,0,0.06
down,2.73,408,408,0.02691290491334824,0.007554813661683733,0.07446499091080053,0.1605000000000001,0,0,0.06
down,2.74,408,408,0.026681254558716262,0.00720421074288073,0.07263599326006585,0.1525000000000003,0,0,0.05999999999999994
down,2.75,408,408,0.025911788531980805,0.00720421074288073,0.07153846153846156,0.14950000000000152,0,0,0.05999999999999986
down,2.7600000000000002,408,408,0.025390912676650907,0.00720421074288073,0.07107123223121035,0.14849999999999985,0,0,0.05999999999999986
down,2.77,408,408,0.024835648708389974,0.007047872340425737,0.06999545217574588,0.1429999999999989,0,0,0.05999999999999983
down,2.7800000000000002,408,408,0.02452899693369879,0.006875791729571215,0.0696112877140149,0.14000000000000057,0,0,0.05860000000000001
down,2.79,408,408,0.0241459671787859,0.006875791729571215,0.06940345533791949,0.13349999999999973,0,0,0.05660000000000007
down,2.8000000000000003,408,408,0.023844730754178606,0.006714344261865383,0.06817267308804659,0.1305000000000005,0,0,0.05600000000000001
down,2.81,408,408,0.023706887218288918,0.006684741544068571,0.06622248661510996,0.1255000000000006,0,0,0.0553
down,2.82,408,408,0.022778881890387286,0.006684741544068571,0.06572158680629597,0.12249999999999961,0,0,0.0543
down,2.83,408,408,0.022361884497657178,0.006684741544068571,0.06520756357313635,0.1210000000000011,0,0,0.05299999999999999
down,2.84,408,408,0.02232790977783648,0.006609445799930355,0.06370935291602746,0.1210000000000011,0,0,0.05200000000000001
down,2.85,408,408,0.021740616612819938,0.006609445799930355,0.0630754023279788,0.12000000000000055,0,0,0.05029999999999996
down,2.86,408,408,0.020664089661917448,0.006684741544068571,0.06288359016523884,0.11899999999999977,0,0,0.04929999999999998
down,2.87,408,408,0.02046856367184253,0.006609445799930355,0.06122883405902277,0.11549999999999994,0,0,0.04830000000000004
down,2.88,408,408,0.020097044540068977,0.006566047471620089,0.06122883405902277,0.11549999999999994,0,0,0.047999999999999966
down,2.89,408,408,0.019608983242773055,0.006177094379639671,0.06065442236569937,0.10850000000000026,0,0,0.04659999999999999
down,2.9,408,408,0.019349725198650383,0.006097560975610005,0.05900460226844041,0.10500000000000043,0,0,0.045999999999999985
down,2.91,408,408,0.01906307336169354,0.006097560975610005,0.05900460226844041,0.10250000000000092,0,0,0.045300000000000035
down,2.92,408,408,0.01900356045152566,0.006048708113193869,0.05835806298540645,0.10250000000000092,0,0,0.04400000000000004
down,2.93,408,408,0.018394197587107614,0.005888406716866344,0.055625732560865275,0.10100000000000131,0,0,0.044
down,2.94,408,408,0.018371268196817062,0.0057319230061351825,0.054480963064618484,0.10050000000000026,0,0,0.044
down,2.95,408,408,0.017493132028811705,0.005559270133821413,0.0544246902540329,0.09950000000000081,0,0,0.04300000000000004
down,2.96,408,408,0.017090428629792855,0.005009850086379029,0.05327166195231775,0.09900000000000109,0,0,0.040000000000000036
down,2.97,408,408,0.01658048432183211,0.005009850086379029,0.05287425973891334,0.09849999999999959,0,0,0.040000000000000036
down,2.98,408,408,0.01609533099002924,0.004972611287922237,0.052143290831815584,0.09750000000000103,0,0,0.040000000000000036
down,2.99,408,408,0.015635110457118434,0.004972611287922237,0.051198568872987564,0.09550000000000036,0,0,0.040000000000000036
down,3,408,408,0.015204795756389305,0.00491039167509752,0.051198568872987564,0.08999999999999986,0,0,0.040000000000000036
down,3.0100000000000002,408,408,0.014916735925139424,0.004880647911338496,0.04959452653503705,0.08799999999999919,0,0,0.040000000000000036
down,3.02,408,408,0.01447564798303098,0.0048109701986839455,0.04849458909246758,0.0879999999999983,0,0,0.039999999999999994
down,3.0300000000000002,408,408,0.014399303367506867,0.0048109701986839455,0.04678856662463218,0.0860000000000003,0,0,0.03999999999999998
down,3.04,408,408,0.014205001627041955,0.004749450999847289,0.04673360006039101,0.08349999999999991,0,0,0.03999999999999998
down,3.0500000000000003,408,408,0.014184397163120581,0.004617873109344842,0.04582806558792836,0.08250000000000046,0,0,0.03999999999999998
down,3.06,408,408,0.013752197162415854,0.003933882789452793,0.045785317344252716,0.08099999999999952,0,0,0.03999999999999998
down,3.0700000000000003,408,408,0.013723497632149261,0.003933882789452793,0.045464714256660585,0.08099999999999952,0,0,0.03999999999999998
down,3.08,408,408,0.013515115779758736,0.003933882789452793,0.045005288454769116,0.08000000000000007,0,0,0.03999999999999998
down,3.09,408,408,0.01349105796368347,0.003933882789452793,0.043387766903386096,0.07900000000000063,0,0,0.03999999999999998
down,3.1,408,408,0.013403583278327306,0.003749375590878728,0.04291360019223256,0.07899999999999885,0,0,0.039999999999999925
down,3.11,408,408,0.013233967883793909,0.003749375590878728,0.041946264842057115,0.07749999999999968,0,0,0.03860000000000002
down,3.12,408,408,0.012922018052704118,0.0033695590967959457,0.0414347639459032,0.07650000000000023,0,0,0.036600000000000056
down,3.13,408,408,0.0124186047336121,0.003232514941043587,0.04076297686053772,0.0714999999999999,0,0,0.03599999999999998
down,3.14,408,408,0.0122554380047694,0.002947154471544653,0.03865525915609056,0.06849999999999845,0,0,0.035299999999999984
down,3.15,408,408,0.011690412013862112,0.003232514941043587,0.038140492413350935,0.06649999999999956,0,0,0.035299999999999984
down,3.16,408,408,0.011207776438275238,0.003232514941043587,0.038140492413350935,0.06449999999999889,0,0,0.034300000000000025
down,3.17,408,408,0.011050061050061058,0.002947154471544653,0.038140492413350935,0.06349999999999945,0,0,0.033300000000000024
down,3.18,408,408,0.010954437030445198,0.0026329143095191357,0.03744123760793085,0.06249999999999911,0,0,0.03299999999999999
down,3.19,408,408,0.010489713011210454,0.0015211760446626698,0.0347700033610788,0.06150000000000144,0,0,0.03230000000000002
down,3.2,408,408,0.010456347612254988,3.1803725579264663e-4,0.034262510974539036,0.06050000000000022,0,0,0.03230000000000001
down,3.21,408,408,0.010275031015239258,0.0013557374179039546,0.03421882998683118,0.05999999999999961,0,0,0.0313
down,3.22,408,408,0.010252505319564023,0.0013557374179039546,0.033994243684042226,0.05999999999999872,0,0,0.02830000000000002
down,3.23,408,408,0.009993245170446703,9.5078171125398e-4,0.03367758526787365,0.05999999999999872,0,0,0.026600000000000013
down,3.24,408,408,0.009851641419333892,0.0017166359030715429,0.032681583014177285,0.05999999999999872,0,0,0.026600000000000013
down,3.25,408,408,0.009592736512938469,0.0017166359030715429,0.0325316695027416,0.05900000000000105,0,0,0.026600000000000013
down,3.2600000000000002,408,408,0.009452577027892371,0.0017166359030715429,0.031326073463860585,0.05749999999999922,0,0,0.025300000000000017
down,3.27,408,408,0.009127546817709335,7.392301909592944e-4,0.031108674999148794,0.05500000000000016,0,0,0.025300000000000017
down,3.2800000000000002,408,408,0.008752695786212124,7.003629219886099e-4,0.030020997673230847,0.053999999999998494,0,0,0.024999999999999984
down,3.29,408,408,0.008692013891455257,6.583001896296241e-4,0.028923452472217476,0.049500000000000544,0,0,0.024300000000000016
down,3.3000000000000003,408,408,0.00861833302901719,6.583001896296241e-4,0.028803320161575392,0.049000000000001265,0,0,0.023300000000000032
down,3.31,408,408,0.008340790531115052,7.87774887467032e-4,0.02727993172397003,0.04849999999999888,0,0,0.022299999999999993
down,3.3200000000000003,408,408,0.008159672133573164,6.583001896296241e-4,0.027791102583236027,0.04650000000000043,0,0,0.021999999999999964
down,3.33,408,408,0.007816818323744014,3.1803725579264663e-4,0.026739286815332407,0.04500000000000082,0,0,0.020600000000000025
down,3.34,408,408,0.0077557498255396515,6.583001896296241e-4,0.026132550502877726,0.04499999999999904,0,0,0.020600000000000025
down,3.35,408,408,0.0074374699885412735,-0,0.026132550502877726,0.04299999999999926,0,0,0.020000000000000018
down,3.36,408,408,0.0070921985815602905,-0,0.025192307692307663,0.04100000000000037,0,0,0.020000000000000018
down,3.37,408,408,0.006996562254279225,-0,0.02418119120880004,0.04049999999999976,0,0,0.020000000000000018
down,3.38,408,408,0.006772009029345353,-0,0.023775584696056028,0.040000000000000924,0,0,0.020000000000000018
down,3.39,408,408,0.006749164895232268,-0,0.02305190076224715,0.040000000000000036,0,0,0.020000000000000018
down,3.4,408,408,0.006523448604478999,-0,0.0228480472068645,0.040000000000000036,0,0,0.020000000000000018
down,3.41,408,408,0.006334078811270256,-0,0.022735998355770226,0.03999999999999915,0,0,0.020000000000000018
down,3.42,408,408,0.0062111801242235535,-0,0.022251987281398954,0.03950000000000031,0,0,0.020000000000000018
down,3.43,408,408,0.006112285728615129,-0,0.020142075376405943,0.03900000000000059,0,0,0.020000000000000018
down,3.44,408,408,0.0060294425839674095,-0,0.020142075376405943,0.038000000000000256,0,0,0.020000000000000018
down,3.45,408,408,0.006001309027016172,-0,0.020142075376405943,0.03799999999999848,0,0,0.020000000000000018
down,3.46,408,408,0.005641760165512794,-0,0.019087319291750133,0.034000000000000474,0,0,0.020000000000000018
down,3.47,408,408,0.005433142662223443,-0,0.018823295530609453,0.03200000000000003,0,0,0.020000000000000018
down,3.48,408,408,0.005249379994488728,-0,0.018575330287267645,0.030999999999998806,0,0,0.020000000000000018
down,3.49,408,408,0.005183337297042617,-0,0.017130806533279516,0.03000000000000025,0,0,0.020000000000000018
down,3.5,408,408,0.00498165512683397,-0,0.01630127027854284,0.02799999999999958,0,0,0.019999999999999962
down,3.5100000000000002,408,408,0.004853474734532273,-0,0.015844561583493164,0.026000000000000245,0,0,0.019999999999999924
down,3.52,408,408,0.0047745573086188115,-0,0.015584918628283425,0.0259999999999998,0,0,0.019999999999999924
down,3.5300000000000002,408,408,0.004704672947761538,-0,0.015374934242506983,0.02499999999999991,0,0,0.01599999999999997
down,3.54,408,408,0.004655942516168585,-0,0.014695735886079562,0.02499999999999858,0,0,0.01529999999999997
down,3.5500000000000003,408,408,0.004564803238673417,-0,0.014529061147922719,0.0235000000000003,0,-3.000000000000307e-4,0.014300000000000007
down,3.56,408,408,0.004401612588637573,-0,0.01406318995051389,0.022999999999999687,0,-0.0020000000000000018,0.014000000000000012
down,3.5700000000000003,408,408,0.0041182024978208,-0,0.013903250245599777,0.021000000000000796,0,-0.001300000000000076,0.014300000000000007
down,3.58,408,408,0.004071371344902248,-0,0.012935493361425025,0.020999999999999464,0,0,0.014000000000000012
down,3.59,408,408,0.0038396079144407975,-0,0.01242768595041315,0.02099999999999902,0,0,0.013000000000000012
down,3.6,408,408,0.0037833648342641166,-0,0.012360983573104856,0.02000000000000135,0,0,0.011299999999999984
down,3.61,408,408,0.003532427507268716,-0,0.012285139780761506,0.020000000000000462,0,0,0.011299999999999984
down,3.62,408,408,0.0033245322860381895,-0,0.011965554311453085,0.019999999999999574,0,0,0.009600000000000015
down,3.63,408,408,0.003205161131257459,-0,0.011268534161764262,0.019999999999999574,0,0,0.011000000000000005
down,3.64,408,408,0.0031704715031227074,-0,0.01080876393232881,0.019999999999999574,0,0,0.011000000000000043
down,3.65,408,408,0.003026243081664861,-0,0.010054234459741747,0.019999999999999574,0,0,0.011000000000000043
down,3.66,408,408,0.0029325513196481546,-0,0.009320864481191817,0.019999999999999574,0,0,0.00960000000000003
down,3.67,408,408,0.002726823520982074,-0,0.008609876210576597,0.019999999999999574,0,0,0.006600000000000029
down,3.68,408,408,0.0025203032268491903,-0,0.008384860186523235,0.019000000000000128,0,0,0.0053000000000000165
down,3.69,408,408,0.002369681552983823,-0,0.008264462809917349,0.018000000000000682,0,0,0.006000000000000005
down,3.7,408,408,0.0022246968572135137,-0,0.008079338842975087,0.016999999999999904,0,0,0.0053000000000000165
down,3.71,408,408,0.0020893960499999325,-0,0.00784970238095234,0.014500000000000846,0,0,0.004999999999999926
down,3.72,408,408,0.0019676226086935253,-0,0.007445799042932038,0.013999999999999346,0,0,0.0030000000000000027
down,3.73,408,408,0.001717660297954956,-0,0.007196948360509872,0.012000000000000455,0,0,0.0033000000000000143
down,3.74,408,408,0.001657029263658472,-0,0.00672704351144396,0.011999999999999567,0,0,6.000000000000233e-4
down,3.75,408,408,0.001510122748213433,-0,0.006409136348961227,0.009999999999999787,0,0,6.000000000000233e-4
down,3.7600000000000002,408,408,0.001327050923464765,-0,0.006024096385542448,0.009000000000000341,0,0,0
down,3.77,408,408,0.001071059706703252,-0,0.005305487852477582,0.007500000000000284,0,0,0
down,3.7800000000000002,408,408,9.951717006797373e-4,-0,0.004955978764779806,0.006999999999999673,0,0,0
down,3.79,408,408,8.190557581766093e-4,-0,0.004631323809781852,0.006000000000000227,0,0,0
down,3.8000000000000003,408,408,7.494566299015141e-4,-0,0.004424882332397988,0.005000000000000782,0,0,0
down,3.81,408,408,5.388908777912846e-4,-0,0.004043333171678137,0.0039999999999995595,0,0,0
down,3.8200000000000003,408,408,0.00037278082965326457,-0,0.003533534665739707,0.0030000000000001137,0,0,0
down,3.83,408,408,2.3306292767242737e-4,-0,0.002758144353631806,0.0015000000000000568,0,0,0
down,3.84,408,408,1.6331545357735412e-4,-1.603506139722468e-4,0.002462563033515275,0.001000000000000112,0,0,0
down,3.85,408,408,0,-2.4160425223473757e-4,0.0022610563420603852,0,0,0,0
down,3.86,408,408,0,-3.3931414009948124e-4,0.00222993007378828,0,0,0,0
down,3.87,408,408,0,-4.275331338179473e-4,0.002005345305023929,0,0,0,0
down,3.88,408,408,0,-6.384783191031783e-4,0.0015128593040845272,0,0,0,0
down,3.89,408,408,0,-0.0010224866760802998,0.0010713894257117081,0,0,0,0
down,3.9,408,408,0,-0.0012005877836866765,8.163725288295694e-4,0,0,0,0
down,3.91,408,408,0,-0.0014432809010127806,6.136548001351516e-4,0,0,0,0
down,3.92,408,408,0,-0.0017988353879751064,4.686182395602719e-4,0,0,0,0
down,3.93,408,408,0,-0.0018952742986845248,3.76538689866529e-4,0,0,0,0
down,3.94,408,408,0,-0.0021922956467272524,3.065450506910224e-4,0,0,0,0
down,3.95,408,408,-1.5046207695738016e-4,-0.00253920412596572,1.806893557921796e-4,-9.999999999994458e-4,0,0,0
down,3.96,408,408,-3.259778577466081e-4,-0.002897261119649817,-0,-0.0019999999999997797,0,0,0
down,3.97,408,408,-3.4498767224767186e-4,-0.003024741431208882,-0,-0.0019999999999997797,0,0,0
down,3.98,408,408,-6.30213128552841e-4,-0.003666806116650946,-0,-0.0040000000000000036,0,0,0
down,3.99,408,408,-7.307342435216276e-4,-0.004007406280496021,-0,-0.006000000000000227,0,0,0
up,0,406,406,1,1,1,-5.3735,-0.8400000000000001,-1.8384999999999998,-0.3999999999999999
up,0.01,406,406,1,1,1,-5.3735,-0.8400000000000001,-1.8384999999999998,-0.3999999999999999
up,0.02,406,406,1,1,1,-5.3735,-0.84,-1.8384999999999998,-0.3999999999999999
up,0.03,406,406,1,1,1,-5.3735,-0.8000000000000002,-1.7999999999999998,-0.36000000000000004
up,0.04,406,406,0.9944697860549613,0.9750171638996381,1,-5.254000000000001,-0.7599999999999998,-1.74,-0.31999999999999984
up,0.05,406,406,0.9456092185541538,0.8631654496661048,0.9955830532846093,-5.034999999999999,-0.6800000000000002,-1.6600000000000001,-0.2599999999999998
up,0.06,406,406,0.8949624719491736,0.7478813559322035,0.9669969644161918,-4.711499999999999,-0.6199999999999997,-1.58,-0.18
up,0.07,406,406,0.8390313083204528,0.6083679265894688,0.9464200915912877,-4.423,-0.54,-1.5,-0.10999999999999988
up,0.08,406,406,0.7788542269705521,0.4566599399331118,0.9166666666666667,-4.063,-0.48,-1.4300000000000002,-0.06000000000000005
up,0.09,406,406,0.7157588127737381,0.34733548931383623,0.8902760642195541,-3.7470000000000003,-0.41999999999999993,-1.3599999999999999,-0.040000000000000036
up,0.1,406,406,0.6510804227799076,0.2870747500065274,0.8595355318418929,-3.4010000000000002,-0.3599999999999999,-1.29,-0.03749999999999987
up,0.11,406,406,0.5907549531145037,0.2570736434108525,0.8346126903746816,-3.091,-0.29000000000000004,-1.2184999999999997,-0.020000000000000018
up,0.12,406,406,0.532444700834244,0.23647660818713429,0.803050304937015,-2.761,-0.2200000000000002,-1.1484999999999999,-0.020000000000000018
up,0.13,406,406,0.4710068993303814,0.22070015220700173,0.7743264524385247,-2.415,-0.18000000000000005,-1.0884999999999998,-0.020000000000000018
up,0.14,406,406,0.41015750983410737,0.20942982456140358,0.7478194208550413,-2.0649999999999995,-0.1200000000000001,-1.0184999999999997,-0.020000000000000018
up,0.15,406,406,0.35316702475819967,0.20722303927678226,0.7165675718599911,-1.8054999999999986,-0.08000000000000007,-0.9484999999999999,-0.020000000000000018
up,0.16,406,406,0.32388864570414133,0.20012795905310315,0.6885968469141388,-1.6700000000000008,-0.06000000000000005,-0.8784999999999998,-0.020000000000000018
up,0.17,406,406,0.29720116569153265,0.1986842105263149,0.6590913304860506,-1.5370000000000008,-0.06000000000000005,-0.8184999999999998,-0.020000000000000018
up,0.18,406,406,0.28449393116574184,0.19608680792891223,0.6305949054338733,-1.4665000000000008,-0.06000000000000005,-0.7584999999999997,-0.020000000000000018
up,0.19,406,406,0.2747559605426148,0.19370317627391515,0.599950701050357,-1.4199999999999982,-0.06000000000000005,-0.6884999999999998,-0.020000000000000018
up,0.2,406,406,0.2626999926270003,0.19345927642131516,0.5678727054749081,-1.3914999999999997,-0.06000000000000005,-0.6284999999999997,-0.020000000000000018
up,0.21,406,406,0.2561875281799425,0.18945643541847246,0.5366626707352514,-1.343,-0.06000000000000005,-0.5685,-0.020000000000000018
up,0.22,406,406,0.25020254197094094,0.18784765345677662,0.5049949142691078,-1.2970000000000006,-0.06000000000000005,-0.5085,-0.020000000000000018
up,0.23,406,406,0.24399594802223745,0.18281913704448938,0.4739213689821904,-1.2805000000000017,-0.06000000000000005,-0.45850000000000013,-0.020000000000000018
up,0.24,406,406,0.23813279110265956,0.1758641600970285,0.4400866957756782,-1.251999999999999,-0.06000000000000005,-0.4085000000000001,-0.020000000000000018
up,0.25,406,406,0.2331800932365546,0.1697604984747192,0.40641072832199293,-1.2499999999999991,-0.06000000000000005,-0.3574999999999997,-0.020000000000000018
up,0.26,406,406,0.22897463032537407,0.16628264208909344,0.37189534174634,-1.209999999999999,-0.06000000000000005,-0.2989999999999997,-0.020000000000000018
