analysis_name,hold_id,branch,n_samples,full_modal_n,is_full_hold,hold_duration_s,terminal_tail_n_samples,terminal_tail_start_s,u_previous_v,u_cmd_v,delta_u_v,abs_delta_u_v,voltage_bin_width_v,voltage_bin_lower_v,voltage_bin_upper_v,voltage_bin_center_v,voltage_bin,s_start_mm,s_terminal_mm,p_start_bar,p_terminal_bar,s_terminal_sd_mm,p_terminal_sd_bar,s_terminal_slope_mm_s,p_terminal_slope_bar_s,terminal_stable,eligible_for_repeatability,exclusion_reason,terminal_tail_fraction,min_repeats_per_bin,max_terminal_s_sd_mm,max_terminal_s_slope_mm_s,max_terminal_p_sd_bar,max_terminal_p_slope_bar_s
local_static_map_repeatability,664,up,400,400,TRUE,4,20,3.8000000000000003,1.457,2.386,0.929,0.929,0.1,2.3000000000000003,2.4000000000000004,2.3500000000000005,"[2.30, 2.40)",3.68,5.64,0.52,1.07,0,0.01025978352085155,3.026764532717666e-15,0.030075187969925712,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,665,up,400,400,TRUE,4,20,3.8000000000000003,2.386,4.512,2.1259999999999994,2.1259999999999994,0.1,4.5,4.6,4.55,"[4.50, 4.60)",5.64,13.66,1.08,2.34,0.010208355710680591,0,0.14887218045113615,3.625087122249527e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,666,down,400,400,TRUE,4,20,3.8000000000000003,4.512,3.411,-1.1009999999999995,1.1009999999999995,0.1,3.4000000000000004,3.5000000000000004,3.45,"[3.40, 3.50)",13.66,9.9,2.34,1.68,0,0.010208355710680819,-1.6421825011461796e-14,0.1488721804511274,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,667,down,400,400,TRUE,4,20,3.8000000000000003,3.411,1.782,-1.629,1.629,0.1,1.7000000000000002,1.8000000000000003,1.7500000000000002,"[1.70, 1.80)",9.9,4.6,1.7,0.7,0.010052493799000925,0.00820782681668124,-0.096240601503768,-0.09624060150375811,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,668,down,400,400,TRUE,4,20,3.8000000000000003,1.782,1.426,-0.3560000000000001,0.3560000000000001,0.1,1.4000000000000001,1.5000000000000002,1.4500000000000002,"[1.40, 1.50)",4.6,3.52,0.7,0.48,0.010052493799000702,0,-0.14436090225563372,-2.0846538510471523e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,669,up,400,400,TRUE,4,20,3.8000000000000003,1.426,2.529,1.103,1.103,0.1,2.5,2.6,2.55,"[2.50, 2.60)",3.52,5.94,0.48,1.16,0,0,-1.6127948935059087e-15,7.929419577890784e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,670,down,400,400,TRUE,4,20,3.8000000000000003,2.529,1.344,-1.1849999999999998,1.1849999999999998,0.1,1.3,1.4000000000000001,1.35,"[1.30, 1.40)",5.94,3.24,1.16,0.44,0.010052493799000478,0,-0.14436090225563483,8.258746146956727e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,671,up,400,400,TRUE,4,20,3.8000000000000003,1.344,5.989,4.645,4.645,0.1,5.9,6,5.95,"[5.90, 6.00)",3.24,21.14,0.44,3.24,0.01576137851304791,0,0.24962406015037678,1.1965549353087544e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,672,down,400,400,TRUE,4,20,3.8000000000000003,5.989,4.516,-1.4729999999999999,1.4729999999999999,0.1,4.5,4.6,4.55,"[4.50, 4.60)",21.16,15.12,3.24,2.36,0,0,3.991294277260255e-14,-1.9486675542230184e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,673,up,400,400,TRUE,4,20,3.8000000000000003,4.516,5.886,1.37,1.37,0.1,5.800000000000001,5.9,5.8500000000000005,"[5.80, 5.90)",15.12,21.22,2.36,3.18,0.010052493799000478,0,0.14436090225565704,-4.921054684705357e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,674,down,400,400,TRUE,4,20,3.8000000000000003,5.886,3.894,-1.992,1.992,0.1,3.8000000000000003,3.9000000000000004,3.8500000000000005,"[3.80, 3.90)",21.22,12.6,3.18,1.98,0.009403246919632345,0,-0.1263157894736817,2.084428241659731e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,675,down,400,400,TRUE,4,20,3.8000000000000003,3.894,3.138,-0.7560000000000002,0.7560000000000002,0.1,3.1,3.2,3.1500000000000004,"[3.10, 3.20)",12.6,9.3,1.98,1.52,0.006155870112510793,0,-0.05413533834587921,-7.159543687012397e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,676,up,400,400,TRUE,4,20,3.8000000000000003,3.138,5.492,2.354,2.354,0.1,5.4,5.5,5.45,"[5.40, 5.50)",9.3,19.16,1.52,2.94,0.009403246919632345,0,0.12631578947372368,-1.4773142599007768e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,677,up,400,400,TRUE,4,20,3.8000000000000003,5.492,6.235,0.7430000000000003,0.7430000000000003,0.1,6.2,6.3,6.25,"[6.20, 6.30)",19.16,23.22,2.94,3.4,0.007326950970650309,0.007326950970650471,0.07669172932332598,-0.004511278195490706,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,678,down,400,400,TRUE,4,20,3.8000000000000003,6.235,4.874,-1.3610000000000007,1.3610000000000007,0.1,4.800000000000001,4.9,4.8500000000000005,"[4.80, 4.90)",23.24,17.62,3.4,2.58,0,0.009787209698591866,-4.929195725514321e-15,0.019548872180450344,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,679,down,400,400,TRUE,4,20,3.8000000000000003,4.874,3.391,-1.4829999999999997,1.4829999999999997,0.1,3.3000000000000003,3.4000000000000004,3.3500000000000005,"[3.30, 3.40)",17.62,10.66,2.58,1.68,0.010052493799000478,0,-0.14436090225564954,1.4908172013838055e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,680,up,400,400,TRUE,4,20,3.8000000000000003,3.391,4.793,1.4020000000000001,1.4020000000000001,0.1,4.7,4.8,4.75,"[4.70, 4.80)",10.64,16.02,1.68,2.52,0.004472135954999484,0,0.02857142857141763,4.21434758828939e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,681,up,400,400,TRUE,4,20,3.8000000000000003,4.793,5.79,0.9969999999999999,0.9969999999999999,0.1,5.7,5.8,5.75,"[5.70, 5.80)",16.04,21.06,2.52,3.12,0.008885233166386196,0,0.11278195488718921,4.187251461568364e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,682,down,400,400,TRUE,4,20,3.8000000000000003,5.79,5.463,-0.32699999999999996,0.32699999999999996,0.1,5.4,5.5,5.45,"[5.40, 5.50)",21.08,20.26,3.12,2.92,0.004472135954999484,0,-0.016541353383504542,1.5587877888571307e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,683,down,400,400,TRUE,4,20,3.8000000000000003,5.463,3.522,-1.9410000000000003,1.9410000000000003,0.1,3.5,3.6,3.55,"[3.50, 3.60)",20.26,11.36,2.92,1.76,0.00940324691963318,0,-0.12631578947370226,3.3034984587826906e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,684,up,400,400,TRUE,4,20,3.8000000000000003,3.522,4.046,0.5240000000000005,0.5240000000000005,0.1,4,4.1,4.05,"[4.00, 4.10)",11.36,12.9,1.76,2.08,0,0,-1.685683490677774e-14,2.5384834666427053e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,685,up,400,400,TRUE,4,20,3.8000000000000003,4.046,6.487,2.441,2.441,0.1,6.4,6.5,6.45,"[6.40, 6.50)",12.9,24.54,2.08,3.54,0.010052493799000478,0,0.14436090225561818,-4.042063014336443e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,686,down,400,400,TRUE,4,20,3.8000000000000003,6.487,4.093,-2.394,2.394,0.1,4,4.1,4.05,"[4.00, 4.10)",24.54,14,3.54,2.1,0.008207826816681058,0,-0.09624060150378114,-2.7822537020936368e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,687,down,400,400,TRUE,4,20,3.8000000000000003,4.093,2.712,-1.3809999999999998,1.3809999999999998,0.1,2.7,2.8000000000000003,2.75,"[2.70, 2.80)",13.98,8.1,2.1,1.26,0.006155870112510793,0,-0.05413533834587073,2.107173794144695e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,688,up,400,400,TRUE,4,20,3.8000000000000003,2.712,5.676,2.964,2.964,0.1,5.6000000000000005,5.7,5.65,"[5.60, 5.70)",8.08,20.42,1.26,3.04,0.007326950970651611,0.010052493799000702,0.07669172932331271,0.14436090225563397,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,689,up,400,400,TRUE,4,20,3.8000000000000003,5.676,7.091,1.415,1.415,0.1,7,7.1,7.05,"[7.00, 7.10)",20.44,27.56,3.06,3.9,0.010208355710680591,0,0.14887218045118497,-8.238376599396804e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,690,down,400,400,TRUE,4,20,3.8000000000000003,7.091,4.589,-2.502,2.502,0.1,4.5,4.6,4.55,"[4.50, 4.60)",27.58,16.72,3.9,2.4,0.004472135954999484,0,-0.028571428571393997,-4.0791376859491647e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,691,down,400,400,TRUE,4,20,3.8000000000000003,4.589,1.998,-2.591,2.591,0.1,1.9000000000000001,2,1.9500000000000002,"[1.90, 2.00)",16.7,5.76,2.4,0.84,0.013138933706635846,0,-0.1984962406015012,7.454086006919028e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,692,down,400,400,TRUE,4,20,3.8000000000000003,1.998,1.133,-0.865,0.865,0.1,1.1,1.2000000000000002,1.1500000000000001,"[1.10, 1.20)",5.74,3.14,0.84,0.32,0.0139170474787692,0,-0.21353383458646322,-2.32232063653303e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,693,up,400,400,TRUE,4,20,3.8000000000000003,1.133,6.231,5.098,5.098,0.1,6.2,6.3,6.25,"[6.20, 6.30)",3.12,23.1,0.32,3.38,0.014653901941301612,0,0.2255639097744329,-5.129772901419573e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,694,down,400,400,TRUE,4,20,3.8000000000000003,6.231,4.658,-1.5729999999999995,1.5729999999999995,0.1,4.6000000000000005,4.7,4.65,"[4.60, 4.70)",23.12,16.56,3.38,2.44,0,0,-2.7625364121931677e-14,1.1328400170331857e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,695,down,400,400,TRUE,4,20,3.8000000000000003,4.658,1.96,-2.6980000000000004,2.6980000000000004,0.1,1.9000000000000001,2,1.9500000000000002,"[1.90, 2.00)",16.56,5.44,2.44,0.82,0.010052493799000478,0,-0.14436090225563505,-6.59381449050808e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,696,up,400,400,TRUE,4,20,3.8000000000000003,1.96,3.303,1.343,1.343,0.1,3.3000000000000003,3.4000000000000004,3.3500000000000005,"[3.30, 3.40)",5.44,9.12,0.82,1.62,0.004472135954999484,0,0.025563909774430304,5.982774676543772e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,697,down,400,400,TRUE,4,20,3.8000000000000003,3.303,2.316,-0.9870000000000001,0.9870000000000001,0.1,2.3000000000000003,2.4000000000000004,2.3500000000000005,"[2.30, 2.40)",9.12,6.3,1.62,1.02,0,0,-1.0333324848478042e-15,1.894199908232723e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,698,up,400,400,TRUE,4,20,3.8000000000000003,2.316,5.122,2.806,2.806,0.1,5.1000000000000005,5.2,5.15,"[5.10, 5.20)",6.3,17.18,1.02,2.72,0.010052493799000478,0,0.14436090225561896,1.7675060055713464e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,699,up,400,400,TRUE,4,20,3.8000000000000003,5.122,6.293,1.1710000000000003,1.1710000000000003,0.1,6.2,6.3,6.25,"[6.20, 6.30)",17.2,23.56,2.72,3.42,0.010208355710680591,0,0.14887218045112466,6.561591395067085e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,700,down,400,400,TRUE,4,20,3.8000000000000003,6.293,3.844,-2.4490000000000003,2.4490000000000003,0.1,3.8000000000000003,3.9000000000000004,3.8500000000000005,"[3.80, 3.90)",23.58,12.66,3.42,1.94,0.004472135954999484,0.00615587011251093,-0.02857142857142356,0.04210526315789695,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,701,down,400,400,TRUE,4,20,3.8000000000000003,3.844,1.647,-2.197,2.197,0.1,1.6,1.7000000000000002,1.6500000000000001,"[1.60, 1.70)",12.66,4.52,1.94,0.62,0.006155870112511066,0,-0.05413533834586799,3.3985293736662324e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,702,up,400,400,TRUE,4,20,3.8000000000000003,1.647,4.644,2.997,2.997,0.1,4.6000000000000005,4.7,4.65,"[4.60, 4.70)",4.52,14.9,0.62,2.44,0.010208355710680591,0,0.14887218045115033,1.1328400170331857e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,703,down,400,400,TRUE,4,20,3.8000000000000003,4.644,3.236,-1.408,1.408,0.1,3.2,3.3000000000000003,3.25,"[3.20, 3.30)",14.9,9.68,2.44,1.58,0,0,1.6675768263164376e-14,1.595176309740914e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,704,up,400,400,TRUE,4,20,3.8000000000000003,3.236,6.098,2.8619999999999997,2.8619999999999997,0.1,6,6.1,6.05,"[6.00, 6.10)",9.68,22.46,1.58,3.3,0.011742858972247746,0,0.16691729323307164,1.9393300381827775e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,705,up,400,400,TRUE,4,20,3.8000000000000003,6.098,6.856,0.758,0.758,0.1,6.800000000000001,6.9,6.8500000000000005,"[6.80, 6.90)",22.48,26.52,3.3,3.76,0.008207826816681058,0,0.09624060150373642,3.2607460333535134e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,706,down,400,400,TRUE,4,20,3.8000000000000003,6.856,3.214,-3.642,3.642,0.1,3.2,3.3000000000000003,3.25,"[3.20, 3.30)",26.54,10.11,3.76,1.56,0.010259783520851322,0,-0.1503759398496041,2.093625730784182e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,707,down,400,400,TRUE,4,20,3.8000000000000003,3.214,1.387,-1.827,1.827,0.1,1.3,1.4000000000000001,1.35,"[1.30, 1.40)",10.1,3.84,1.56,0.46,0.019574419397183733,0,-0.31578947368420923,1.279044929045394e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,708,up,400,400,TRUE,4,20,3.8000000000000003,1.387,2.038,0.6509999999999998,0.6509999999999998,0.1,2,2.1,2.05,"[2.00, 2.10)",3.82,5,0.46,0.86,0,0,9.425594018665317e-15,-3.874539772800252e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,709,up,400,400,TRUE,4,20,3.8000000000000003,2.038,4.307,2.2690000000000006,2.2690000000000006,0.1,4.3,4.3999999999999995,4.35,"[4.30, 4.40)",5,13.06,0.86,2.22,0.010052493799000478,0,0.14436090225564852,4.377660282505309e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,710,down,400,400,TRUE,4,20,3.8000000000000003,4.307,3.547,-0.7600000000000002,0.7600000000000002,0.1,3.5,3.6,3.55,"[3.50, 3.60)",13.08,10.64,2.22,1.78,0,0,-1.740041445777106e-14,1.536222723882103e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,711,up,400,400,TRUE,4,20,3.8000000000000003,3.547,5.731,2.1839999999999997,2.1839999999999997,0.1,5.7,5.8,5.75,"[5.70, 5.80)",10.64,20.48,1.78,3.08,0.00978720969859165,0,0.13684210526314772,1.0884504822562292e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,712,down,400,400,TRUE,4,20,3.8000000000000003,5.731,4.71,-1.021,1.021,0.1,4.7,4.8,4.75,"[4.70, 4.80)",20.5,16.54,3.08,2.46,0,0.007326950970650471,1.6312709231971267e-14,-0.0315789473684216,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,713,up,400,400,TRUE,4,20,3.8000000000000003,4.71,5.145,0.4349999999999996,0.4349999999999996,0.1,5.1000000000000005,5.2,5.15,"[5.10, 5.20)",16.54,18.06,2.46,2.74,0,0,7.684267718415302e-15,1.2690565845280783e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,714,up,400,400,TRUE,4,20,3.8000000000000003,5.145,6.533,1.3880000000000008,1.3880000000000008,0.1,6.5,6.6,6.55,"[6.50, 6.60)",18.06,24.94,2.74,3.56,0.008885233166386196,0,0.11278195488722895,3.072445447764206e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,715,down,400,400,TRUE,4,20,3.8000000000000003,6.533,5.32,-1.213,1.213,0.1,5.300000000000001,5.4,5.3500000000000005,"[5.30, 5.40)",24.96,20.26,3.56,2.84,0,0,-2.1169583795776204e-14,-1.5227197823990744e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,716,down,400,400,TRUE,4,20,3.8000000000000003,5.32,2.458,-2.862,2.862,0.1,2.4000000000000004,2.5000000000000004,2.45,"[2.40, 2.50)",20.26,7.28,2.84,1.1,0.011742858972248084,0,-0.1669172932330694,-1.3684240897976695e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,717,up,400,400,TRUE,4,20,3.8000000000000003,2.458,6.208,3.75,3.75,0.1,6.2,6.3,6.25,"[6.20, 6.30)",7.26,23.34,1.1,3.38,0.011742858972247746,0,0.166917293233079,-5.129772901419573e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,718,down,400,400,TRUE,4,20,3.8000000000000003,6.208,3.15,-3.0580000000000003,3.0580000000000003,0.1,3.1,3.2,3.1500000000000004,"[3.10, 3.20)",23.36,9.82,3.38,1.54,0.010052493799000478,0,-0.14436090225564321,5.442252411281146e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,719,up,400,400,TRUE,4,20,3.8000000000000003,3.15,4.697,1.5470000000000002,1.5470000000000002,0.1,4.6000000000000005,4.7,4.65,"[4.60, 4.70)",9.8,15.72,1.54,2.46,0,0,3.063382392015541e-14,-1.903262031724721e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,720,down,400,400,TRUE,4,20,3.8000000000000003,4.697,3.557,-1.1400000000000001,1.1400000000000001,0.1,3.5,3.6,3.55,"[3.50, 3.60)",15.72,11.36,2.46,1.78,0,0,-6.0908791295962975e-15,1.536222723882103e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,721,down,400,400,TRUE,4,20,3.8000000000000003,3.557,2.333,-1.2239999999999998,1.2239999999999998,0.1,2.3000000000000003,2.4000000000000004,2.3500000000000005,"[2.30, 2.40)",11.36,6.7,1.78,1.04,0.006155870112510793,0,-0.05413533834585891,1.2692417333213526e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,722,down,400,400,TRUE,4,20,3.8000000000000003,2.333,1.609,-0.7240000000000002,0.7240000000000002,0.1,1.6,1.7000000000000002,1.6500000000000001,"[1.60, 1.70)",6.7,4.36,1.04,0.6,0,0,-4.4767975171041415e-15,-1.0197844214872912e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,723,up,400,400,TRUE,4,20,3.8000000000000003,1.609,2.337,0.7280000000000002,0.7280000000000002,0.1,2.3000000000000003,2.4000000000000004,2.3500000000000005,"[2.30, 2.40)",4.36,5.84,0.6,1.04,0,0,3.1175755777142614e-15,1.2692417333213526e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,724,up,400,400,TRUE,4,20,3.8000000000000003,2.337,4.707,2.3699999999999997,2.3699999999999997,0.1,4.7,4.8,4.75,"[4.70, 4.80)",5.84,14.98,1.04,2.46,0.011002392084403383,0.008885233166386394,0.15488721804508737,-0.0496240601503753,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,725,up,400,400,TRUE,4,20,3.8000000000000003,4.707,5.805,1.0979999999999999,1.0979999999999999,0.1,5.800000000000001,5.9,5.8500000000000005,"[5.80, 5.90)",15,20.94,2.46,3.14,0.007326950970650309,0,0.07669172932330771,1.151149412810457e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,726,down,400,400,TRUE,4,20,3.8000000000000003,5.805,3.636,-2.1689999999999996,2.1689999999999996,0.1,3.6,3.7,3.6500000000000004,"[3.60, 3.70)",20.96,11.59,3.14,1.82,0.010259783520851322,0,-0.1503759398496162,-1.9983287459190724e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,727,down,400,400,TRUE,4,20,3.8000000000000003,3.636,1.925,-1.711,1.711,0.1,1.9000000000000001,2,1.9500000000000002,"[1.90, 2.00)",11.58,5.3,1.82,0.78,0.004472135954999683,0.008885233166386394,-0.028571428571418648,0.10075187969924786,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,728,up,400,400,TRUE,4,20,3.8000000000000003,1.925,2.868,0.9429999999999998,0.9429999999999998,0.1,2.8000000000000003,2.9000000000000004,2.8500000000000005,"[2.80, 2.90)",5.3,7.56,0.8,1.36,0.00978720969859165,0,-0.046616541353370206,8.837530027856732e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,729,up,400,400,TRUE,4,20,3.8000000000000003,2.868,6.527,3.6590000000000003,3.6590000000000003,0.1,6.5,6.6,6.55,"[6.50, 6.60)",7.54,24.52,1.36,3.56,0.013416407864998451,0,0.20300751879698262,3.072445447764206e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,730,down,400,400,TRUE,4,20,3.8000000000000003,6.527,4.777,-1.75,1.75,0.1,4.7,4.8,4.75,"[4.70, 4.80)",24.54,17.16,3.56,2.5,0,0,4.430040111248962e-14,4.7127970093326585e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,731,down,400,400,TRUE,4,20,3.8000000000000003,4.777,3.567,-1.21,1.21,0.1,3.5,3.6,3.55,"[3.50, 3.60)",17.16,11.4,2.5,1.78,0.004472135954999484,0,-0.028571428571414096,1.536222723882103e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,732,up,400,400,TRUE,4,20,3.8000000000000003,3.567,5.175,1.6079999999999997,1.6079999999999997,0.1,5.1000000000000005,5.2,5.15,"[5.10, 5.20)",11.4,18,1.78,2.76,0,0,-2.291128039361277e-14,-2.06657472594064e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,733,up,400,400,TRUE,4,20,3.8000000000000003,5.175,6.661,1.4859999999999998,1.4859999999999998,0.1,6.6000000000000005,6.7,6.65,"[6.60, 6.70)",18,25.56,2.76,3.64,0.009403246919632345,0,0.12631578947369537,-3.996657491838145e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,734,down,400,400,TRUE,4,20,3.8000000000000003,6.661,3.707,-2.9539999999999997,2.9539999999999997,0.1,3.7,3.8000000000000003,3.75,"[3.70, 3.80)",25.58,12.32,3.64,1.86,0.007880689256523955,0,-0.08270676691730627,2.080077667423669e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,735,down,400,400,TRUE,4,20,3.8000000000000003,3.707,1.409,-2.298,2.298,0.1,1.4000000000000001,1.5000000000000002,1.4500000000000002,"[1.40, 1.50)",12.3,4,1.86,0.48,0.019761738683361625,0,-0.3172932330826978,-2.0846538510471523e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,736,up,400,400,TRUE,4,20,3.8000000000000003,1.409,4.006,2.5970000000000004,2.5970000000000004,0.1,4,4.1,4.05,"[4.00, 4.10)",3.98,11.98,0.48,2.04,0.004472135954999484,0,0.028571428571424886,3.788399816465446e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,737,up,400,400,TRUE,4,20,3.8000000000000003,4.006,7.138,3.1319999999999997,3.1319999999999997,0.1,7.1000000000000005,7.2,7.15,"[7.10, 7.20)",11.98,27.68,2.04,3.92,0.013138933706635447,0,0.1984962406015017,6.489089745847761e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,738,down,400,400,TRUE,4,20,3.8000000000000003,7.138,3.594,-3.544,3.544,0.1,3.5,3.6,3.55,"[3.50, 3.60)",27.7,11.68,3.92,1.8,0.007326950970650309,0,-0.07669172932330466,1.0377733028388348e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,739,down,400,400,TRUE,4,20,3.8000000000000003,3.594,1.187,-2.407,2.407,0.1,1.1,1.2000000000000002,1.1500000000000001,"[1.10, 1.20)",11.68,3.41,1.8,0.36,0.017740824166460355,0,-0.28120300751879973,3.1946082886795844e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,740,up,400,400,TRUE,4,20,3.8000000000000003,1.187,2.145,0.958,0.958,0.1,2.1,2.2,2.1500000000000004,"[2.10, 2.20)",3.38,5.22,0.36,0.92,0,0,-9.045142013094639e-15,2.558089858090788e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,741,up,400,400,TRUE,4,20,3.8000000000000003,2.145,3.552,1.407,1.407,0.1,3.5,3.6,3.55,"[3.50, 3.60)",5.22,9.8,0.92,1.78,0,0,-1.1092396016820006e-14,1.536222723882103e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
