controller,branch,lookup_file,reference_level,s_ref_mm,delta_s_ref_mm,time_since_step_s,interval,creep_fraction,s_virtual_mm,virtual_reference_clipped,u_ff_base_v,u_ff_creep_v,delta_u_creep_v,u_creep_within_control_window
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.5,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.51,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.52,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.53,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.54,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.55,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.56,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.57,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.58,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.59,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.6,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.61,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.62,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.6300000000000001,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.6400000000000001,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.6500000000000001,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.6600000000000001,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.67,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.68,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.69,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.7,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.71,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.72,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.73,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.74,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.75,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.76,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.77,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.78,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.79,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.8,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.81,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.82,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.83,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.84,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.85,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.86,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.87,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.8800000000000001,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.8900000000000001,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.9000000000000001,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.9100000000000001,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.92,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.93,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.94,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.95,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.96,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.97,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.98,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,1.99,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.0100000000000002,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.02,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.0300000000000002,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.04,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.05,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.06,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.07,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.08,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.09,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.1,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.11,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.12,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.13,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.14,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.15,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.16,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.17,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.18,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.19,pre_pressure_plateau_no_correction,0,7.319699999999999,FALSE,2.6523160158211585,2.6523160158211585,0,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.2,calibrated_open_loop_hold,0.0717106055885964,7.146157645327886,FALSE,2.6523160158211585,2.6114547518360283,-0.040861263985130236,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.21,calibrated_open_loop_hold,0.0703622393859439,7.149420742102038,FALSE,2.6523160158211585,2.612200557329382,-0.04011545849177667,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.22,calibrated_open_loop_hold,0.06903922635666832,7.152622483245874,FALSE,2.6523160158211585,2.6129323395285136,-0.03938367629264494,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.23,calibrated_open_loop_hold,0.06774108978799023,7.155764022422196,FALSE,2.6523160158211585,2.613650362111799,-0.03866565370935948,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.24,calibrated_open_loop_hold,0.06646736193070515,7.15884649160162,FALSE,2.6523160158211585,2.6143548837996997,-0.03796113202145879,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.25,calibrated_open_loop_hold,0.06521758383064283,7.16187100147045,FALSE,2.6523160158211585,2.615046158447986,-0.03726985737317268,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.2600000000000002,calibrated_open_loop_hold,0.06399130516329486,7.164838641830882,FALSE,2.6523160158211585,2.615724435139208,-0.036591580681950564,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.27,calibrated_open_loop_hold,0.06278808407155262,7.167750481993689,FALSE,2.6523160158211585,2.616389958272445,-0.0359260575487137,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.2800000000000002,calibrated_open_loop_hold,0.06160748700649516,7.170607571163518,FALSE,2.6523160158211585,2.6170429676513693,-0.035273048169789156,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.29,calibrated_open_loop_hold,0.060449088571171934,7.173410938816942,FALSE,2.6523160158211585,2.617683698570653,-0.03463231725050564,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.3000000000000003,calibrated_open_loop_hold,0.05931247136732167,7.176161595073404,FALSE,2.6523160158211585,2.6183123819007483,-0.03400363392041017,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.31,calibrated_open_loop_hold,0.05819722584497443,7.1788605310591915,FALSE,2.6523160158211585,2.6189292441710785,-0.03338677165007997,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.32,calibrated_open_loop_hold,0.05710295015488073,7.181508719264557,FALSE,2.6523160158211585,2.6195345076516596,-0.032781508169498874,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.33,calibrated_open_loop_hold,0.05602925000371593,7.1841071138941315,FALSE,2.6523160158211585,2.62012839043319,-0.03218762538796849,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.34,calibrated_open_loop_hold,0.05497573851200721,7.186656651210748,FALSE,2.6523160158211585,2.6207111065056354,-0.031604909315523066,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.35,calibrated_open_loop_hold,0.053942036074731414,7.189158249872796,FALSE,2.6523160158211585,2.6212828658353313,-0.03103314998582718,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.36,calibrated_open_loop_hold,0.05292777022453483,7.191612811265242,FALSE,2.6523160158211585,2.621843874440642,-0.030472141380516682,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.37,calibrated_open_loop_hold,0.05193257549752401,7.19402121982441,FALSE,2.6523160158211585,2.62239433446619,-0.02992168135496831,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.38,calibrated_open_loop_hold,0.05095609330158093,7.196384343356675,FALSE,2.6523160158211585,2.6229344442557,-0.029381571565458398,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.39,calibrated_open_loop_hold,0.04999797178715338,7.198703033351146,FALSE,2.6523160158211585,2.6234643984234585,-0.028851617397700036,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.4,calibrated_open_loop_hold,0.04905786572047568,7.2009781252864835,FALSE,2.6523160158211585,2.623984387924444,-0.028331627896714284,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.41,calibrated_open_loop_hold,0.048135436359172445,7.203210438931938,FALSE,2.6523160158211585,2.624494600123131,-0.02782141569802743,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.42,calibrated_open_loop_hold,0.047230351330202064,7.205400778642735,FALSE,2.6523160158211585,2.624995218861001,-0.027320796960157434,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.43,calibrated_open_loop_hold,0.04634228451009452,7.207549933649902,FALSE,2.6523160158211585,2.6254864245227854,-0.026829591298373145,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.44,calibrated_open_loop_hold,0.04547091590744177,7.209658678344644,FALSE,2.6523160158211585,2.625968394101462,-0.026347621719696512,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.45,calibrated_open_loop_hold,0.04461593154759693,7.211727772557381,FALSE,2.6523160158211585,2.626441301262031,-0.025874714559127376,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.46,calibrated_open_loop_hold,0.0437770233595422,7.213757961831531,FALSE,2.6523160158211585,2.6269053164040894,-0.025410699417069083,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.47,calibrated_open_loop_hold,0.042953889064883205,7.215749977692142,FALSE,2.6523160158211585,2.6273606067232302,-0.02495540909792826,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.48,calibrated_open_loop_hold,0.04214623206893136,7.217704537909483,FALSE,2.6523160158211585,2.6278073362712875,-0.024508679549871015,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.49,calibrated_open_loop_hold,0.04135376135383345,7.219622346757672,FALSE,2.6523160158211585,2.628245666015447,-0.024070349805711544,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.5,calibrated_open_loop_hold,0.040576191373711386,7.2215040952684415,FALSE,2.6523160158211585,2.6286757538962475,-0.023640261924910977,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.5100000000000002,calibrated_open_loop_hold,0.039813241951772944,7.223350461480136,FALSE,2.6523160158211585,2.629109299169094,-0.02320671665206442,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.52,calibrated_open_loop_hold,0.03906463817935781,7.225162110682022,FALSE,2.6523160158211585,2.629545652371683,-0.02277036344947536,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.5300000000000002,calibrated_open_loop_hold,0.03833011031688117,7.22693969565401,FALSE,2.6523160158211585,2.629973800875595,-0.022342214945563654,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.54,calibrated_open_loop_hold,0.0376093936966405,7.228683856901865,FALSE,2.6523160158211585,2.630393898952828,-0.021922116868330566,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.5500000000000003,calibrated_open_loop_hold,0.03690222862744928,7.230395222887998,FALSE,2.6523160158211585,2.630806097974622,-0.021509917846536553,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.56,calibrated_open_loop_hold,0.03620836030106436,7.232074410257912,FALSE,2.6523160158211585,2.631210546466,-0.021105469355158668,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.57,calibrated_open_loop_hold,0.035527538700372376,7.233722024062397,FALSE,2.6523160158211585,2.6316073901592865,-0.020708625661872038,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.58,calibrated_open_loop_hold,0.034859518509302745,7.235338657975542,FALSE,2.6523160158211585,2.631996772046619,-0.02031924377453942,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.59,calibrated_open_loop_hold,0.034204059024434616,7.236924894508654,FALSE,2.6523160158211585,2.6323788324314696,-0.01993718338968886,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.6,calibrated_open_loop_hold,0.033560924068265524,7.238481305220144,FALSE,2.6523160158211585,2.632753708979201,-0.0195623068419577,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.61,calibrated_open_loop_hold,0.03292988190411132,7.240008450921478,FALSE,2.6523160158211585,2.633121536766668,-0.019194479054490454,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.62,calibrated_open_loop_hold,0.032310705152605756,7.24150688187925,FALSE,2.6523160158211585,2.6334824483308945,-0.01883356749026399,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.63,calibrated_open_loop_hold,0.031703170709770544,7.242977138013453,FALSE,2.6523160158211585,2.6338365737168234,-0.018479442104335053,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.64,calibrated_open_loop_hold,0.03110705966662552,7.244419749092028,FALSE,2.6523160158211585,2.6341840405241785,-0.018131975296979963,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.65,calibrated_open_loop_hold,0.030522157230310824,7.245835234921751,FALSE,2.6523160158211585,2.6345249739534404,-0.01779104186771807,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.66,calibrated_open_loop_hold,0.029948252646691695,7.247224105535531,FALSE,2.6523160158211585,2.6348594968509604,-0.017456518970198065,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.67,calibrated_open_loop_hold,0.029385139124419073,7.248586861376188,FALSE,2.6523160158211585,2.6351877297532234,-0.01712828606793515,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.68,calibrated_open_loop_hold,0.02883261376041753,7.249923993476773,FALSE,2.6523160158211585,2.6355097909302807,-0.016806224890877797,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.69,calibrated_open_loop_hold,0.028290477466774756,7.251235983637499,FALSE,2.6523160158211585,2.635825796428366,-0.016490219392792493,TRUE
open_loop_lookup,down,lqr_steady_state_lookup_down.csv,low,7.319699999999999,-2.4200375000000003,2.7,calibrated_open_loop_hold,0.027758534899005264,7.252523304599348,FALSE,2.6523160158211585,2.6361358601117093,-0.016180155709449195,TRUE
