branch,time_since_step_s,n_samples,n_holds,pressure_progress_median,pressure_progress_q10,pressure_progress_q90,terminal_relative_p_median_bar,terminal_relative_p_q10_bar,terminal_relative_p_q90_bar
up,1.24,406,406,0.9841269841269841,0.9669398907103826,1,-0.020000000000000018,-0.020000000000000018,0
up,1.25,406,406,0.9842960066233332,0.9674775251189847,1,-0.020000000000000018,-0.020000000000000018,0
up,1.26,406,406,0.9842960066233332,0.967741935483871,1,-0.020000000000000018,-0.020000000000000018,0
up,1.27,406,406,0.9844951923076923,0.967741935483871,1,-0.020000000000000018,-0.020000000000000018,0
up,1.28,406,406,0.9848484848484849,0.967741935483871,1,-0.020000000000000018,-0.020000000000000018,0
up,1.29,406,406,0.9850746268656716,0.967741935483871,1,-0.020000000000000018,-0.020000000000000018,0
up,1.3,406,406,0.9855072463768115,0.9679979518689197,1,-0.020000000000000018,-0.020000000000000018,0
up,1.31,406,406,0.9857142857142857,0.9696969696969697,1,-0.020000000000000018,-0.020000000000000018,0
up,1.32,406,406,0.9858148893360161,0.9696969696969697,1,-0.020000000000000018,-0.020000000000000018,0
up,1.33,406,406,0.9860133020344288,0.9696969696969697,1,-0.020000000000000018,-0.020000000000000018,0
up,1.34,406,406,0.9867148014440432,0.9696969696969697,1,-0.020000000000000018,-0.020000000000000018,0
up,1.35,406,406,0.9869275461380724,0.9702825703029481,1,-0.020000000000000018,-0.020000000000000018,0
up,1.36,406,406,0.9877295995182174,0.9705882352941176,1,-0.020000000000000018,-0.020000000000000018,0
up,1.37,406,406,0.987878342638848,0.9705882352941176,1,-0.020000000000000018,-0.020000000000000018,0
up,1.3800000000000001,406,406,0.9883036935704514,0.9705882352941176,1,-0.020000000000000018,-0.020000000000000018,0
up,1.3900000000000001,406,406,0.9885057471264368,0.9705882352941176,1,-0.020000000000000018,-0.020000000000000018,0
up,1.4000000000000001,406,406,0.9895285087719299,0.9714285714285714,1,-0.020000000000000018,-0.020000000000000018,0
up,1.41,406,406,0.9898474541331684,0.9714285714285714,1,-0.020000000000000018,-0.020000000000000018,0
up,1.42,406,406,0.9897959183673469,0.9710084033613445,1,-0.020000000000000018,-0.020000000000000018,0
up,1.43,406,406,0.9900990099009901,0.9714285714285714,1,-0.019999999999999796,-0.020000000000000018,0
up,1.44,406,406,0.9904304029304031,0.9714285714285714,1,-0.019999999999999796,-0.020000000000000018,0
up,1.45,406,406,0.9905651980418337,0.9714285714285714,1,-0.019999999999999796,-0.020000000000000018,0
up,1.46,406,406,0.9906974731741087,0.9714285714285714,1,-0.019999999999999685,-0.020000000000000018,0
up,1.47,406,406,0.9909090909090907,0.9714285714285715,1,-0.01949999999999985,-0.020000000000000018,0
up,1.48,406,406,0.9909090909090907,0.9718253968253969,1,-0.01949999999999985,-0.020000000000000018,0
up,1.49,406,406,0.9912662090007627,0.9722222222222222,1,-0.01749999999999985,-0.020000000000000018,0
up,1.5,406,406,0.9911892563266572,0.9722222222222222,1,-0.017999999999999794,-0.020000000000000018,0
up,1.51,406,406,0.9921719415423267,0.9722222222222222,1,-0.0129999999999999,-0.020000000000000018,0
up,1.52,406,406,0.9924773755656109,0.9722222222222222,1,-0.011500000000000066,-0.020000000000000018,0
up,1.53,406,406,0.993050193050193,0.9722222222222222,1,-0.010500000000000176,-0.020000000000000018,0
up,1.54,406,406,0.9935473127679947,0.9722222222222222,1,-0.008499999999999952,-0.020000000000000018,0
up,1.55,406,406,0.9944867052829924,0.9729729729729729,1,-0.00649999999999995,-0.020000000000000018,0
up,1.56,406,406,0.993709696562092,0.9725975975975976,1,-0.008000000000000007,-0.020000000000000018,0
up,1.57,406,406,0.9964662546044828,0.9729729729729729,1,-0.0035000000000000586,-0.020000000000000018,0
up,1.58,406,406,1,0.9733285917496444,1,0,-0.020000000000000018,0
up,1.59,406,406,1,0.9736842105263158,1,0,-0.020000000000000018,0
up,1.6,406,406,1,0.9743589743589743,1,0,-0.020000000000000018,0
up,1.61,406,406,1,0.9743589743589743,1,0,-0.020000000000000018,0
up,1.62,406,406,1,0.9743589743589743,1,0,-0.020000000000000018,0
up,1.6300000000000001,406,406,1,0.9743589743589743,1,0,-0.020000000000000018,0
up,1.6400000000000001,406,406,1,0.9743589743589743,1,0,-0.020000000000000018,0
up,1.6500000000000001,406,406,1,0.9743589743589743,1,0,-0.020000000000000018,0
up,1.6600000000000001,406,406,1,0.975,1,0,-0.020000000000000018,0
up,1.67,406,406,1,0.975,1,0,-0.020000000000000018,0
up,1.68,406,406,1,0.9753048780487805,1,0,-0.020000000000000018,0
up,1.69,406,406,1,0.9753048780487805,1,0,-0.020000000000000018,0
up,1.7,406,406,1,0.9761769710720363,1,0,-0.020000000000000018,0
up,1.71,406,406,1,0.9770084566596194,1,0,-0.020000000000000018,0
up,1.72,406,406,1,0.9770084566596194,1,0,-0.020000000000000018,0
up,1.73,406,406,1,0.9772727272727273,1,0,-0.020000000000000018,0
up,1.74,406,406,1,0.9770084566596194,1,0,-0.020000000000000018,0
up,1.75,406,406,1,0.9767441860465116,1,0,-0.020000000000000018,0
up,1.76,406,406,1,0.9775252525252525,1,0,-0.020000000000000018,0
up,1.77,406,406,1,0.9780193236714976,1,0,-0.020000000000000018,0
up,1.78,406,406,1,0.9777777777777777,1,0,-0.020000000000000018,0
up,1.79,406,406,1,0.9780193236714976,1,0,-0.020000000000000018,0
up,1.8,406,406,1,0.9775252525252525,1,0,-0.020000000000000018,0
up,1.81,406,406,1,0.9775252525252525,1,0,-0.020000000000000018,0
up,1.82,406,406,1,0.9770084566596194,1,0,-0.020000000000000018,0
up,1.83,406,406,1,0.9772727272727273,1,0,-0.020000000000000018,0
up,1.84,406,406,1,0.9772727272727273,1,0,-0.020000000000000018,0
up,1.85,406,406,1,0.9772727272727273,1,0,-0.020000000000000018,0
up,1.86,406,406,1,0.9772727272727273,1,0,-0.020000000000000018,0
up,1.87,406,406,1,0.9780193236714976,1,0,-0.020000000000000018,0
up,1.8800000000000001,406,406,1,0.9777777777777777,1,0,-0.020000000000000018,0
up,1.8900000000000001,406,406,1,0.9780193236714976,1,0,-0.020000000000000018,0
up,1.9000000000000001,406,406,1,0.9772727272727273,1,0,-0.020000000000000018,0
up,1.9100000000000001,406,406,1,0.9775252525252525,1,0,-0.020000000000000018,0
up,1.92,406,406,1,0.9777777777777777,1,0,-0.020000000000000018,0
up,1.93,406,406,1,0.9780193236714976,1,0,-0.020000000000000018,0
up,1.94,406,406,1,0.9782608695652175,1,0,-0.020000000000000018,0
up,1.95,406,406,1,0.9784921369102684,1,0,-0.020000000000000018,0
up,1.96,406,406,1,0.9793792517006805,1,0,-0.020000000000000018,0
up,1.97,406,406,1,0.9797959183673471,1,0,-0.020000000000000018,0
up,1.98,406,406,1,0.9797959183673471,1,0,-0.020000000000000018,0
up,1.99,406,406,1,0.9793792517006805,1,0,-0.020000000000000018,0
up,2,406,406,1,0.9795918367346941,1,0,-0.020000000000000018,0
up,2.0100000000000002,406,406,1,0.9809338135677228,1,0,-0.020000000000000018,0
up,2.02,406,406,1,0.9809338135677228,1,0,-0.020000000000000018,0
up,2.0300000000000002,406,406,1,0.9803677758318738,1,0,-0.020000000000000018,0
up,2.04,406,406,1,0.9803677758318738,1,0,-0.020000000000000018,0
up,2.05,406,406,1,0.9803677758318738,1,0,-0.020000000000000018,0
up,2.06,406,406,1,0.9811320754716981,1,0,-0.020000000000000018,0
up,2.07,406,406,1,0.9811320754716981,1,0,-0.020000000000000018,0
up,2.08,406,406,1,0.9821046423456061,1,0,-0.020000000000000018,0
up,2.09,406,406,1,0.9829047340736411,1,0,-0.020000000000000018,0
up,2.1,406,406,1,0.9825748617813428,1,0,-0.020000000000000018,0
up,2.11,406,406,1,0.9831920903954802,1,0,-0.020000000000000018,0
up,2.12,406,406,1,0.9833333333333333,1,0,-0.020000000000000018,0
up,2.13,406,406,1,0.9829047340736411,1,0,-0.020000000000000018,0
up,2.14,406,406,1,0.9831920903954802,1,0,-0.020000000000000018,0
up,2.15,406,406,1,0.983050847457627,1,0,-0.020000000000000018,0
up,2.16,406,406,1,0.9836021505376344,1,0,-0.020000000000000018,0
up,2.17,406,406,1,0.9836021505376344,1,0,-0.020000000000000018,0
up,2.18,406,406,1,0.9836021505376344,1,0,-0.020000000000000018,0
up,2.19,406,406,1,0.9836021505376344,1,0,-0.020000000000000018,0
up,2.2,406,406,1,0.9840313635494358,1,0,-0.020000000000000018,0
up,2.21,406,406,1,0.9840313635494358,1,0,-0.020000000000000018,0
up,2.22,406,406,1,0.9840313635494358,1,0,-0.020000000000000018,0
up,2.23,406,406,1,0.9856879564950285,1,0,-0.020000000000000018,0
up,2.24,406,406,1,0.9856879564950285,1,0,-0.020000000000000018,0
up,2.25,406,406,1,0.9856879564950285,1,0,-0.020000000000000018,0
up,2.2600000000000002,406,406,1,0.9844877344877345,1,0,-0.020000000000000018,0
up,2.27,406,406,1,0.9856879564950285,1,0,-0.020000000000000018,0
up,2.2800000000000002,406,406,1,0.9851544524403977,1,0,-0.020000000000000018,0
up,2.29,406,406,1,0.9851544524403977,1,0,-0.019999999999999907,0
up,2.3000000000000003,406,406,1,0.9856879564950285,1,0,-0.019999999999999907,0
up,2.31,406,406,1,0.9860133020344288,1,0,-0.019999999999999796,0
up,2.32,406,406,1,0.9860133020344288,1,0,-0.019999999999999796,0
up,2.33,406,406,1,0.9864840182648402,1,0,-0.019999999999999574,0
up,2.34,406,406,1,0.9864840182648402,1,0,-0.019999999999999574,0
up,2.35,406,406,1,0.9867148014440432,1,0,-0.01949999999999985,0
up,2.36,406,406,1,0.9867148014440432,1,0,-0.018500000000000183,0
up,2.37,406,406,1,0.9879674640227174,1,0,-0.018000000000000127,0
up,2.38,406,406,1,0.989403453689168,1,0,-0.017999999999999794,0
up,2.39,406,406,1,0.989403453689168,1,0,-0.016999999999999904,0
up,2.4,406,406,1,0.989403453689168,1,0,-0.016999999999999904,0
up,2.41,406,406,1,0.9903846153846153,1,0,-0.014000000000000012,0
up,2.42,406,406,1,0.9905651982747792,1,0,-0.012499999999999956,0
up,2.43,406,406,1,0.9914473684210526,1,0,-0.01100000000000012,0
up,2.44,406,406,1,0.9914085545722713,1,0,-0.01100000000000012,0
up,2.45,406,406,1,0.9909481118214094,1,0,-0.011500000000000066,0
up,2.46,406,406,1,0.9914085545722713,1,0,-0.01100000000000012,0
up,2.47,406,406,1,0.9917011019283747,1,0,-0.01000000000000012,0
up,2.48,406,406,1,0.9930033593542307,1,0,-0.008000000000000007,0
up,2.49,406,406,1,0.9944867052829924,1,0,-0.00649999999999995,0
up,2.5,406,406,1,0.9937012447614466,1,0,-0.008000000000000007,0
up,2.5100000000000002,406,406,1,0.9937012447614466,1,0,-0.008000000000000007,0
up,2.52,406,406,1,0.9944867052829924,1,0,-0.00649999999999995,0
up,2.5300000000000002,406,406,1,0.9930033593542307,1,0,-0.008000000000000007,0
up,2.54,406,406,1,0.9919422827496758,1,0,-0.008499999999999952,0
up,2.5500000000000003,406,406,1,0.9930033593542307,1,0,-0.008000000000000007,0
up,2.56,406,406,1,0.9930033593542307,1,0,-0.008000000000000007,0
up,2.57,406,406,1,0.9982456140350877,1,0,-0.0015000000000000568,0
up,2.58,406,406,1,0.9982456140350877,1,0,-0.0015000000000000568,0
up,2.59,406,406,1,0.9982456140350877,1,0,-0.0015000000000000568,0
up,2.6,406,406,1,0.9971118271870151,1,0,-0.0025000000000001688,0
up,2.61,406,406,1,1,1,0,0,0
up,2.62,406,406,1,1,1,0,0,0
up,2.63,406,406,1,1,1,0,0,0
up,2.64,406,406,1,1,1,0,0,0
up,2.65,406,406,1,1,1,0,0,0
up,2.66,406,406,1,1,1,0,0,0
up,2.67,406,406,1,1,1,0,0,0
up,2.68,406,406,1,1,1,0,0,0
up,2.69,406,406,1,1,1,0,0,0
up,2.7,406,406,1,1,1,0,0,0
up,2.71,406,406,1,1,1,0,0,0
up,2.72,406,406,1,1,1,0,0,0
up,2.73,406,406,1,1,1,0,0,0
up,2.74,406,406,1,1,1,0,0,0
up,2.75,406,406,1,1,1,0,0,0
up,2.7600000000000002,406,406,1,1,1,0,0,0
up,2.77,406,406,1,1,1,0,0,0
up,2.7800000000000002,406,406,1,1,1,0,0,0
up,2.79,406,406,1,1,1,0,0,0
up,2.8000000000000003,406,406,1,1,1,0,0,0
up,2.81,406,406,1,1,1,0,0,0
up,2.82,406,406,1,1,1,0,0,0
up,2.83,406,406,1,1,1,0,0,0
up,2.84,406,406,1,1,1,0,0,0
up,2.85,406,406,1,1,1,0,0,0
up,2.86,406,406,1,1,1,0,0,0
up,2.87,406,406,1,1,1,0,0,0
up,2.88,406,406,1,1,1,0,0,0
up,2.89,406,406,1,1,1,0,0,0
up,2.9,406,406,1,1,1,0,0,0
up,2.91,406,406,1,1,1,0,0,0
up,2.92,406,406,1,1,1,0,0,0
up,2.93,406,406,1,1,1,0,0,0
up,2.94,406,406,1,1,1,0,0,0
up,2.95,406,406,1,1,1,0,0,0
up,2.96,406,406,1,1,1,0,0,0
up,2.97,406,406,1,1,1,0,0,0
up,2.98,406,406,1,1,1,0,0,0
up,2.99,406,406,1,1,1,0,0,0
up,3,406,406,1,1,1,0,0,0
up,3.0100000000000002,406,406,1,1,1,0,0,0
up,3.02,406,406,1,1,1,0,0,0
up,3.0300000000000002,406,406,1,1,1,0,0,0
up,3.04,406,406,1,1,1,0,0,0
up,3.0500000000000003,406,406,1,1,1,0,0,0
up,3.06,406,406,1,1,1,0,0,0
up,3.0700000000000003,406,406,1,1,1,0,0,0
up,3.08,406,406,1,1,1,0,0,0
up,3.09,406,406,1,1,1,0,0,0
up,3.1,406,406,1,1,1,0,0,0
up,3.11,406,406,1,1,1,0,0,0
up,3.12,406,406,1,1,1,0,0,0
up,3.13,406,406,1,1,1,0,0,0
up,3.14,406,406,1,1,1,0,0,0
up,3.15,406,406,1,1,1,0,0,0
up,3.16,406,406,1,1,1,0,0,0
up,3.17,406,406,1,1,1,0,0,0
up,3.18,406,406,1,1,1,0,0,0
up,3.19,406,406,1,1,1,0,0,0
up,3.2,406,406,1,1,1,0,0,0
up,3.21,406,406,1,1,1,0,0,0
up,3.22,406,406,1,1,1,0,0,0
up,3.23,406,406,1,1,1,0,0,0
up,3.24,406,406,1,1,1,0,0,0
up,3.25,406,406,1,1,1,0,0,0
up,3.2600000000000002,406,406,1,1,1,0,0,0
up,3.27,406,406,1,1,1,0,0,0
up,3.2800000000000002,406,406,1,1,1,0,0,0
up,3.29,406,406,1,1,1,0,0,0
up,3.3000000000000003,406,406,1,1,1,0,0,0
up,3.31,406,406,1,1,1,0,0,0
up,3.3200000000000003,406,406,1,1,1,0,0,0
up,3.33,406,406,1,1,1,0,0,0
up,3.34,406,406,1,1,1,0,0,0
up,3.35,406,406,1,1,1,0,0,0
up,3.36,406,406,1,1,1,0,0,0
up,3.37,406,406,1,1,1,0,0,0
up,3.38,406,406,1,1,1,0,0,0
up,3.39,406,406,1,1,1,0,0,0
up,3.4,406,406,1,1,1,0,0,0
up,3.41,406,406,1,1,1,0,0,0
up,3.42,406,406,1,1,1,0,0,0
up,3.43,406,406,1,1,1,0,0,0
up,3.44,406,406,1,1,1,0,0,0
up,3.45,406,406,1,1,1,0,0,0
up,3.46,406,406,1,1,1,0,0,0
up,3.47,406,406,1,1,1,0,0,0
up,3.48,406,406,1,1,1,0,0,0
up,3.49,406,406,1,1,1,0,0,0
up,3.5,406,406,1,1,1,0,0,0
up,3.5100000000000002,406,406,1,1,1,0,0,0
up,3.52,406,406,1,1,1,0,0,0
up,3.5300000000000002,406,406,1,1,1,0,0,0
up,3.54,406,406,1,1,1,0,0,0
up,3.5500000000000003,406,406,1,1,1,0,0,0
up,3.56,406,406,1,1,1,0,0,0
up,3.5700000000000003,406,406,1,1,1,0,0,0
up,3.58,406,406,1,1,1,0,0,0
up,3.59,406,406,1,1,1,0,0,0
up,3.6,406,406,1,1,1,0,0,0
up,3.61,406,406,1,1,1,0,0,0
up,3.62,406,406,1,1,1,0,0,0
up,3.63,406,406,1,1,1,0,0,0
up,3.64,406,406,1,1,1,0,0,0
up,3.65,406,406,1,1,1,0,0,0
up,3.66,406,406,1,1,1,0,0,0
up,3.67,406,406,1,1,1,0,0,0
up,3.68,406,406,1,1,1,0,0,0
up,3.69,406,406,1,1,1,0,0,0
up,3.7,406,406,1,1,1,0,0,0
up,3.71,406,406,1,1,1,0,0,0
up,3.72,406,406,1,1,1,0,0,0
up,3.73,406,406,1,1,1,0,0,0
up,3.74,406,406,1,1,1,0,0,0
up,3.75,406,406,1,1,1,0,0,0
up,3.7600000000000002,406,406,1,1,1,0,0,0
up,3.77,406,406,1,1,1,0,0,0
up,3.7800000000000002,406,406,1,1,1,0,0,0
up,3.79,406,406,1,1,1,0,0,0
up,3.8000000000000003,406,406,1,1,1,0,0,0
up,3.81,406,406,1,1,1,0,0,0
up,3.8200000000000003,406,406,1,1,1,0,0,0
up,3.83,406,406,1,1,1,0,0,0
up,3.84,406,406,1,1,1,0,0,0
up,3.85,406,406,1,1,1,0,0,0
up,3.86,406,406,1,1,1,0,0,0
up,3.87,406,406,1,1,1,0,0,0
up,3.88,406,406,1,1,1,0,0,0
up,3.89,406,406,1,1,1,0,0,0
up,3.9,406,406,1,1,1,0,0,0
up,3.91,406,406,1,1,1,0,0,0
up,3.92,406,406,1,1,1,0,0,0
up,3.93,406,406,1,1,1,0,0,0
up,3.94,406,406,1,1,1,0,0,0
up,3.95,406,406,1,1,1,0,0,0
up,3.96,406,406,1,1,1,0,0,0
up,3.97,406,406,1,1,1,0,0,0
up,3.98,406,406,1,1,1,0,0,0
up,3.99,406,406,1,1,1,0,0,0
