branch,s_ref_mm,u_ff_v,p_ff_bar
down,23.592261306532663,5.538499999999999,3
down,23.725929648241205,5.538499999999999,3.019999999999982
down,23.859597989949748,5.605500000000006,3.019999999999982
down,23.99326633165829,5.605500000000006,3.0600000000000023
down,24.126934673366833,5.655999999999949,3.079999999999984
down,24.260603015075375,5.697000000000003,3.1000000000000227
down,24.39427135678392,5.731999999999971,3.1200000000000045
down,24.52793969849246,5.791000000000054,3.1399999999999864
down,24.66160804020101,5.80499999999995,3.160000000000025
down,24.795276381909552,5.8355000000000246,3.180000000000007
down,24.928944723618095,5.906499999999994,3.2200000000000273
down,25.062613065326637,5.906499999999994,3.240000000000009
down,25.19628140703518,5.971500000000049,3.259999999999991
down,25.32994974874372,5.971500000000049,3.2799999999999727
down,25.463618090452265,6.013500000000022,3.2799999999999727
down,25.597286432160807,6.013500000000022,3.3000000000000114
down,25.73095477386935,6.059500000000014,3.3000000000000114
down,25.864623115577892,6.059500000000014,3.339999999999975
down,25.998291457286435,6.108499999999992,3.339999999999975
down,26.131959798994977,6.108499999999992,3.3799999999999955
down,26.26562814070352,6.173000000000002,3.3799999999999955
down,26.399296482412066,6.173000000000002,3.3999999999999773
down,26.532964824120604,6.257000000000005,3.4399999999999977
down,26.666633165829147,6.257000000000005,3.4599999999999795
down,26.80030150753769,6.336999999999989,3.480000000000018
down,26.933969849246232,6.336999999999989,3.519999999999982
down,27.067638190954774,6.394499999999994,3.519999999999982
down,27.201306532663317,6.394499999999994,3.5400000000000205
down,27.33497487437186,6.4424999999999955,3.5400000000000205
down,27.4686432160804,6.4424999999999955,3.579999999999984
down,27.602311557788944,6.503499999999974,3.579999999999984
down,27.735979899497487,6.503499999999974,3.6200000000000045
down,27.86964824120603,6.607000000000028,3.6399999999999864
down,28.00331658291457,6.607000000000028,3.680000000000007
down,28.13698492462311,6.731000000000051,3.6999999999999886
down,28.270653266331657,6.731000000000051,3.740000000000009
down,28.40432160804021,6.847500000000025,3.7799999999999727
down,28.53798994974875,6.847500000000025,3.819999999999993
down,28.67165829145729,6.958999999999946,3.839999999999975
down,28.805326633165834,7.017000000000053,3.920000000000016
down,28.938994974874376,7.134999999999991,3.9599999999999795
