xref[mm],s[mm],p[bar],u[V],t[ms] 
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.320,10.000
25.597,5.999,26.600,3.320,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.320,10.000
25.597,5.999,26.600,3.320,10.000
25.597,5.999,26.600,3.320,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.320,10.000
25.597,5.999,26.600,3.320,10.000
25.597,5.999,26.600,3.320,10.000
25.597,5.999,26.600,3.320,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.998,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.597,5.998,26.600,3.300,10.000
25.597,5.999,26.600,3.300,10.000
25.464,5.998,26.600,3.320,10.000
25.464,5.930,26.600,3.320,10.000
25.464,5.929,26.600,3.300,10.000
25.464,5.929,26.600,3.300,10.000
25.464,5.929,26.600,3.300,10.000
25.464,5.929,26.600,3.300,10.000
25.464,5.929,26.600,3.300,10.000
25.464,5.929,26.580,3.300,10.000
25.464,5.939,26.560,3.300,10.000
25.464,5.949,26.540,3.300,10.000
25.464,5.959,26.540,3.300,10.000
25.464,5.959,26.540,3.300,10.000
25.464,5.959,26.520,3.300,10.000
25.464,5.969,26.520,3.300,10.000
25.464,5.969,26.500,3.280,10.000
25.464,5.980,26.500,3.280,10.000
25.464,5.980,26.480,3.280,10.000
25.464,5.990,26.480,3.280,10.000
25.464,5.990,26.460,3.280,10.000
25.464,6.000,26.460,3.280,10.000
25.464,6.000,26.460,3.280,10.000
25.464,6.000,26.440,3.280,10.000
25.464,6.010,26.440,3.280,10.000
25.464,6.010,26.420,3.280,10.000
25.464,6.021,26.420,3.280,10.000
25.464,6.021,26.420,3.280,10.000
25.464,6.021,26.420,3.280,10.000
25.464,6.021,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.038,26.400,3.280,10.000
25.464,6.038,26.400,3.280,10.000
25.464,6.038,26.400,3.280,10.000
25.464,6.038,26.400,3.280,10.000
25.464,6.038,26.400,3.280,10.000
25.464,6.038,26.400,3.280,10.000
25.464,6.038,26.400,3.280,10.000
25.464,6.038,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.037,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.036,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.035,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.034,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.033,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.032,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.031,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.030,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.029,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.027,26.400,3.280,10.000
25.464,6.028,26.400,3.280,10.000
25.464,6.027,26.400,3.280,10.000
25.464,6.027,26.400,3.280,10.000
25.464,6.027,26.400,3.280,10.000
25.464,6.027,26.400,3.280,10.000
25.464,6.027,26.400,3.280,10.000
25.464,6.027,26.400,3.280,10.000
25.330,6.027,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.957,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.956,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.954,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.954,26.400,3.280,10.000
25.330,5.955,26.400,3.280,10.000
25.330,5.954,26.400,3.280,10.000
25.330,5.954,26.400,3.280,10.000
25.330,5.954,26.400,3.280,10.000
25.330,5.954,26.380,3.280,10.000
25.330,5.964,26.400,3.280,10.000
25.330,5.954,26.380,3.280,10.000
25.330,5.964,26.400,3.280,10.000
25.330,5.954,26.380,3.280,10.000
25.330,5.964,26.380,3.280,10.000
