xref[mm],s[mm],p[bar],u[V],t[ms] 
16.909,4.282,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.282,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.100,2.280,10.000
16.909,4.281,17.100,2.280,10.000
16.909,4.281,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.909,4.291,17.080,2.280,10.000
16.775,4.291,17.080,2.280,10.000
16.775,4.202,17.080,2.280,10.000
16.775,4.200,17.080,2.280,10.000
16.775,4.200,17.080,2.280,10.000
16.775,4.200,17.080,2.280,10.000
16.775,4.200,17.080,2.280,10.000
16.775,4.200,17.060,2.280,10.000
16.775,4.210,17.040,2.280,10.000
16.775,4.220,17.040,2.280,10.000
16.775,4.220,17.040,2.280,10.000
16.775,4.220,17.020,2.280,10.000
16.775,4.229,17.020,2.280,10.000
16.775,4.229,17.000,2.280,10.000
16.775,4.239,17.000,2.280,10.000
16.775,4.239,17.000,2.280,10.000
16.775,4.239,16.980,2.260,10.000
16.775,4.251,16.980,2.260,10.000
16.775,4.251,16.960,2.260,10.000
16.775,4.261,16.960,2.260,10.000
16.775,4.261,16.960,2.260,10.000
16.775,4.261,16.940,2.260,10.000
16.775,4.270,16.940,2.260,10.000
16.775,4.270,16.920,2.260,10.000
16.775,4.280,16.920,2.260,10.000
16.775,4.280,16.900,2.260,10.000
16.775,4.289,16.900,2.260,10.000
16.775,4.289,16.880,2.260,10.000
16.775,4.299,16.880,2.260,10.000
16.775,4.299,16.880,2.240,10.000
16.775,4.302,16.860,2.240,10.000
16.775,4.311,16.860,2.240,10.000
16.775,4.311,16.840,2.240,10.000
16.775,4.352,16.840,2.240,10.000
16.775,4.352,16.840,2.240,10.000
16.775,4.352,16.820,2.240,10.000
16.775,4.352,16.820,2.240,10.000
16.775,4.352,16.820,2.240,10.000
16.775,4.352,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.348,16.820,2.260,10.000
16.775,4.348,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.348,16.820,2.260,10.000
16.775,4.348,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.345,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.345,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.348,16.820,2.260,10.000
16.775,4.348,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.348,16.820,2.260,10.000
16.775,4.348,16.820,2.260,10.000
16.775,4.348,16.820,2.260,10.000
16.775,4.348,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.348,16.820,2.260,10.000
16.775,4.348,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.348,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.348,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.348,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.346,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.346,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.260,10.000
16.775,4.349,16.820,2.260,10.000
16.775,4.349,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.775,4.347,16.820,2.280,10.000
16.642,4.347,16.820,2.280,10.000
16.642,4.237,16.820,2.280,10.000
16.642,4.235,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.280,10.000
16.642,4.236,16.820,2.280,10.000
16.642,4.235,16.820,2.280,10.000
16.642,4.236,16.820,2.280,10.000
16.642,4.235,16.820,2.280,10.000
16.642,4.236,16.820,2.280,10.000
16.642,4.235,16.820,2.280,10.000
16.642,4.236,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
16.642,4.238,16.820,2.260,10.000
