u[V],s[mm],p[bar],t[ms] 
6.337,28.780,4.200,10.073
6.337,28.800,4.200,9.915
6.337,28.800,4.200,10.014
6.337,28.800,4.200,10.076
6.337,28.820,4.180,9.912
6.337,28.820,4.180,10.010
6.337,28.820,4.180,10.074
6.337,28.820,4.180,9.917
6.337,28.820,4.140,10.011
6.337,28.820,4.100,10.068
6.337,28.620,4.020,9.918
6.337,28.240,3.960,10.010
6.337,27.920,3.880,10.080
6.337,27.560,3.820,9.912
6.337,27.120,3.740,10.010
6.337,26.780,3.720,10.072
6.337,26.620,3.700,9.916
6.337,26.540,3.700,10.010
6.337,26.540,3.680,10.071
6.337,26.540,3.680,9.919
6.337,26.500,3.680,10.012
6.337,26.500,3.680,10.072
6.337,26.460,3.680,9.914
6.337,26.420,3.680,10.013
6.337,26.400,3.680,9.988
6.337,26.360,3.680,10.011
6.337,26.360,3.660,10.079
6.337,26.340,3.660,9.912
6.337,26.320,3.660,10.011
6.337,26.300,3.660,9.986
6.337,26.300,3.660,10.012
6.337,26.280,3.660,10.083
6.337,26.280,3.660,9.905
6.337,26.260,3.660,10.011
6.337,26.240,3.660,10.080
6.337,26.220,3.660,9.909
6.337,26.220,3.660,10.010
6.337,26.200,3.660,10.082
6.337,26.200,3.660,9.909
6.337,26.180,3.660,10.009
6.337,26.160,3.640,9.989
6.337,26.160,3.640,10.015
6.337,26.140,3.640,10.073
6.337,26.140,3.640,9.917
6.337,26.120,3.640,10.081
6.337,26.100,3.640,9.916
6.337,26.100,3.640,10.011
6.337,26.080,3.640,10.076
6.337,26.080,3.640,9.916
6.337,26.060,3.640,10.008
6.337,26.040,3.620,9.989
6.337,26.040,3.620,10.012
6.337,26.020,3.620,10.096
6.337,26.000,3.620,9.894
6.337,26.000,3.620,10.089
6.337,25.980,3.620,9.914
6.337,25.980,3.620,10.006
6.337,25.960,3.620,10.077
6.337,25.940,3.620,20.013
6.337,25.920,3.620,9.908
6.337,25.900,3.600,10.093
6.337,25.900,3.600,9.907
6.337,25.880,3.600,10.004
6.337,25.880,3.600,9.986
6.337,25.860,3.600,10.014
6.337,25.860,3.600,10.074
6.337,25.840,3.600,9.914
6.337,25.820,3.600,10.011
6.337,25.820,3.600,10.068
6.337,25.800,3.600,9.920
6.337,25.800,3.600,10.012
6.337,25.780,3.580,10.074
6.337,25.760,3.580,9.914
6.337,25.760,3.580,10.009
6.337,25.740,3.580,9.992
6.337,25.740,3.580,10.011
6.337,25.720,3.580,9.986
6.337,25.700,3.580,10.014
6.337,25.700,3.580,10.072
6.337,25.680,3.580,9.917
6.337,25.660,3.580,10.013
6.337,25.660,3.560,10.062
6.337,25.640,3.560,9.925
6.337,25.640,3.560,10.008
6.337,25.620,3.560,10.073
6.337,25.620,3.560,9.919
6.337,25.600,3.560,10.009
6.337,25.580,3.560,10.090
6.337,25.580,3.560,9.902
6.337,25.560,3.560,10.010
6.337,25.540,3.560,9.990
6.337,25.540,3.560,10.009
6.337,25.520,3.540,10.075
6.337,25.520,3.540,9.915
6.337,25.500,3.540,10.008
6.337,25.500,3.540,10.077
6.337,25.480,3.540,9.932
6.337,25.480,3.540,9.994
6.337,25.460,3.540,10.005
6.337,25.440,3.540,9.980
6.337,25.440,3.540,10.013
6.337,25.420,3.540,10.098
6.337,25.420,3.520,9.895
6.337,25.400,3.520,10.008
6.337,25.380,3.520,9.991
6.337,25.380,3.520,10.010
6.337,25.360,3.520,10.085
7.739,25.340,3.520,9.903
7.739,25.340,3.520,10.011
7.739,25.320,3.520,10.070
7.739,25.320,3.520,9.920
7.739,25.300,3.520,10.010
7.739,25.300,3.520,10.071
7.739,25.300,3.540,9.917
7.739,25.300,3.560,10.012
7.739,25.380,3.620,10.068
7.739,25.640,3.680,9.921
7.739,25.900,3.720,10.011
7.739,26.140,3.760,10.067
7.739,26.360,3.800,9.921
7.739,26.600,3.840,10.013
7.739,26.780,3.880,10.070
7.739,26.980,3.900,9.945
7.739,27.160,3.940,9.990
7.739,27.320,3.960,9.983
7.739,27.480,4.000,10.010
7.739,27.640,4.020,10.000
7.739,27.780,4.040,9.987
7.739,27.920,4.080,10.014
7.739,28.060,4.100,10.068
7.739,28.200,4.120,9.925
7.739,28.320,4.140,10.006
7.739,28.440,4.160,10.071
7.739,28.540,4.180,9.918
7.739,28.660,4.200,10.012
7.739,28.760,4.220,10.082
7.739,28.860,4.220,9.904
7.739,28.920,4.240,10.012
7.739,28.960,4.240,9.986
7.739,29.000,4.240,10.015
7.739,29.020,4.240,9.983
7.739,29.060,4.240,10.017
7.739,29.080,4.240,10.074
7.739,29.080,4.240,9.914
7.739,29.100,4.240,10.011
7.739,29.120,4.240,10.083
7.739,29.120,4.240,9.908
7.739,29.140,4.240,10.010
7.739,29.140,4.240,9.986
7.739,29.160,4.240,10.014
7.739,29.160,4.240,10.077
7.739,29.180,4.240,9.912
7.739,29.180,4.240,10.013
7.739,29.200,4.240,10.079
7.739,29.220,4.240,9.905
7.739,29.240,4.240,10.014
7.739,29.260,4.240,10.072
7.739,29.280,4.240,9.920
7.739,29.300,4.260,10.008
7.739,29.300,4.260,10.075
7.739,29.320,4.260,9.915
7.739,29.340,4.260,10.009
7.739,29.340,4.260,10.065
7.739,29.340,4.260,9.926
7.739,29.360,4.260,10.010
7.739,29.360,4.260,9.983
7.739,29.360,4.260,10.016
7.739,29.380,4.240,9.987
7.739,29.380,4.240,10.013
7.739,29.380,4.240,9.987
7.739,29.400,4.240,10.017
7.739,29.400,4.240,10.066
7.739,29.400,4.260,9.919
7.739,29.400,4.260,10.011
7.739,29.420,4.260,10.071
7.739,29.440,4.260,9.920
7.739,29.440,4.260,10.009
7.739,29.460,4.260,10.079
7.739,29.460,4.260,9.911
7.739,29.480,4.260,10.012
7.739,29.480,4.260,10.073
7.739,29.500,4.260,9.916
7.739,29.500,4.260,10.012
7.739,29.500,4.260,10.082
7.739,29.520,4.260,9.905
7.739,29.520,4.260,10.011
7.739,29.520,4.260,10.096
7.739,29.520,4.260,9.895
7.739,29.540,4.260,10.011
7.739,29.540,4.260,10.079
7.739,29.540,4.260,9.908
7.739,29.560,4.260,10.009
7.739,29.560,4.260,10.071
7.739,29.580,4.260,9.918
7.739,29.580,4.260,10.011
7.739,29.600,4.260,10.001
7.739,29.600,4.260,9.986
7.739,29.620,4.260,10.012
7.739,29.620,4.260,10.081
7.739,29.620,4.260,9.911
7.739,29.640,4.260,10.086
7.739,29.640,4.260,9.912
7.739,29.640,4.260,10.011
7.739,29.640,4.260,10.094
7.739,29.660,4.260,9.909
7.739,29.660,4.260,10.069
7.739,29.660,4.260,9.917
7.739,29.660,4.280,10.012
7.739,29.680,4.280,10.080
7.739,29.680,4.280,9.911
7.739,29.700,4.280,10.012
7.739,29.700,4.280,9.987
7.739,29.700,4.280,10.009
7.739,29.720,4.280,10.068
5.194,29.720,4.280,9.919
5.194,29.720,4.280,10.012
5.194,29.720,4.280,10.099
5.194,29.740,4.280,9.899
5.194,29.740,4.260,10.003
5.194,29.740,4.260,9.985
5.194,29.740,4.260,10.012
5.194,29.740,4.240,9.986
5.194,29.740,4.220,10.015
5.194,29.740,4.160,10.087
5.194,29.540,4.100,9.906
5.194,29.180,4.020,10.078
5.194,28.860,3.960,9.920
5.194,28.500,3.880,10.009
5.194,28.100,3.820,10.089
5.194,27.720,3.740,9.903
5.194,27.320,3.680,10.009
5.194,26.900,3.620,9.990
5.194,26.480,3.540,10.010
5.194,26.060,3.480,10.072
5.194,25.640,3.420,9.918
5.194,25.220,3.360,10.009
5.194,24.780,3.300,10.072
5.194,24.360,3.240,9.919
5.194,23.940,3.180,10.009
5.194,23.500,3.120,10.051
5.194,23.080,3.080,9.949
5.194,22.760,3.040,9.998
5.194,22.540,3.020,9.990
5.194,22.400,3.020,10.011
5.194,22.340,3.020,10.074
5.194,22.340,3.020,9.918
5.194,22.300,3.020,10.010
5.194,22.260,3.020,10.068
5.194,22.200,3.000,9.921
5.194,22.100,3.000,10.010
5.194,22.000,2.980,20.088
5.194,21.960,2.980,9.901
5.194,21.960,2.980,10.091
5.194,21.940,2.980,9.905
5.194,21.920,2.980,10.015
5.194,21.860,2.980,10.065
5.194,21.820,2.980,9.922
5.194,21.820,2.980,10.012
5.194,21.780,2.980,10.077
5.194,21.760,2.980,9.915
5.194,21.740,2.980,10.004
5.194,21.720,2.980,10.071
5.194,21.700,2.980,9.921
5.194,21.680,2.980,10.010
5.194,21.660,2.980,10.068
5.194,21.620,2.980,9.922
5.194,21.620,2.960,10.013
5.194,21.600,2.960,10.066
5.194,21.580,2.960,9.922
5.194,21.580,2.960,10.012
5.194,21.560,2.960,10.072
5.194,21.540,2.960,9.916
5.194,21.520,2.960,10.006
5.194,21.500,2.960,10.076
5.194,21.480,2.960,9.917
5.194,21.460,2.960,10.010
5.194,21.460,2.960,10.071
5.194,21.440,2.960,9.922
5.194,21.420,2.960,10.008
5.194,21.400,2.960,10.078
5.194,21.400,2.960,9.906
5.194,21.380,2.960,10.014
5.194,21.360,2.960,10.070
5.194,21.340,2.960,9.922
5.194,21.340,2.960,10.010
5.194,21.320,2.940,10.071
5.194,21.320,2.940,9.919
5.194,21.300,2.940,10.008
5.194,21.280,2.940,10.105
5.194,21.280,2.940,9.897
5.194,21.260,2.940,10.079
5.194,21.260,2.940,9.910
5.194,21.240,2.940,10.012
5.194,21.240,2.940,10.072
5.194,21.220,2.940,9.919
5.194,21.200,2.940,10.012
5.194,21.200,2.940,10.071
5.194,21.180,2.940,9.914
5.194,21.180,2.940,10.011
5.194,21.160,2.940,10.083
5.194,21.160,2.940,9.904
5.194,21.140,2.940,10.013
5.194,21.120,2.940,10.071
5.194,21.120,2.940,9.924
5.194,21.120,2.940,10.008
5.194,21.100,2.940,10.090
5.194,21.080,2.940,9.898
5.194,21.080,2.920,10.078
5.194,21.060,2.920,9.922
5.194,21.060,2.920,10.009
5.194,21.040,2.920,10.080
5.194,21.040,2.920,9.909
5.194,21.020,2.920,10.010
5.194,21.020,2.920,10.003
5.194,21.000,2.920,10.043
5.194,21.000,2.920,10.057
5.194,20.980,2.920,9.895
5.194,20.980,2.920,10.015
5.194,20.960,2.920,9.976
5.194,20.960,2.920,10.017
5.194,20.940,2.920,10.085
7.762,20.940,2.920,9.904
7.762,20.920,2.920,10.009
7.762,20.920,2.920,10.080
7.762,20.900,2.920,9.912
7.762,20.900,2.920,10.015
7.762,20.900,2.920,9.978
7.762,20.900,2.920,10.021
7.762,20.900,2.920,9.977
7.762,20.900,2.940,10.020
7.762,20.900,2.980,9.979
7.762,21.120,3.040,10.092
7.762,21.480,3.100,9.921
7.762,21.780,3.160,10.091
7.762,22.120,3.220,9.904
7.762,22.460,3.260,10.082
7.762,22.780,3.320,9.916
7.762,23.080,3.360,10.012
7.762,23.400,3.420,10.064
7.762,23.680,3.460,9.923
7.762,23.960,3.500,10.009
7.762,24.260,3.540,10.074
7.762,24.540,3.580,9.916
7.762,24.800,3.620,10.011
7.762,25.060,3.660,10.071
7.762,25.320,3.700,9.917
7.762,25.560,3.720,10.015
7.762,25.780,3.760,10.081
7.762,26.000,3.800,9.907
7.762,26.220,3.820,10.009
7.762,26.440,3.860,10.001
7.762,26.640,3.880,9.987
7.762,26.840,3.920,10.014
7.762,27.040,3.960,10.082
7.762,27.220,3.980,9.914
7.762,27.400,4.000,10.001
7.762,27.580,4.020,9.988
7.762,27.740,4.060,10.016
7.762,27.880,4.080,9.985
7.762,28.020,4.100,10.011
7.762,28.160,4.120,10.091
7.762,28.280,4.140,9.909
7.762,28.400,4.160,10.011
7.762,28.520,4.180,10.087
7.762,28.620,4.200,9.901
7.762,28.740,4.200,10.105
7.762,28.860,4.220,9.892
7.762,28.940,4.240,10.075
7.762,29.000,4.240,9.922
7.762,29.040,4.240,10.009
7.762,29.080,4.240,10.082
7.762,29.120,4.260,9.908
7.762,29.140,4.260,10.016
7.762,29.160,4.260,9.989
7.762,29.180,4.260,10.005
7.762,29.200,4.240,10.076
7.762,29.220,4.240,9.912
7.762,29.240,4.240,10.012
7.762,29.240,4.240,10.102
7.762,29.260,4.240,9.889
7.762,29.260,4.240,10.010
7.762,29.280,4.240,10.078
7.762,29.300,4.260,9.908
7.762,29.320,4.260,10.012
7.762,29.340,4.260,10.075
7.762,29.380,4.260,9.916
7.762,29.400,4.260,10.008
7.762,29.400,4.260,10.073
7.762,29.420,4.260,9.918
7.762,29.440,4.260,10.011
7.762,29.460,4.260,10.074
7.762,29.460,4.260,9.911
7.762,29.480,4.260,10.015
7.762,29.480,4.260,10.068
7.762,29.500,4.260,9.919
7.762,29.500,4.260,10.012
7.762,29.500,4.260,10.078
7.762,29.500,4.260,9.921
7.762,29.520,4.260,10.003
7.762,29.520,4.260,9.986
7.762,29.520,4.260,10.010
7.762,29.540,4.260,9.989
7.762,29.560,4.260,10.012
7.762,29.580,4.260,10.011
7.762,29.580,4.260,9.980
7.762,29.600,4.260,10.009
7.762,29.620,4.280,10.084
7.762,29.620,4.280,9.913
7.762,29.640,4.280,10.074
7.762,29.640,4.280,9.920
7.762,29.660,4.280,10.009
7.762,29.660,4.280,10.071
7.762,29.660,4.280,9.919
7.762,29.660,4.280,10.012
7.762,29.680,4.280,10.066
7.762,29.680,4.280,9.919
7.762,29.680,4.280,10.014
7.762,29.700,4.280,10.085
7.762,29.700,4.280,9.904
7.762,29.700,4.280,10.009
7.762,29.720,4.280,10.072
7.762,29.720,4.280,9.922
7.762,29.740,4.280,10.003
7.762,29.740,4.280,10.076
7.762,29.760,4.280,9.921
7.762,29.760,4.280,10.076
7.762,29.780,4.280,9.919
7.762,29.780,4.280,10.009
6.737,29.780,4.280,10.075
6.737,29.800,4.280,9.916
6.737,29.800,4.280,10.014
6.737,29.800,4.280,10.072
6.737,29.800,4.280,9.917
6.737,29.820,4.260,10.009
6.737,29.820,4.260,10.066
6.737,29.820,4.260,9.921
6.737,29.820,4.220,10.013
6.737,29.820,4.160,10.076
6.737,29.620,4.100,9.910
6.737,29.240,4.020,10.011
6.737,28.940,3.980,10.067
6.737,28.740,3.960,9.922
6.737,28.620,3.920,20.040
6.737,28.620,3.920,9.977
6.737,28.620,3.920,9.997
6.737,28.600,3.920,9.984
6.737,28.580,3.920,10.014
6.737,28.560,3.920,10.075
6.737,28.540,3.920,9.914
6.737,28.520,3.920,10.013
6.737,28.500,3.920,10.082
6.737,28.480,3.920,9.906
6.737,28.480,3.900,10.086
6.737,28.460,3.900,9.916
6.737,28.440,3.900,10.009
6.737,28.440,3.900,10.070
6.737,28.420,3.900,9.919
6.737,28.420,3.900,10.011
6.737,28.400,3.900,10.073
6.737,28.380,3.900,9.914
6.737,28.380,3.900,10.016
6.737,28.360,3.880,10.070
6.737,28.340,3.880,9.914
6.737,28.340,3.880,10.012
6.737,28.320,3.880,10.081
6.737,28.320,3.880,9.918
6.737,28.300,3.880,10.072
6.737,28.280,3.880,9.919
6.737,28.280,3.880,10.012
6.737,28.260,3.880,10.069
6.737,28.240,3.880,9.916
6.737,28.240,3.880,10.014
6.737,28.220,3.860,10.076
6.737,28.220,3.860,9.914
6.737,28.200,3.860,10.012
6.737,28.180,3.860,10.070
6.737,28.180,3.860,9.923
6.737,28.160,3.860,10.006
6.737,28.160,3.860,10.077
6.737,28.140,3.860,9.918
6.737,28.120,3.860,10.014
6.737,28.120,3.860,9.983
6.737,28.100,3.860,10.016
6.737,28.100,3.840,9.980
6.737,28.080,3.840,10.094
6.737,28.060,3.840,9.915
6.737,28.040,3.840,10.012
6.737,28.040,3.840,9.978
6.737,28.020,3.840,10.022
6.737,28.020,3.840,9.983
6.737,28.000,3.840,10.015
6.737,28.000,3.820,9.984
6.737,27.980,3.820,10.017
6.737,27.960,3.820,9.979
6.737,27.960,3.820,10.019
6.737,27.940,3.820,9.989
6.737,27.920,3.820,10.018
6.737,27.920,3.820,9.977
6.737,27.900,3.820,10.017
6.737,27.880,3.820,10.071
6.737,27.880,3.820,9.922
6.737,27.860,3.800,10.005
6.737,27.860,3.800,9.983
6.737,27.840,3.800,10.026
6.737,27.840,3.800,10.058
6.737,27.820,3.800,9.927
6.737,27.800,3.800,10.045
6.737,27.800,3.800,9.960
6.737,27.780,3.800,9.999
6.737,27.760,3.800,9.988
6.737,27.760,3.780,10.011
6.737,27.740,3.780,10.078
6.737,27.740,3.780,9.917
6.737,27.720,3.780,10.005
6.737,27.700,3.780,10.069
6.737,27.700,3.780,9.919
6.737,27.680,3.780,10.012
6.737,27.680,3.780,10.071
6.737,27.660,3.780,9.920
6.737,27.640,3.760,10.010
6.737,27.640,3.760,10.080
6.737,27.620,3.760,9.912
6.737,27.600,3.760,10.007
6.737,27.600,3.760,10.056
6.737,27.580,3.760,9.933
6.737,27.580,3.760,10.011
6.737,27.560,3.760,10.068
6.737,27.540,3.760,9.920
6.737,27.540,3.760,10.012
6.737,27.520,3.740,10.085
6.737,27.520,3.740,9.907
6.737,27.500,3.740,10.007
6.737,27.480,3.740,9.987
6.737,27.480,3.740,10.013
6.737,27.460,3.740,10.082
7.939,27.440,3.740,9.907
7.939,27.440,3.740,10.008
7.939,27.420,3.740,10.095
7.939,27.420,3.740,9.896
7.939,27.400,3.740,10.017
7.939,27.400,3.740,9.984
7.939,27.400,3.740,10.014
7.939,27.400,3.780,10.091
7.939,27.420,3.820,9.894
7.939,27.600,3.860,10.013
7.939,27.840,3.920,9.985
7.939,28.020,3.960,10.013
7.939,28.180,3.980,10.082
7.939,28.340,4.020,9.908
7.939,28.500,4.040,10.011
7.939,28.620,4.080,9.986
7.939,28.740,4.100,10.013
7.939,28.880,4.120,10.069
7.939,28.980,4.140,9.924
7.939,29.100,4.160,10.008
7.939,29.200,4.180,10.067
7.939,29.300,4.200,9.920
7.939,29.400,4.220,10.013
7.939,29.480,4.240,10.081
7.939,29.580,4.260,9.907
7.939,29.660,4.260,10.013
7.939,29.740,4.280,10.076
7.939,29.820,4.300,9.909
7.939,29.900,4.300,10.011
7.939,29.960,4.320,9.996
7.939,30.040,4.340,10.017
7.939,30.080,4.340,10.058
7.939,30.120,4.340,9.924
7.939,30.160,4.340,10.008
7.939,30.180,4.340,10.072
7.939,30.200,4.340,9.933
7.939,30.220,4.340,9.997
7.939,30.240,4.340,10.030
7.939,30.260,4.340,9.975
7.939,30.260,4.340,10.004
7.939,30.280,4.340,10.065
7.939,30.300,4.340,9.914
7.939,30.300,4.360,10.010
7.939,30.300,4.360,10.076
7.939,30.320,4.340,9.918
7.939,30.320,4.340,10.006
7.939,30.320,4.340,9.990
7.939,30.340,4.340,10.012
7.939,30.340,4.360,10.069
7.939,30.360,4.360,9.913
7.939,30.380,4.360,10.014
7.939,30.380,4.360,10.072
7.939,30.400,4.360,9.919
7.939,30.420,4.360,10.012
7.939,30.420,4.360,10.076
7.939,30.440,4.360,9.916
7.939,30.440,4.360,10.007
7.939,30.460,4.360,10.073
7.939,30.460,4.360,9.918
7.939,30.460,4.360,10.010
7.939,30.480,4.360,10.069
7.939,30.480,4.360,9.918
7.939,30.480,4.360,10.011
7.939,30.500,4.360,10.074
7.939,30.500,4.360,9.914
7.939,30.500,4.360,10.010
7.939,30.500,4.360,10.082
7.939,30.520,4.360,9.909
7.939,30.520,4.360,10.010
7.939,30.540,4.360,10.079
7.939,30.540,4.360,9.915
7.939,30.560,4.360,10.007
7.939,30.560,4.360,9.988
7.939,30.580,4.360,10.011
7.939,30.580,4.360,10.070
7.939,30.580,4.360,9.919
7.939,30.600,4.360,10.012
7.939,30.600,4.360,10.065
7.939,30.600,4.360,9.922
7.939,30.620,4.360,10.013
7.939,30.620,4.360,10.001
7.939,30.620,4.360,9.983
7.939,30.620,4.360,10.015
7.939,30.620,4.380,10.091
7.939,30.640,4.380,9.898
7.939,30.640,4.380,10.087
7.939,30.660,4.380,9.910
7.939,30.660,4.380,10.012
7.939,30.680,4.380,10.069
7.939,30.680,4.380,9.937
7.939,30.680,4.380,9.992
7.939,30.700,4.380,9.989
7.939,30.700,4.380,10.015
7.939,30.700,4.380,9.983
7.939,30.720,4.380,10.015
7.939,30.720,4.380,10.081
7.939,30.720,4.380,9.911
7.939,30.720,4.380,10.009
7.939,30.720,4.380,10.070
7.939,30.740,4.380,20.043
7.939,30.740,4.380,9.875
7.939,30.740,4.380,10.011
7.939,30.760,4.380,9.984
7.939,30.760,4.380,10.018
7.939,30.760,4.380,10.079
7.939,30.780,4.380,9.910
7.939,30.780,4.380,10.010
5.654,30.800,4.380,10.065
5.654,30.800,4.380,9.923
5.654,30.800,4.380,10.012
5.654,30.800,4.380,10.069
5.654,30.820,4.380,9.919
5.654,30.820,4.380,10.011
5.654,30.820,4.360,10.088
5.654,30.820,4.360,9.900
5.654,30.820,4.340,10.023
5.654,30.800,4.280,9.976
5.654,30.600,4.200,10.018
5.654,30.240,4.140,10.089
5.654,29.960,4.060,9.904
5.654,29.600,3.980,10.088
5.654,29.220,3.920,9.905
5.654,28.840,3.840,10.009
5.654,28.440,3.780,9.986
5.654,28.040,3.700,10.013
5.654,27.640,3.640,10.071
5.654,27.200,3.560,9.922
5.654,26.780,3.500,10.007
5.654,26.380,3.440,10.067
5.654,25.960,3.380,9.924
5.654,25.540,3.340,10.008
5.654,25.200,3.300,10.072
5.654,25.040,3.280,9.919
5.654,24.940,3.280,10.011
5.654,24.920,3.280,10.083
5.654,24.920,3.280,9.907
5.654,24.900,3.280,10.012
5.654,24.860,3.280,9.984
5.654,24.780,3.280,10.013
5.654,24.700,3.260,10.081
5.654,24.660,3.260,9.912
5.654,24.640,3.260,10.005
5.654,24.640,3.260,10.107
5.654,24.600,3.260,9.886
5.654,24.580,3.260,10.010
5.654,24.580,3.260,10.072
5.654,24.520,3.260,9.915
5.654,24.500,3.260,10.012
5.654,24.460,3.260,10.071
5.654,24.440,3.260,9.932
5.654,24.420,3.260,9.998
5.654,24.400,3.260,9.987
5.654,24.400,3.260,10.012
5.654,24.380,3.260,9.991
5.654,24.360,3.260,10.005
5.654,24.360,3.240,10.077
5.654,24.340,3.240,9.923
5.654,24.300,3.240,10.076
5.654,24.280,3.240,9.916
5.654,24.260,3.240,10.012
5.654,24.240,3.240,10.084
5.654,24.240,3.240,9.913
5.654,24.220,3.240,10.014
5.654,24.220,3.240,10.000
5.654,24.200,3.240,10.002
5.654,24.180,3.240,9.973
5.654,24.180,3.240,10.027
5.654,24.160,3.240,9.977
5.654,24.140,3.240,10.014
5.654,24.140,3.240,9.980
5.654,24.120,3.240,10.019
5.654,24.100,3.240,10.072
5.654,24.080,3.240,9.920
5.654,24.080,3.220,10.016
5.654,24.060,3.220,9.975
5.654,24.060,3.220,10.021
5.654,24.040,3.220,9.983
5.654,24.040,3.220,10.025
5.654,24.020,3.220,10.047
5.654,24.000,3.220,9.933
5.654,24.000,3.220,10.012
5.654,23.980,3.220,9.996
5.654,23.980,3.220,10.087
5.654,23.960,3.220,9.904
5.654,23.960,3.220,10.018
5.654,23.940,3.220,9.988
5.654,23.940,3.220,10.005
5.654,23.920,3.220,10.117
5.654,23.920,3.220,9.867
5.654,23.900,3.220,10.080
5.654,23.880,3.220,9.918
5.654,23.880,3.220,10.013
5.654,23.860,3.220,10.066
5.654,23.860,3.200,9.924
5.654,23.840,3.200,10.006
5.654,23.840,3.200,10.076
5.654,23.820,3.200,9.919
5.654,23.820,3.200,10.009
5.654,23.800,3.200,10.075
5.654,23.800,3.200,9.913
5.654,23.780,3.200,10.014
5.654,23.760,3.200,10.089
5.654,23.760,3.200,9.900
5.654,23.760,3.200,10.007
5.654,23.740,3.200,9.990
5.654,23.720,3.200,10.016
5.654,23.720,3.200,10.052
5.654,23.720,3.200,9.932
5.654,23.700,3.200,10.010
5.654,23.680,3.200,10.074
5.654,23.680,3.180,9.915
5.654,23.660,3.180,10.011
5.654,23.640,3.180,10.070
5.654,23.640,3.180,9.918
4.327,23.620,3.180,10.010
4.327,23.620,3.180,10.070
4.327,23.600,3.180,9.929
4.327,23.600,3.180,10.006
4.327,23.580,3.180,10.069
4.327,23.500,3.140,9.915
4.327,23.200,3.100,10.010
4.327,22.780,3.040,10.088
4.327,22.460,2.980,9.904
4.327,22.060,2.920,10.010
4.327,21.640,2.860,9.987
4.327,21.240,2.800,10.012
4.327,20.820,2.740,10.079
4.327,20.400,2.700,9.936
4.327,20.000,2.640,9.986
4.327,19.580,2.580,9.990
4.327,19.180,2.540,10.009
4.327,18.860,2.520,10.001
4.327,18.640,2.500,9.985
4.327,18.520,2.480,10.014
4.327,18.460,2.480,10.070
4.327,18.440,2.480,9.920
4.327,18.420,2.480,10.007
4.327,18.360,2.480,10.074
4.327,18.280,2.480,9.917
4.327,18.180,2.480,10.014
4.327,18.140,2.480,10.067
4.327,18.060,2.460,9.921
4.327,18.040,2.460,10.010
4.327,18.040,2.460,10.091
4.327,18.000,2.460,9.914
4.327,17.980,2.460,10.000
4.327,17.920,2.460,9.997
4.327,17.880,2.460,9.988
4.327,17.860,2.460,10.011
4.327,17.840,2.460,10.080
4.327,17.820,2.460,9.911
4.327,17.800,2.460,10.010
4.327,17.760,2.460,10.069
4.327,17.740,2.460,9.923
4.327,17.700,2.460,10.008
4.327,17.680,2.460,10.081
4.327,17.660,2.460,9.917
4.327,17.640,2.460,10.103
4.327,17.620,2.460,9.888
4.327,17.600,2.440,10.085
4.327,17.580,2.440,9.919
4.327,17.560,2.440,10.005
4.327,17.540,2.440,10.078
4.327,17.520,2.440,9.932
4.327,17.500,2.440,9.991
4.327,17.480,2.440,10.001
4.327,17.460,2.440,9.991
4.327,17.460,2.440,10.009
4.327,17.440,2.440,10.071
4.327,17.420,2.440,9.918
4.327,17.380,2.440,10.010
4.327,17.380,2.440,10.079
4.327,17.360,2.440,9.911
4.327,17.340,2.440,10.010
4.327,17.320,2.440,10.069
4.327,17.320,2.440,9.919
4.327,17.300,2.440,10.012
4.327,17.280,2.440,10.081
4.327,17.260,2.420,9.911
4.327,17.260,2.420,10.009
4.327,17.240,2.420,10.075
4.327,17.220,2.420,9.913
4.327,17.200,2.420,10.010
4.327,17.200,2.420,10.072
4.327,17.180,2.420,9.918
4.327,17.160,2.420,10.014
4.327,17.160,2.420,10.068
4.327,17.140,2.420,9.919
4.327,17.120,2.420,10.009
4.327,17.120,2.420,10.074
4.327,17.100,2.420,9.916
4.327,17.060,2.420,20.039
4.327,17.060,2.420,9.975
4.327,17.040,2.420,9.997
4.327,17.040,2.420,9.987
4.327,17.020,2.420,10.013
4.327,17.020,2.420,10.074
4.327,17.000,2.420,9.924
4.327,16.980,2.400,10.074
4.327,16.980,2.400,9.918
4.327,16.960,2.400,10.011
4.327,16.960,2.400,10.077
4.327,16.940,2.400,9.911
4.327,16.920,2.400,10.018
4.327,16.920,2.400,10.070
4.327,16.900,2.400,9.910
4.327,16.900,2.400,10.016
4.327,16.880,2.400,10.080
4.327,16.880,2.400,9.906
4.327,16.860,2.400,10.010
4.327,16.860,2.400,9.993
4.327,16.840,2.400,10.007
4.327,16.820,2.400,10.069
4.327,16.820,2.400,9.921
4.327,16.800,2.400,10.007
4.327,16.800,2.400,10.076
4.327,16.780,2.400,9.921
4.327,16.780,2.400,10.008
4.327,16.760,2.400,9.991
4.327,16.760,2.400,10.017
4.327,16.740,2.400,9.996
2.816,16.740,2.400,10.072
2.816,16.720,2.380,9.914
2.816,16.720,2.380,10.012
2.816,16.700,2.380,10.068
2.816,16.600,2.340,9.922
2.816,16.300,2.300,10.011
2.816,15.980,2.260,10.071
2.816,15.700,2.200,9.914
2.816,15.360,2.160,10.011
2.816,15.040,2.120,10.085
2.816,14.700,2.060,9.909
2.816,14.380,2.020,10.005
2.816,14.060,1.960,9.989
2.816,13.740,1.920,10.015
2.816,13.420,1.880,10.081
2.816,13.120,1.840,9.903
2.816,12.820,1.800,10.014
