xref[mm],s[mm],p[bar],u[V],t[ms] 
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.871,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.652,4.870,21.120,2.580,10.000
20.518,4.870,21.120,2.580,10.000
20.518,4.777,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.776,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.100,2.580,10.000
20.518,4.784,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.775,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.100,2.580,10.000
20.518,4.784,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.774,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.120,2.580,10.000
20.518,4.773,21.100,2.580,10.000
20.518,4.783,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.120,2.580,10.000
20.518,4.773,21.120,2.580,10.000
20.518,4.773,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.783,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.518,4.782,21.100,2.580,10.000
20.384,4.782,21.100,2.580,10.000
20.384,4.689,21.100,2.580,10.000
20.384,4.688,21.100,2.580,10.000
20.384,4.688,21.100,2.580,10.000
20.384,4.687,21.100,2.580,10.000
20.384,4.688,21.100,2.580,10.000
20.384,4.687,21.080,2.580,10.000
20.384,4.697,21.080,2.580,10.000
20.384,4.697,21.060,2.580,10.000
20.384,4.707,21.060,2.580,10.000
20.384,4.707,21.040,2.580,10.000
20.384,4.717,21.040,2.580,10.000
20.384,4.717,21.020,2.560,10.000
20.384,4.728,21.020,2.560,10.000
20.384,4.728,21.020,2.560,10.000
20.384,4.728,21.000,2.560,10.000
20.384,4.738,21.000,2.560,10.000
20.384,4.738,20.980,2.560,10.000
20.384,4.747,20.980,2.560,10.000
20.384,4.747,20.960,2.560,10.000
20.384,4.757,20.960,2.560,10.000
20.384,4.757,20.940,2.560,10.000
20.384,4.767,20.940,2.560,10.000
20.384,4.767,20.940,2.560,10.000
20.384,4.767,20.920,2.560,10.000
20.384,4.777,20.920,2.540,10.000
20.384,4.778,20.900,2.540,10.000
20.384,4.788,20.900,2.540,10.000
20.384,4.788,20.880,2.540,10.000
20.384,4.798,20.880,2.540,10.000
20.384,4.797,20.860,2.540,10.000
20.384,4.807,20.860,2.540,10.000
20.384,4.807,20.840,2.540,10.000
20.384,4.817,20.840,2.540,10.000
20.384,4.817,20.840,2.540,10.000
20.384,4.817,20.820,2.540,10.000
20.384,4.827,20.820,2.540,10.000
20.384,4.827,20.820,2.540,10.000
20.384,4.827,20.820,2.540,10.000
20.384,4.827,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.840,2.560,10.000
20.384,4.815,20.840,2.560,10.000
20.384,4.815,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.840,2.560,10.000
20.384,4.815,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.820,2.560,10.000
20.384,4.825,20.820,2.560,10.000
20.384,4.824,20.840,2.560,10.000
