xref[mm],s[mm],p[bar],u[V],t[ms] 
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.896,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.896,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.896,16.820,2.620,10.000
16.188,4.897,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.820,2.620,10.000
16.188,4.897,16.820,2.620,10.000
16.188,4.896,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.888,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.188,4.887,16.840,2.620,10.000
16.320,4.887,16.840,2.620,10.000
16.320,4.974,16.840,2.620,10.000
16.320,4.984,16.840,2.620,10.000
16.320,4.984,16.840,2.620,10.000
16.320,4.984,16.840,2.620,10.000
16.320,4.984,16.840,2.640,10.000
16.320,4.972,16.880,2.640,10.000
16.320,4.954,16.920,2.640,10.000
16.320,4.936,16.920,2.640,10.000
16.320,4.936,16.940,2.640,10.000
16.320,4.927,16.940,2.640,10.000
16.320,4.927,16.960,2.640,10.000
16.320,4.919,16.960,2.640,10.000
16.320,4.918,16.960,2.640,10.000
16.320,4.919,16.980,2.660,10.000
16.320,4.897,16.980,2.660,10.000
16.320,4.898,16.980,2.660,10.000
16.320,4.897,16.980,2.660,10.000
16.320,4.898,16.980,2.660,10.000
16.320,4.897,17.000,2.660,10.000
16.320,4.889,17.000,2.660,10.000
16.320,4.889,17.000,2.660,10.000
16.320,4.889,17.000,2.660,10.000
16.320,4.889,17.000,2.660,10.000
16.320,4.889,17.000,2.660,10.000
16.320,4.889,17.000,2.660,10.000
16.320,4.889,17.000,2.660,10.000
16.320,4.889,17.000,2.660,10.000
16.320,4.890,17.000,2.660,10.000
16.320,4.890,17.000,2.660,10.000
16.320,4.890,17.000,2.660,10.000
16.320,4.890,17.020,2.660,10.000
16.320,4.881,17.020,2.660,10.000
16.320,4.881,17.020,2.660,10.000
16.320,4.882,17.020,2.660,10.000
16.320,4.882,17.020,2.660,10.000
16.320,4.882,17.020,2.660,10.000
16.320,4.882,17.020,2.660,10.000
16.320,4.883,17.020,2.660,10.000
16.320,4.882,17.020,2.660,10.000
16.320,4.883,17.020,2.660,10.000
16.320,4.883,17.020,2.660,10.000
16.320,4.883,17.020,2.660,10.000
16.320,4.883,17.020,2.660,10.000
16.320,4.884,17.020,2.660,10.000
16.320,4.884,17.020,2.660,10.000
16.320,4.884,17.020,2.660,10.000
16.320,4.884,17.020,2.660,10.000
16.320,4.885,17.020,2.660,10.000
16.320,4.884,17.020,2.660,10.000
16.320,4.885,17.020,2.660,10.000
16.320,4.885,17.020,2.660,10.000
16.320,4.885,17.020,2.660,10.000
16.320,4.885,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.885,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.887,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.887,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.887,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.887,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.887,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.887,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.887,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.886,17.020,2.660,10.000
16.320,4.885,17.020,2.660,10.000
16.320,4.885,17.020,2.660,10.000
16.320,4.885,17.020,2.660,10.000
16.320,4.885,17.040,2.660,10.000
16.320,4.876,17.040,2.660,10.000
16.320,4.876,17.040,2.660,10.000
16.320,4.876,17.040,2.660,10.000
16.320,4.876,17.040,2.660,10.000
16.320,4.876,17.040,2.660,10.000
16.320,4.876,17.040,2.660,10.000
16.320,4.876,17.040,2.660,10.000
16.320,4.876,17.040,2.660,10.000
16.320,4.876,17.040,2.660,10.000
16.320,4.876,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.876,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.875,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.874,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.873,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.040,2.660,10.000
16.320,4.872,17.060,2.660,10.000
16.320,4.863,17.040,2.660,10.000
16.320,4.872,17.060,2.660,10.000
16.320,4.863,17.060,2.660,10.000
16.320,4.863,17.060,2.660,10.000
16.320,4.863,17.060,2.660,10.000
16.320,4.863,17.060,2.640,10.000
16.320,4.875,17.060,2.640,10.000
16.320,4.875,17.060,2.640,10.000
16.320,4.875,17.060,2.640,10.000
16.320,4.875,17.060,2.640,10.000
16.320,4.875,17.060,2.640,10.000
16.320,4.875,17.060,2.640,10.000
16.320,4.875,17.060,2.640,10.000
16.320,4.875,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.875,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.875,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.874,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.873,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.872,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.871,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.320,4.870,17.060,2.640,10.000
16.453,4.870,17.060,2.640,10.000
16.453,4.958,17.060,2.640,10.000
16.453,4.969,17.060,2.640,10.000
16.453,4.969,17.060,2.640,10.000
16.453,4.969,17.060,2.640,10.000
16.453,4.969,17.060,2.640,10.000
16.453,4.969,17.080,2.660,10.000
16.453,4.948,17.080,2.660,10.000
16.453,4.948,17.100,2.660,10.000
16.453,4.939,17.120,2.660,10.000
16.453,4.930,17.120,2.660,10.000
16.453,4.930,17.120,2.660,10.000
16.453,4.930,17.120,2.660,10.000
16.453,4.930,17.120,2.660,10.000
16.453,4.930,17.120,2.660,10.000
16.453,4.930,17.140,2.660,10.000
16.453,4.921,17.140,2.660,10.000
16.453,4.921,17.140,2.660,10.000
16.453,4.921,17.140,2.660,10.000
16.453,4.921,17.140,2.660,10.000
16.453,4.921,17.140,2.660,10.000
16.453,4.921,17.140,2.660,10.000
16.453,4.921,17.140,2.660,10.000
16.453,4.921,17.140,2.660,10.000
16.453,4.922,17.140,2.660,10.000
16.453,4.921,17.140,2.660,10.000
16.453,4.922,17.140,2.660,10.000
16.453,4.922,17.140,2.660,10.000
16.453,4.922,17.140,2.660,10.000
16.453,4.922,17.140,2.660,10.000
16.453,4.922,17.160,2.660,10.000
16.453,4.913,17.160,2.660,10.000
16.453,4.913,17.160,2.660,10.000
16.453,4.913,17.160,2.660,10.000
16.453,4.913,17.160,2.660,10.000
16.453,4.913,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.913,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.916,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.915,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.914,17.160,2.660,10.000
16.453,4.914,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.904,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.904,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.904,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.904,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.904,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
16.453,4.904,17.180,2.660,10.000
16.453,4.905,17.180,2.660,10.000
