xref[mm],s[mm],p[bar],u[V],t[ms] 
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.977,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.160,1.480,10.000
7.310,2.978,7.160,1.480,10.000
7.310,2.978,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.968,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.310,2.969,7.180,1.480,10.000
7.443,2.969,7.180,1.480,10.000
7.443,3.081,7.180,1.480,10.000
7.443,3.081,7.180,1.480,10.000
7.443,3.081,7.180,1.480,10.000
7.443,3.081,7.180,1.480,10.000
7.443,3.081,7.200,1.480,10.000
7.443,3.071,7.260,1.500,10.000
7.443,3.041,7.260,1.500,10.000
7.443,3.041,7.280,1.500,10.000
7.443,3.031,7.280,1.500,10.000
7.443,3.031,7.300,1.500,10.000
7.443,3.021,7.300,1.520,10.000
7.443,3.021,7.300,1.520,10.000
7.443,3.021,7.300,1.520,10.000
7.443,3.021,7.320,1.520,10.000
7.443,3.010,7.320,1.520,10.000
7.443,3.010,7.320,1.520,10.000
7.443,3.010,7.320,1.520,10.000
7.443,3.010,7.320,1.520,10.000
7.443,3.010,7.320,1.520,10.000
7.443,3.010,7.320,1.520,10.000
7.443,3.009,7.320,1.520,10.000
7.443,3.009,7.320,1.520,10.000
7.443,3.008,7.340,1.520,10.000
7.443,2.998,7.340,1.520,10.000
7.443,2.998,7.340,1.520,10.000
7.443,2.998,7.340,1.520,10.000
7.443,2.997,7.340,1.520,10.000
7.443,2.997,7.340,1.520,10.000
7.443,2.996,7.340,1.520,10.000
7.443,2.996,7.340,1.520,10.000
7.443,2.996,7.340,1.520,10.000
7.443,2.996,7.340,1.520,10.000
7.443,2.995,7.340,1.520,10.000
7.443,2.995,7.340,1.520,10.000
7.443,2.994,7.340,1.520,10.000
7.443,2.994,7.340,1.520,10.000
7.443,2.994,7.340,1.520,10.000
7.443,2.994,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.992,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.340,1.520,10.000
7.443,2.993,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.983,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.984,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.985,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.986,7.360,1.520,10.000
7.443,2.987,7.380,1.520,10.000
7.443,2.977,7.360,1.520,10.000
7.443,2.987,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.360,1.520,10.000
7.443,2.987,7.380,1.520,10.000
7.443,2.977,7.360,1.520,10.000
7.443,2.987,7.380,1.520,10.000
7.443,2.977,7.360,1.520,10.000
7.443,2.987,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.360,1.520,10.000
7.443,2.987,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.360,1.520,10.000
7.443,2.987,7.360,1.520,10.000
7.443,2.987,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.977,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.978,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.979,7.400,1.520,10.000
7.443,2.948,7.400,1.520,10.000
7.443,2.948,7.400,1.520,10.000
7.443,2.948,7.380,1.520,10.000
7.443,2.980,7.380,1.520,10.000
7.443,2.979,7.380,1.520,10.000
7.443,2.980,7.380,1.520,10.000
7.443,2.979,7.380,1.500,10.000
7.443,2.980,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.979,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.979,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.380,1.500,10.000
7.443,2.979,7.400,1.500,10.000
7.443,2.948,7.380,1.500,10.000
7.443,2.979,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.979,7.380,1.500,10.000
7.443,2.980,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.948,7.380,1.500,10.000
7.443,2.979,7.380,1.500,10.000
7.443,2.979,7.380,1.500,10.000
7.443,2.979,7.380,1.500,10.000
7.443,2.979,7.400,1.500,10.000
7.443,2.948,7.380,1.500,10.000
7.443,2.979,7.380,1.500,10.000
7.443,2.979,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.400,1.500,10.000
7.443,2.948,7.400,1.500,10.000
7.443,2.949,7.400,1.500,10.000
7.443,2.949,7.400,1.500,10.000
7.443,2.949,7.400,1.500,10.000
7.443,2.949,7.380,1.500,10.000
7.443,2.980,7.400,1.500,10.000
7.443,2.949,7.380,1.500,10.000
7.443,2.980,7.400,1.500,10.000
7.443,2.949,7.380,1.500,10.000
7.443,2.980,7.400,1.500,10.000
7.443,2.949,7.400,1.500,10.000
7.443,2.949,7.400,1.500,10.000
7.443,2.949,7.400,1.500,10.000
7.443,2.949,7.400,1.500,10.000
7.443,2.949,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.400,1.500,10.000
7.443,2.949,7.400,1.500,10.000
7.443,2.949,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.980,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.980,7.400,1.500,10.000
7.443,2.949,7.400,1.500,10.000
7.443,2.949,7.400,1.500,10.000
7.443,2.949,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.981,7.400,1.500,10.000
7.443,2.950,7.400,1.500,10.000
7.443,2.950,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.981,7.400,1.500,10.000
7.443,2.950,7.400,1.500,10.000
7.443,2.950,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.443,2.981,7.380,1.500,10.000
7.575,2.981,7.380,1.500,10.000
7.575,3.094,7.380,1.500,10.000
7.575,3.094,7.400,1.500,10.000
7.575,3.084,7.400,1.500,10.000
7.575,3.084,7.380,1.500,10.000
7.575,3.094,7.380,1.500,10.000
7.575,3.095,7.380,1.500,10.000
7.575,3.094,7.380,1.520,10.000
7.575,3.095,7.380,1.520,10.000
7.575,3.094,7.400,1.520,10.000
7.575,3.085,7.400,1.520,10.000
7.575,3.084,7.400,1.520,10.000
7.575,3.085,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.075,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.075,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.420,1.520,10.000
7.575,3.074,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.063,7.440,1.520,10.000
7.575,3.062,7.420,1.520,10.000
7.575,3.072,7.420,1.520,10.000
7.575,3.072,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
7.575,3.062,7.440,1.520,10.000
