xref[mm],s[mm],p[bar],u[V],t[ms] 
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.520,10.000
15.658,4.751,16.220,2.520,10.000
15.658,4.774,16.220,2.540,10.000
15.658,4.744,16.220,2.540,10.000
15.658,4.767,16.220,2.540,10.000
15.658,4.743,16.220,2.540,10.000
15.658,4.767,16.220,2.540,10.000
15.658,4.743,16.220,2.540,10.000
15.658,4.767,16.220,2.540,10.000
15.658,4.743,16.220,2.540,10.000
15.658,4.766,16.220,2.540,10.000
15.658,4.743,16.220,2.540,10.000
15.658,4.766,16.220,2.540,10.000
15.658,4.743,16.220,2.540,10.000
15.658,4.766,16.220,2.540,10.000
15.658,4.743,16.220,2.540,10.000
15.658,4.766,16.220,2.540,10.000
15.658,4.743,16.220,2.540,10.000
15.658,4.766,16.220,2.540,10.000
15.658,4.743,16.220,2.540,10.000
15.658,4.766,16.220,2.540,10.000
15.658,4.743,16.220,2.540,10.000
15.658,4.766,16.220,2.540,10.000
15.658,4.743,16.220,2.540,10.000
15.658,4.766,16.220,2.540,10.000
15.658,4.743,16.220,2.540,10.000
15.658,4.766,16.220,2.520,10.000
15.658,4.750,16.220,2.520,10.000
15.658,4.773,16.220,2.520,10.000
15.658,4.750,16.220,2.520,10.000
15.790,4.773,16.220,2.520,10.000
15.790,4.828,16.220,2.520,10.000
15.790,4.854,16.220,2.520,10.000
15.790,4.831,16.220,2.520,10.000
15.790,4.854,16.220,2.540,10.000
15.790,4.824,16.240,2.540,10.000
15.790,4.838,16.380,2.560,10.000
15.790,4.743,16.480,2.580,10.000
15.790,4.712,16.480,2.580,10.000
15.790,4.689,16.520,2.600,10.000
15.790,4.686,16.560,2.600,10.000
15.790,4.645,16.580,2.600,10.000
15.790,4.658,16.580,2.600,10.000
15.790,4.635,16.580,2.580,10.000
15.790,4.665,16.580,2.580,10.000
15.790,4.642,16.580,2.580,10.000
15.790,4.665,16.580,2.580,10.000
15.790,4.642,16.580,2.580,10.000
15.790,4.665,16.580,2.580,10.000
15.790,4.642,16.580,2.580,10.000
15.790,4.665,16.580,2.560,10.000
15.790,4.649,16.580,2.560,10.000
15.790,4.672,16.580,2.560,10.000
15.790,4.649,16.580,2.560,10.000
15.790,4.672,16.580,2.560,10.000
15.790,4.649,16.580,2.560,10.000
15.790,4.672,16.580,2.560,10.000
15.790,4.649,16.580,2.560,10.000
15.790,4.672,16.580,2.560,10.000
15.790,4.649,16.580,2.560,10.000
15.790,4.672,16.580,2.540,10.000
15.790,4.656,16.580,2.540,10.000
15.790,4.679,16.580,2.540,10.000
15.790,4.656,16.580,2.540,10.000
15.790,4.679,16.560,2.540,10.000
15.790,4.666,16.560,2.540,10.000
15.790,4.689,16.560,2.540,10.000
15.790,4.666,16.540,2.540,10.000
15.790,4.698,16.540,2.540,10.000
15.790,4.675,16.520,2.520,10.000
15.790,4.714,16.520,2.520,10.000
15.790,4.691,16.520,2.520,10.000
15.790,4.714,16.500,2.520,10.000
15.790,4.701,16.500,2.520,10.000
15.790,4.724,16.480,2.520,10.000
15.790,4.710,16.480,2.520,10.000
15.790,4.733,16.460,2.520,10.000
15.790,4.719,16.460,2.520,10.000
15.790,4.742,16.460,2.520,10.000
15.790,4.719,16.440,2.520,10.000
15.790,4.751,16.440,2.520,10.000
15.790,4.728,16.420,2.520,10.000
15.790,4.761,16.420,2.500,10.000
15.790,4.745,16.420,2.500,10.000
15.790,4.768,16.400,2.500,10.000
15.790,4.754,16.400,2.500,10.000
15.790,4.777,16.380,2.500,10.000
15.790,4.763,16.380,2.500,10.000
15.790,4.786,16.380,2.500,10.000
15.790,4.763,16.360,2.500,10.000
15.790,4.796,16.360,2.500,10.000
15.790,4.773,16.360,2.500,10.000
15.790,4.796,16.360,2.500,10.000
15.790,4.773,16.360,2.500,10.000
15.790,4.796,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.789,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.789,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.765,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.788,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.764,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.787,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.790,4.786,16.360,2.520,10.000
15.790,4.763,16.360,2.520,10.000
15.923,4.786,16.360,2.520,10.000
15.923,4.847,16.360,2.520,10.000
15.923,4.874,16.360,2.520,10.000
15.923,4.851,16.360,2.520,10.000
15.923,4.874,16.360,2.520,10.000
15.923,4.851,16.360,2.560,10.000
15.923,4.860,16.440,2.560,10.000
15.923,4.800,16.480,2.580,10.000
15.923,4.797,16.500,2.580,10.000
15.923,4.765,16.540,2.580,10.000
15.923,4.769,16.560,2.580,10.000
15.923,4.737,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.600,2.580,10.000
15.923,4.741,16.580,2.580,10.000
15.923,4.727,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.600,2.560,10.000
15.923,4.748,16.600,2.560,10.000
15.923,4.725,16.600,2.560,10.000
15.923,4.748,16.600,2.560,10.000
15.923,4.725,16.600,2.580,10.000
15.923,4.741,16.600,2.580,10.000
15.923,4.718,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.580,2.580,10.000
15.923,4.750,16.580,2.580,10.000
15.923,4.727,16.600,2.580,10.000
15.923,4.741,16.600,2.580,10.000
15.923,4.718,16.600,2.560,10.000
15.923,4.748,16.600,2.560,10.000
15.923,4.725,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.600,2.560,10.000
15.923,4.725,16.600,2.560,10.000
15.923,4.748,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.600,2.560,10.000
15.923,4.725,16.600,2.560,10.000
15.923,4.748,16.600,2.560,10.000
15.923,4.725,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.600,2.560,10.000
15.923,4.725,16.600,2.560,10.000
15.923,4.748,16.600,2.560,10.000
15.923,4.725,16.600,2.560,10.000
15.923,4.748,16.600,2.560,10.000
15.923,4.725,16.600,2.560,10.000
15.923,4.748,16.600,2.560,10.000
15.923,4.725,16.580,2.560,10.000
15.923,4.757,16.600,2.560,10.000
15.923,4.725,16.580,2.560,10.000
15.923,4.757,16.600,2.560,10.000
15.923,4.725,16.600,2.560,10.000
15.923,4.748,16.600,2.560,10.000
15.923,4.725,16.600,2.560,10.000
15.923,4.748,16.580,2.560,10.000
15.923,4.734,16.600,2.560,10.000
15.923,4.748,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.600,2.560,10.000
15.923,4.724,16.580,2.560,10.000
15.923,4.757,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.580,2.560,10.000
15.923,4.757,16.580,2.560,10.000
15.923,4.734,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.580,2.560,10.000
15.923,4.733,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.600,2.560,10.000
15.923,4.724,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.600,2.560,10.000
15.923,4.724,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.600,2.560,10.000
15.923,4.747,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.600,2.560,10.000
15.923,4.724,16.580,2.560,10.000
15.923,4.756,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.724,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.600,2.560,10.000
15.923,4.724,16.600,2.560,10.000
15.923,4.747,16.600,2.560,10.000
15.923,4.723,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
15.923,4.733,16.580,2.560,10.000
15.923,4.756,16.580,2.560,10.000
